i,vx,vy
-0.055,-0.2205,-0.2045
-0.054,-0.2205,-0.204
-0.056,-0.221,-0.203
-0.0545,-0.2205,-0.2025
-0.058,-0.219,-0.204
-0.0625,-0.219,-0.2075
-0.0585,-0.2185,-0.2075
-0.0605,-0.218,-0.2075
-0.063,-0.218,-0.2095
-0.058,-0.217,-0.207
-0.0565,-0.2165,-0.205
-0.056,-0.2175,-0.2045
-0.0545,-0.2175,-0.204
-0.0535,-0.218,-0.204
-0.0535,-0.218,-0.204
-0.0535,-0.218,-0.2035
-0.054,-0.2165,-0.202
-0.0565,-0.2165,-0.202
-0.0575,-0.218,-0.202
-0.057,-0.218,-0.1995
-0.0575,-0.218,-0.201
-0.057,-0.2175,-0.2
-0.0575,-0.2165,-0.199
-0.0585,-0.215,-0.199
-0.057,-0.214,-0.199
-0.0545,-0.2145,-0.204
-0.058,-0.2155,-0.2045
-0.061,-0.214,-0.2035
-0.061,-0.2135,-0.203
-0.06,-0.213,-0.2025
-0.0575,-0.212,-0.204
-0.055,-0.2105,-0.206
-0.0535,-0.206,-0.205
-0.055,-0.209,-0.207
-0.0615,-0.2155,-0.211
-0.0615,-0.2145,-0.205
-0.062,-0.2145,-0.203
-0.065,-0.215,-0.2065
-0.061,-0.2145,-0.2035
-0.061,-0.217,-0.2
-0.0635,-0.218,-0.2005
-0.066,-0.2175,-0.202
-0.068,-0.2175,-0.199
-0.0675,-0.216,-0.2005
-0.0695,-0.2165,-0.2025
-0.067,-0.2165,-0.2015
-0.066,-0.216,-0.2025
-0.0645,-0.2165,-0.2
-0.066,-0.216,-0.2005
-0.0665,-0.2175,-0.201
-0.064,-0.218,-0.198
-0.067,-0.2175,-0.201
-0.0645,-0.216,-0.203
-0.064,-0.217,-0.2015
-0.066,-0.217,-0.2025
-0.0705,-0.2165,-0.2035
-0.07,-0.2175,-0.203
-0.071,-0.215,-0.204
-0.0745,-0.2155,-0.2045
-0.0705,-0.216,-0.2005
-0.0705,-0.2135,-0.1975
-0.071,-0.2135,-0.197
-0.069,-0.2125,-0.196
-0.067,-0.213,-0.194
-0.0675,-0.2125,-0.198
-0.0705,-0.2125,-0.2055
-0.071,-0.213,-0.2075
-0.072,-0.2115,-0.2025
-0.0705,-0.2095,-0.1995
-0.0695,-0.2085,-0.2015
-0.0715,-0.21,-0.202
-0.0675,-0.211,-0.2025
-0.069,-0.2115,-0.207
-0.0735,-0.2115,-0.208
-0.0725,-0.211,-0.206
-0.0695,-0.21,-0.205
-0.0685,-0.209,-0.2015
-0.0705,-0.209,-0.1985
-0.071,-0.209,-0.1995
-0.0715,-0.208,-0.2
-0.068,-0.207,-0.1975
-0.0685,-0.208,-0.1995
-0.0705,-0.2095,-0.2045
-0.07,-0.2085,-0.203
-0.0735,-0.21,-0.201
-0.07,-0.2105,-0.201
-0.069,-0.209,-0.1995
-0.069,-0.21,-0.1975
-0.067,-0.2095,-0.1975
-0.0675,-0.208,-0.203
-0.068,-0.2095,-0.2065
-0.066,-0.209,-0.2055
-0.064,-0.209,-0.2045
-0.0715,-0.212,-0.204
-0.075,-0.2125,-0.2025
-0.0745,-0.211,-0.1995
-0.075,-0.2095,-0.1975
-0.072,-0.209,-0.198
-0.071,-0.2095,-0.195
-0.0715,-0.21,-0.194
-0.069,-0.2105,-0.194
-0.0675,-0.2075,-0.1925
-0.0715,-0.207,-0.188
-0.0715,-0.208,-0.1825
-0.0705,-0.207,-0.182
-0.0705,-0.2065,-0.185
-0.067,-0.204,-0.1845
-0.0655,-0.2035,-0.181
-0.066,-0.204,-0.1805
-0.0665,-0.202,-0.177
-0.065,-0.1995,-0.171
-0.0635,-0.201,-0.1705
-0.06,-0.2,-0.1725
-0.0565,-0.2,-0.1705
-0.0585,-0.198,-0.165
-0.059,-0.196,-0.1565
-0.0585,-0.1955,-0.154
-0.0595,-0.1935,-0.155
-0.0605,-0.194,-0.152
-0.062,-0.195,-0.149
-0.062,-0.1955,-0.1475
-0.061,-0.1945,-0.143
-0.0605,-0.1935,-0.1385
-0.0635,-0.1945,-0.1395
-0.063,-0.1935,-0.139
-0.0585,-0.1935,-0.137
-0.0595,-0.193,-0.136
-0.0615,-0.19,-0.1355
-0.0595,-0.1855,-0.131
-0.0565,-0.1845,-0.1315
-0.061,-0.19,-0.14
-0.0605,-0.1895,-0.142
-0.0545,-0.185,-0.142
-0.051,-0.1845,-0.14
-0.0485,-0.1825,-0.136
-0.046,-0.182,-0.1365
-0.044,-0.1825,-0.139
-0.0405,-0.182,-0.1415
-0.038,-0.1815,-0.141
-0.04,-0.182,-0.1395
-0.04,-0.1825,-0.1365
-0.0405,-0.1825,-0.134
-0.043,-0.1805,-0.1265
-0.0445,-0.1795,-0.1155
-0.05,-0.18,-0.1095
-0.0475,-0.1795,-0.099
-0.0455,-0.181,-0.0945
-0.048,-0.1835,-0.093
-0.045,-0.1825,-0.086
-0.043,-0.181,-0.083
-0.0455,-0.1785,-0.076
-0.045,-0.1765,-0.073
-0.0415,-0.175,-0.0745
-0.034,-0.1725,-0.071
-0.0305,-0.169,-0.0705
-0.0255,-0.1655,-0.07
-0.0195,-0.162,-0.0685
-0.021,-0.1605,-0.0735
-0.0225,-0.1595,-0.084
-0.0225,-0.158,-0.0895
-0.0175,-0.1555,-0.09
-0.016,-0.151,-0.089
-0.016,-0.151,-0.0905
-0.017,-0.1525,-0.0945
-0.0195,-0.154,-0.101
-0.0195,-0.1575,-0.1125
-0.0195,-0.161,-0.119
-0.017,-0.161,-0.115
-0.016,-0.16,-0.1135
-0.017,-0.16,-0.1205
-0.019,-0.159,-0.1245
-0.0165,-0.1565,-0.1235
-0.0135,-0.1535,-0.1225
-0.013,-0.1525,-0.1245
-0.0115,-0.151,-0.1295
-0.0075,-0.1475,-0.133
-0.009,-0.1445,-0.133
-0.007,-0.141,-0.1355
-0.003,-0.1375,-0.134
0.0015,-0.1365,-0.134
0.008,-0.1345,-0.137
0.005,-0.1335,-0.139
-0.0005,-0.135,-0.143
-0.002,-0.1365,-0.1455
0.001,-0.136,-0.1495
0.0045,-0.137,-0.153
0.004,-0.1385,-0.1545
0.0,-0.1395,-0.1525
-0.0015,-0.14,-0.152
0.0015,-0.1385,-0.153
0.0,-0.1395,-0.15
-0.0065,-0.143,-0.1505
-0.0115,-0.145,-0.1515
-0.013,-0.145,-0.1515
-0.016,-0.146,-0.151
-0.02,-0.1455,-0.1425
-0.0205,-0.1425,-0.138
-0.02,-0.145,-0.1415
-0.019,-0.1495,-0.149
-0.023,-0.1525,-0.1575
-0.023,-0.1545,-0.156
-0.0205,-0.156,-0.154
-0.0275,-0.1605,-0.158
-0.0355,-0.165,-0.163
-0.0415,-0.17,-0.168
-0.0445,-0.173,-0.172
-0.046,-0.176,-0.177
-0.0475,-0.178,-0.1765
-0.05,-0.177,-0.1755
-0.056,-0.1805,-0.1785
-0.06,-0.1835,-0.1795
-0.0585,-0.185,-0.184
-0.0565,-0.1875,-0.1885
-0.058,-0.187,-0.19
-0.0625,-0.193,-0.1925
-0.0635,-0.1995,-0.1935
-0.066,-0.2015,-0.1975
-0.0695,-0.2035,-0.2025
-0.068,-0.208,-0.204
-0.0705,-0.21,-0.2025
-0.071,-0.2095,-0.2025
-0.073,-0.2115,-0.204
-0.071,-0.2125,-0.202
-0.072,-0.2155,-0.204
-0.074,-0.218,-0.209
-0.0715,-0.2195,-0.211
-0.072,-0.2205,-0.2115
-0.0685,-0.2195,-0.2105
-0.0675,-0.221,-0.211
-0.0665,-0.222,-0.2155
-0.0665,-0.223,-0.2175
-0.068,-0.2235,-0.218
-0.066,-0.223,-0.2225
-0.066,-0.223,-0.2245
-0.0665,-0.2225,-0.222
-0.064,-0.2225,-0.215
-0.0655,-0.221,-0.212
-0.07,-0.221,-0.2155
-0.073,-0.2225,-0.2165
-0.075,-0.2225,-0.214
-0.078,-0.2225,-0.2145
-0.077,-0.2205,-0.2155
-0.0755,-0.222,-0.2145
-0.0765,-0.2235,-0.2135
-0.0755,-0.222,-0.2085
-0.073,-0.221,-0.2115
-0.071,-0.2205,-0.2155
-0.0765,-0.221,-0.211
-0.078,-0.222,-0.2125
-0.079,-0.22,-0.216
-0.0815,-0.221,-0.2135
-0.079,-0.222,-0.2135
-0.079,-0.222,-0.22
-0.0765,-0.2225,-0.2225
-0.0765,-0.2215,-0.2175
-0.0785,-0.221,-0.216
-0.077,-0.2225,-0.2165
-0.081,-0.2255,-0.2215
-0.0845,-0.2285,-0.221
-0.0845,-0.231,-0.2195
-0.085,-0.232,-0.2215
-0.084,-0.232,-0.2275
-0.0815,-0.2325,-0.2385
-0.08,-0.234,-0.247
-0.0735,-0.2315,-0.255
-0.0645,-0.224,-0.2615
-0.061,-0.22,-0.2665
-0.0585,-0.218,-0.269
-0.062,-0.217,-0.267
-0.069,-0.216,-0.263
-0.0765,-0.2185,-0.249
-0.081,-0.224,-0.239
-0.076,-0.2085,-0.223
-0.067,-0.175,-0.2055
-0.057,-0.1395,-0.1935
-0.0465,-0.1025,-0.177
-0.027,-0.061,-0.165
-0.006,-0.0125,-0.148
0.013,0.0375,-0.1375
0.033,0.084,-0.1265
0.059,0.136,-0.111
0.092,0.2105,-0.1
0.1345,0.3125,-0.083
0.1845,0.435,-0.0665
0.218,0.555,-0.035
0.2415,0.67,0.018
0.263,0.801,0.0785
0.289,0.9485,0.144
0.3275,1.1065,0.2005
0.375,1.2725,0.2385
0.4175,1.4305,0.2755
0.4515,1.57,0.315
0.4835,1.71,0.347
0.5065,1.8325,0.391
0.5335,1.929,0.436
0.5555,2.0135,0.4675
0.572,2.0605,0.4855
0.582,2.07,0.4925
0.5825,2.0565,0.512
0.572,2.023,0.5395
0.543,1.943,0.5625
0.516,1.8405,0.583
0.4755,1.7315,0.612
0.4345,1.605,0.6335
0.3955,1.474,0.638
0.347,1.3405,0.648
0.2925,1.2035,0.653
0.2325,1.069,0.6515
0.1825,0.944,0.649
0.133,0.813,0.65
0.082,0.674,0.661
0.034,0.5385,0.6565
-0.0005,0.4245,0.6485
-0.024,0.323,0.638
-0.031,0.255,0.615
-0.0255,0.2175,0.586
-0.032,0.1735,0.5575
-0.0405,0.132,0.52
-0.0445,0.09,0.469
-0.051,0.045,0.423
-0.0595,0.0005,0.376
-0.062,-0.029,0.3345
-0.0725,-0.062,0.3165
-0.0845,-0.0995,0.306
-0.085,-0.122,0.2855
-0.084,-0.1385,0.2655
-0.0845,-0.1535,0.2435
-0.0875,-0.161,0.221
-0.088,-0.1695,0.198
-0.083,-0.1765,0.1665
-0.073,-0.1785,0.1335
-0.0725,-0.1915,0.101
-0.075,-0.1965,0.0745
-0.073,-0.1955,0.057
-0.072,-0.194,0.0445
-0.0695,-0.1845,0.0355
-0.073,-0.1805,0.0195
-0.0785,-0.1835,-0.004
-0.077,-0.183,-0.0185
-0.0715,-0.178,-0.029
-0.065,-0.17,-0.047
-0.063,-0.163,-0.0625
-0.0635,-0.16,-0.0675
-0.063,-0.159,-0.0715
-0.0625,-0.1595,-0.081
-0.0605,-0.1585,-0.088
-0.0635,-0.1605,-0.0955
-0.0685,-0.163,-0.106
-0.072,-0.165,-0.113
-0.075,-0.168,-0.118
-0.0745,-0.172,-0.1205
-0.069,-0.1735,-0.124
-0.067,-0.1755,-0.132
-0.0675,-0.178,-0.1405
-0.068,-0.178,-0.141
-0.066,-0.179,-0.14
-0.066,-0.1785,-0.141
-0.065,-0.178,-0.1395
-0.062,-0.1785,-0.1395
-0.063,-0.1805,-0.144
-0.064,-0.1815,-0.15
-0.063,-0.1805,-0.154
-0.062,-0.1815,-0.151
-0.0635,-0.1815,-0.1485
-0.064,-0.1815,-0.1495
-0.0615,-0.1835,-0.1525
-0.061,-0.184,-0.1535
-0.0625,-0.184,-0.153
-0.0625,-0.183,-0.1545
-0.065,-0.1835,-0.1565
-0.0655,-0.1845,-0.158
-0.062,-0.184,-0.157
-0.063,-0.185,-0.1565
-0.063,-0.185,-0.1575
-0.063,-0.1845,-0.1585
-0.0665,-0.185,-0.1575
-0.067,-0.1825,-0.155
-0.07,-0.182,-0.155
-0.0695,-0.183,-0.1575
-0.0645,-0.182,-0.1595
-0.0625,-0.1815,-0.158
-0.0605,-0.18,-0.1585
-0.0625,-0.1805,-0.1595
-0.0635,-0.18,-0.157
-0.063,-0.181,-0.1585
-0.0595,-0.181,-0.162
-0.057,-0.1795,-0.1625
-0.0575,-0.1805,-0.16
-0.0605,-0.179,-0.159
-0.0605,-0.179,-0.1615
-0.0575,-0.1765,-0.162
-0.0565,-0.1785,-0.16
-0.054,-0.18,-0.1615
-0.055,-0.179,-0.1665
-0.0575,-0.1795,-0.1655
-0.057,-0.177,-0.1615
-0.056,-0.176,-0.159
-0.055,-0.1775,-0.161
-0.055,-0.1765,-0.1625
-0.0545,-0.175,-0.16
-0.0535,-0.174,-0.1585
-0.051,-0.169,-0.154
-0.0515,-0.1705,-0.1545
-0.0545,-0.1755,-0.1565
-0.0525,-0.175,-0.16
-0.0515,-0.1745,-0.162
-0.051,-0.172,-0.162
-0.0505,-0.1725,-0.164
-0.05,-0.1715,-0.162
-0.048,-0.1695,-0.1615
-0.0475,-0.17,-0.1605
-0.0475,-0.169,-0.1595
-0.0435,-0.1685,-0.1565
-0.041,-0.167,-0.154
-0.045,-0.1655,-0.159
-0.048,-0.1655,-0.159
-0.047,-0.165,-0.153
-0.0445,-0.164,-0.152
-0.043,-0.1635,-0.154
-0.0405,-0.163,-0.1495
-0.0395,-0.162,-0.1485
-0.0415,-0.1615,-0.1495
-0.0475,-0.162,-0.1505
-0.0485,-0.1615,-0.156
-0.0465,-0.161,-0.1585
-0.0475,-0.1615,-0.155
-0.047,-0.1605,-0.1515
-0.0485,-0.1595,-0.151
-0.051,-0.158,-0.1485
-0.052,-0.1565,-0.147
-0.05,-0.156,-0.149
-0.048,-0.1565,-0.1475
-0.046,-0.1555,-0.1445
-0.045,-0.154,-0.144
-0.047,-0.1545,-0.148
-0.0475,-0.154,-0.1475
-0.048,-0.1545,-0.1445
-0.047,-0.155,-0.143
-0.0435,-0.1545,-0.141
-0.043,-0.1535,-0.1375
-0.0395,-0.153,-0.1375
-0.0345,-0.1515,-0.1355
-0.036,-0.15,-0.134
-0.038,-0.15,-0.135
-0.036,-0.149,-0.135
-0.0355,-0.148,-0.138
-0.034,-0.147,-0.137
-0.0335,-0.146,-0.1325
-0.0365,-0.1465,-0.134
-0.0345,-0.1465,-0.1355
-0.0335,-0.145,-0.131
-0.0325,-0.144,-0.1295
-0.032,-0.144,-0.1325
-0.032,-0.145,-0.132
-0.029,-0.1435,-0.1235
-0.028,-0.143,-0.1195
-0.026,-0.142,-0.1205
-0.03,-0.1405,-0.121
-0.033,-0.14,-0.122
-0.033,-0.1395,-0.1235
-0.031,-0.139,-0.123
-0.0315,-0.1365,-0.117
-0.036,-0.135,-0.1145
-0.0315,-0.133,-0.112
-0.0265,-0.131,-0.111
-0.0285,-0.1295,-0.1155
-0.0295,-0.1285,-0.118
-0.027,-0.128,-0.1165
-0.0285,-0.1245,-0.1155
-0.0265,-0.1205,-0.1135
-0.024,-0.119,-0.1085
-0.0255,-0.119,-0.1135
-0.024,-0.1175,-0.1165
-0.0255,-0.1145,-0.1165
-0.027,-0.114,-0.113
-0.0265,-0.1135,-0.1085
-0.027,-0.1105,-0.1075
-0.026,-0.108,-0.1025
-0.0245,-0.1065,-0.099
-0.023,-0.105,-0.0965
-0.023,-0.102,-0.0975
-0.0245,-0.102,-0.096
-0.0235,-0.099,-0.092
-0.0245,-0.096,-0.093
-0.026,-0.095,-0.092
-0.023,-0.0925,-0.088
-0.023,-0.091,-0.09
-0.0255,-0.09,-0.0925
-0.024,-0.088,-0.0925
-0.021,-0.0845,-0.0875
-0.0175,-0.081,-0.0795
-0.0155,-0.077,-0.0785
-0.0155,-0.074,-0.0805
-0.0145,-0.072,-0.0835
-0.0165,-0.0695,-0.081
-0.0175,-0.064,-0.074
-0.0135,-0.0575,-0.068
-0.0155,-0.06,-0.0695
-0.015,-0.061,-0.071
-0.0105,-0.0555,-0.0655
-0.0115,-0.052,-0.066
-0.012,-0.0465,-0.064
-0.014,-0.0415,-0.058
-0.0115,-0.038,-0.056
-0.0065,-0.0365,-0.0555
-0.001,-0.0335,-0.0525
0.001,-0.03,-0.0495
0.0005,-0.026,-0.049
0.0005,-0.022,-0.0495
0.0,-0.0185,-0.046
0.0035,-0.015,-0.0425
0.007,-0.012,-0.0425
0.0095,-0.0085,-0.042
0.0135,-0.004,-0.0375
0.015,0.002,-0.0345
0.014,0.0045,-0.03
0.017,0.009,-0.025
0.0175,0.0145,-0.025
0.0145,0.0175,-0.023
0.014,0.0215,-0.0175
0.017,0.027,-0.0105
0.021,0.0325,-0.008
0.0225,0.037,-0.0055
0.0205,0.041,-0.001
0.0235,0.0455,0.0025
0.0305,0.051,0.005
0.031,0.057,0.0035
0.031,0.0615,0.007
0.0345,0.0675,0.0135
0.038,0.0745,0.02
0.0365,0.0785,0.0225
0.037,0.0865,0.026
0.0405,0.0905,0.0345
0.042,0.0945,0.0355
0.0415,0.1015,0.039
0.038,0.107,0.0475
0.038,0.1125,0.052
0.045,0.117,0.054
0.0475,0.124,0.053
0.0485,0.1285,0.058
0.05,0.134,0.0655
0.05,0.141,0.068
0.054,0.1465,0.073
0.0555,0.153,0.0805
0.058,0.158,0.086
0.0605,0.1635,0.087
0.0605,0.168,0.089
0.0595,0.1715,0.0885
0.0605,0.176,0.092
0.0615,0.1805,0.0975
0.0595,0.185,0.0975
0.062,0.187,0.1005
0.0655,0.191,0.103
0.068,0.197,0.106
0.0685,0.202,0.11
0.066,0.2065,0.117
0.0655,0.209,0.1245
0.0665,0.213,0.1225
0.068,0.2175,0.122
0.0665,0.2205,0.1265
0.0655,0.2255,0.1295
0.067,0.23,0.133
0.066,0.2325,0.136
0.0665,0.2355,0.1375
0.067,0.2385,0.1385
0.0665,0.2425,0.14
0.07,0.2445,0.1435
0.068,0.247,0.145
0.068,0.2515,0.148
0.0695,0.254,0.1495
0.07,0.2555,0.1535
0.0705,0.257,0.1565
0.0745,0.2575,0.154
0.0765,0.259,0.153
0.0705,0.259,0.1545
0.0695,0.26,0.1545
0.072,0.26,0.1525
0.0745,0.261,0.155
0.0765,0.2615,0.1565
0.0745,0.26,0.1565
0.0705,0.2575,0.157
0.068,0.2555,0.1565
0.0655,0.2545,0.1585
0.068,0.252,0.155
0.0695,0.2485,0.151
0.069,0.2445,0.145
0.0685,0.2405,0.1405
0.065,0.2365,0.1405
0.0645,0.232,0.1365
0.066,0.2285,0.132
0.062,0.219,0.1255
0.058,0.2115,0.119
0.055,0.206,0.1165
0.053,0.1965,0.1095
0.052,0.191,0.106
0.0435,0.1815,0.102
0.0395,0.174,0.0995
0.0375,0.168,0.0945
0.0315,0.1585,0.086
0.03,0.15,0.0815
0.0275,0.141,0.0765
0.026,0.1345,0.073
0.0235,0.126,0.0685
0.0205,0.1185,0.0655
0.0195,0.112,0.0605
0.0135,0.1025,0.0515
0.011,0.095,0.044
0.016,0.088,0.038
0.0115,0.0805,0.0395
0.0085,0.073,0.0345
0.0095,0.068,0.0275
0.0065,0.0605,0.021
0.006,0.0475,0.013
0.0025,0.04,0.0085
-0.003,0.033,0.0025
-0.011,0.025,-0.003
-0.0145,0.0205,-0.0035
-0.014,0.0145,-0.003
-0.021,0.0075,-0.012
-0.0235,0.0015,-0.0145
-0.0225,-0.0045,-0.014
-0.022,-0.0105,-0.0155
-0.024,-0.015,-0.0175
-0.0285,-0.0205,-0.0255
-0.0295,-0.027,-0.0315
-0.027,-0.033,-0.0365
-0.0295,-0.039,-0.0375
-0.0305,-0.0445,-0.039
-0.033,-0.0485,-0.041
-0.0335,-0.0515,-0.045
-0.0325,-0.056,-0.049
-0.0335,-0.06,-0.053
-0.034,-0.063,-0.0595
-0.039,-0.066,-0.0615
-0.0405,-0.068,-0.062
-0.0415,-0.072,-0.061
-0.043,-0.0755,-0.0595
-0.0455,-0.078,-0.0595
-0.0465,-0.0805,-0.0645
-0.0445,-0.083,-0.07
-0.046,-0.084,-0.0695
-0.048,-0.085,-0.066
-0.049,-0.0875,-0.064
-0.0475,-0.0905,-0.0655
-0.0465,-0.092,-0.0665
-0.0475,-0.093,-0.071
-0.05,-0.096,-0.073
-0.05,-0.097,-0.0725
-0.053,-0.0965,-0.0735
-0.054,-0.099,-0.0745
-0.049,-0.0995,-0.0755
-0.0475,-0.103,-0.0785
-0.048,-0.104,-0.0815
-0.05,-0.1045,-0.0845
-0.0525,-0.1065,-0.0835
-0.057,-0.106,-0.078
-0.0545,-0.107,-0.08
-0.0505,-0.108,-0.0795
-0.0505,-0.1075,-0.083
-0.05,-0.1105,-0.082
-0.0505,-0.111,-0.083
-0.0485,-0.109,-0.0865
-0.05,-0.11,-0.078
-0.0515,-0.112,-0.0785
-0.0525,-0.111,-0.08
-0.0545,-0.1115,-0.0845
-0.052,-0.1115,-0.0895
-0.052,-0.113,-0.085
-0.051,-0.115,-0.0845
-0.051,-0.1155,-0.0835
-0.053,-0.115,-0.0825
-0.0515,-0.1155,-0.086
-0.0535,-0.116,-0.0885
-0.0525,-0.115,-0.0855
-0.05,-0.1145,-0.0815
-0.053,-0.114,-0.084
-0.054,-0.1145,-0.083
-0.054,-0.1155,-0.0845
-0.054,-0.115,-0.0875
-0.053,-0.1145,-0.087
-0.0565,-0.1145,-0.093
-0.0585,-0.1155,-0.09
-0.0595,-0.1155,-0.084
-0.06,-0.115,-0.081
-0.056,-0.114,-0.083
-0.0545,-0.113,-0.0875
-0.055,-0.1145,-0.087
-0.055,-0.113,-0.0895
-0.0565,-0.1115,-0.086
-0.059,-0.1125,-0.087
-0.0585,-0.1125,-0.0895
-0.0535,-0.114,-0.089
-0.0545,-0.1145,-0.089
-0.0575,-0.1145,-0.0885
-0.057,-0.115,-0.0885
-0.0575,-0.1155,-0.086
-0.0605,-0.115,-0.085
-0.0605,-0.117,-0.085
-0.0575,-0.1165,-0.087
-0.056,-0.1155,-0.088
-0.056,-0.117,-0.088
-0.057,-0.1165,-0.085
-0.058,-0.116,-0.084
-0.057,-0.117,-0.0865
-0.0575,-0.1175,-0.0855
-0.057,-0.118,-0.088
-0.0565,-0.1205,-0.09
-0.0575,-0.1225,-0.088
-0.0575,-0.1225,-0.089
-0.0595,-0.125,-0.091
-0.057,-0.125,-0.0895
-0.0555,-0.1235,-0.0855
-0.055,-0.123,-0.0835
-0.054,-0.1245,-0.09
-0.058,-0.1265,-0.0885
-0.0575,-0.126,-0.0835
-0.0575,-0.1265,-0.085
-0.06,-0.127,-0.0905
-0.0605,-0.1275,-0.0915
-0.063,-0.128,-0.087
-0.063,-0.1285,-0.0885
-0.062,-0.1275,-0.089
-0.064,-0.126,-0.084
-0.062,-0.126,-0.084
-0.0605,-0.1275,-0.0875
-0.0605,-0.1275,-0.0885
-0.059,-0.1255,-0.085
-0.0615,-0.125,-0.0875
-0.0615,-0.1245,-0.0905
-0.061,-0.1245,-0.0885
-0.0585,-0.1215,-0.0895
-0.0585,-0.121,-0.092
-0.0645,-0.126,-0.0945
-0.0635,-0.1265,-0.098
-0.0655,-0.1265,-0.0975
-0.0675,-0.1265,-0.093
-0.0655,-0.126,-0.091
-0.068,-0.127,-0.091
-0.0665,-0.1265,-0.0905
-0.067,-0.1275,-0.091
-0.0685,-0.126,-0.093
-0.0685,-0.1255,-0.088
-0.069,-0.126,-0.082
-0.0655,-0.1255,-0.0835
-0.065,-0.126,-0.083
-0.064,-0.126,-0.0845
-0.067,-0.1275,-0.087
-0.0685,-0.128,-0.089
-0.0655,-0.1285,-0.0915
-0.0665,-0.1295,-0.0925
-0.063,-0.128,-0.0885
-0.0605,-0.1275,-0.087
-0.059,-0.128,-0.0925
-0.0555,-0.127,-0.0945
-0.0565,-0.1255,-0.092
-0.056,-0.1255,-0.0915
-0.0565,-0.126,-0.0945
-0.0605,-0.1275,-0.096
-0.061,-0.128,-0.096
-0.06,-0.128,-0.096
-0.0625,-0.129,-0.098
-0.0645,-0.129,-0.098
-0.063,-0.1275,-0.0945
-0.0605,-0.127,-0.09
-0.058,-0.1275,-0.089
-0.058,-0.127,-0.0935
-0.059,-0.1275,-0.0955
-0.0575,-0.127,-0.0955
-0.0605,-0.1285,-0.098
-0.0605,-0.127,-0.0995
-0.06,-0.1255,-0.1
-0.063,-0.1275,-0.104
-0.0615,-0.129,-0.1015
-0.0605,-0.1305,-0.0985
-0.06,-0.1305,-0.0995
-0.062,-0.1305,-0.1
-0.0625,-0.1325,-0.1065
-0.06,-0.132,-0.1045
-0.0575,-0.131,-0.0975
-0.0535,-0.131,-0.097
-0.0555,-0.1295,-0.096
-0.0575,-0.13,-0.0955
-0.0575,-0.131,-0.096
-0.0595,-0.132,-0.096
-0.056,-0.1325,-0.095
-0.057,-0.1335,-0.096
-0.0595,-0.1345,-0.099
-0.0535,-0.1325,-0.099
-0.053,-0.1325,-0.0995
-0.052,-0.1315,-0.1005
-0.0455,-0.129,-0.096
-0.0435,-0.1305,-0.096
-0.0445,-0.1305,-0.1
-0.049,-0.1295,-0.1035
-0.055,-0.13,-0.1065
-0.0565,-0.1295,-0.1075
-0.059,-0.13,-0.107
-0.06,-0.13,-0.108
-0.055,-0.129,-0.1045
-0.051,-0.1275,-0.0975
-0.0495,-0.128,-0.101
-0.0505,-0.1285,-0.1055
-0.051,-0.129,-0.1035
-0.0495,-0.13,-0.1015
-0.0505,-0.13,-0.104
-0.0485,-0.1305,-0.112
-0.0465,-0.1325,-0.115
-0.0465,-0.1325,-0.1135
-0.045,-0.13,-0.111
-0.044,-0.13,-0.1085
-0.0415,-0.1325,-0.11
-0.0415,-0.134,-0.113
-0.0435,-0.1325,-0.117
-0.0425,-0.132,-0.119
-0.0415,-0.134,-0.1195
-0.0445,-0.1325,-0.1155
-0.044,-0.1305,-0.111
-0.04,-0.13,-0.108
-0.0445,-0.1315,-0.1095
-0.0475,-0.133,-0.112
-0.045,-0.132,-0.115
-0.044,-0.132,-0.117
-0.0445,-0.131,-0.1145
-0.044,-0.13,-0.1165
-0.042,-0.131,-0.1175
-0.04,-0.1315,-0.1195
-0.04,-0.1325,-0.1185
-0.042,-0.1315,-0.1205
-0.043,-0.132,-0.126
-0.0435,-0.1325,-0.125
-0.0485,-0.134,-0.123
-0.05,-0.136,-0.124
-0.042,-0.135,-0.128
-0.041,-0.1345,-0.1295
-0.043,-0.1355,-0.1285
-0.042,-0.135,-0.1245
-0.045,-0.134,-0.125
-0.0425,-0.1345,-0.1265
-0.0395,-0.1355,-0.1265
-0.043,-0.137,-0.13
-0.045,-0.137,-0.1275
-0.0445,-0.137,-0.1235
-0.0425,-0.1385,-0.1235
-0.04,-0.1385,-0.1225
-0.04,-0.14,-0.125
-0.0375,-0.1405,-0.129
-0.036,-0.1425,-0.128
-0.0375,-0.1425,-0.1255
-0.035,-0.1415,-0.1255
-0.035,-0.1415,-0.127
-0.0365,-0.1425,-0.1275
-0.0355,-0.1445,-0.126
-0.0335,-0.1435,-0.124
-0.03,-0.142,-0.1255
-0.0385,-0.1455,-0.1285
-0.046,-0.146,-0.1305
-0.042,-0.147,-0.131
-0.044,-0.149,-0.129
-0.0445,-0.1495,-0.131
-0.0395,-0.1505,-0.13
-0.0355,-0.1495,-0.125
-0.036,-0.1495,-0.125
-0.041,-0.151,-0.1245
-0.043,-0.1515,-0.1265
-0.0405,-0.151,-0.13
-0.039,-0.1535,-0.1325
-0.0405,-0.1525,-0.1325
-0.0415,-0.15,-0.129
-0.0375,-0.149,-0.1295
-0.0365,-0.148,-0.1305
-0.04,-0.149,-0.1325
-0.041,-0.1485,-0.133
-0.0435,-0.148,-0.1355
-0.042,-0.1475,-0.134
-0.0355,-0.1475,-0.1275
