i,vx,vy
0.144,0.2055,0.1955
0.1405,0.2035,0.2005
0.1365,0.2055,0.2
0.137,0.209,0.1985
0.139,0.213,0.2005
0.145,0.2155,0.205
0.1525,0.217,0.208
0.153,0.2185,0.21
0.149,0.219,0.2135
0.1485,0.221,0.2125
0.152,0.222,0.2145
0.151,0.223,0.214
0.15,0.223,0.213
0.152,0.223,0.2145
0.154,0.224,0.2165
0.1545,0.224,0.219
0.154,0.225,0.2195
0.1505,0.224,0.221
0.1545,0.2255,0.2225
0.154,0.226,0.2185
0.15,0.225,0.213
0.156,0.2245,0.213
0.153,0.223,0.2135
0.147,0.2215,0.2145
0.1475,0.2185,0.2205
0.146,0.2185,0.224
0.146,0.2185,0.2215
0.1465,0.2155,0.2185
0.1425,0.2125,0.2175
0.133,0.2095,0.218
0.1345,0.207,0.2185
0.139,0.207,0.218
0.1405,0.2055,0.219
0.14,0.201,0.217
0.1275,0.1955,0.203
0.118,0.1885,0.1965
0.1125,0.1825,0.1995
0.1105,0.1785,0.196
0.104,0.1735,0.1935
0.1095,0.1685,0.1945
0.1105,0.163,0.189
0.096,0.1555,0.186
0.0915,0.1485,0.184
0.088,0.143,0.179
0.0875,0.1365,0.1775
0.082,0.13,0.1725
0.076,0.123,0.168
0.0785,0.1175,0.1665
0.071,0.11,0.161
0.061,0.1005,0.16
0.058,0.0975,0.16
0.0605,0.0935,0.157
0.058,0.0855,0.1555
0.05,0.078,0.152
0.045,0.0705,0.151
0.0395,0.063,0.145
0.0325,0.056,0.1415
0.019,0.0485,0.138
0.016,0.0425,0.134
0.017,0.0355,0.1285
0.016,0.0275,0.118
0.013,0.0215,0.1125
0.003,0.017,0.1035
-0.0005,0.012,0.102
0.0005,0.006,0.1015
-0.0015,0.0015,0.0995
-0.006,-0.008,0.097
-0.0065,-0.013,0.091
-0.011,-0.0165,0.0885
-0.0205,-0.0245,0.0895
-0.0185,-0.026,0.089
-0.0165,-0.0305,0.083
-0.0215,-0.035,0.08
-0.0275,-0.04,0.0775
-0.0305,-0.046,0.0775
-0.0305,-0.05,0.0765
-0.031,-0.054,0.0715
-0.033,-0.0555,0.0695
-0.0375,-0.0585,0.067
-0.0405,-0.0635,0.0615
-0.043,-0.068,0.058
-0.0455,-0.071,0.0605
-0.044,-0.0715,0.06
-0.0445,-0.073,0.0555
-0.0445,-0.0775,0.0555
-0.045,-0.08,0.0575
-0.0475,-0.0805,0.0575
-0.0495,-0.084,0.057
-0.0545,-0.089,0.056
-0.059,-0.0905,0.055
-0.064,-0.0915,0.0535
-0.0665,-0.0945,0.0505
-0.07,-0.0965,0.048
-0.0685,-0.098,0.0425
-0.0645,-0.098,0.037
-0.065,-0.0985,0.0335
-0.063,-0.1015,0.033
-0.0625,-0.1045,0.031
-0.058,-0.1065,0.0335
-0.0595,-0.1075,0.0315
-0.0645,-0.107,0.0275
-0.065,-0.106,0.025
-0.0655,-0.1085,0.0235
-0.065,-0.1125,0.028
-0.064,-0.1115,0.028
-0.0625,-0.1105,0.0275
-0.065,-0.11,0.023
-0.069,-0.112,0.0235
-0.0725,-0.115,0.024
-0.0695,-0.114,0.0235
-0.068,-0.1135,0.022
-0.0685,-0.114,0.0205
-0.072,-0.116,0.0255
-0.0715,-0.117,0.0235
-0.069,-0.117,0.024
-0.0735,-0.117,0.025
-0.074,-0.1165,0.0235
-0.0735,-0.1155,0.022
-0.0705,-0.1145,0.02
-0.0725,-0.1145,0.0175
-0.0755,-0.1145,0.02
-0.07,-0.114,0.0235
-0.068,-0.112,0.0225
-0.068,-0.112,0.0235
-0.0665,-0.1115,0.0255
-0.0685,-0.112,0.0285
-0.07,-0.115,0.0275
-0.074,-0.115,0.0275
-0.0775,-0.114,0.028
-0.079,-0.1155,0.0265
-0.08,-0.1155,0.026
-0.072,-0.112,0.028
-0.07,-0.1115,0.0295
-0.074,-0.1145,0.026
-0.071,-0.1145,0.0225
-0.068,-0.112,0.0235
-0.071,-0.112,0.03
-0.071,-0.112,0.0345
-0.0695,-0.112,0.035
-0.067,-0.112,0.0365
-0.064,-0.111,0.039
-0.067,-0.1125,0.033
-0.0655,-0.111,0.0305
-0.0685,-0.11,0.032
-0.0695,-0.1105,0.0295
-0.071,-0.1105,0.0275
-0.075,-0.111,0.027
-0.075,-0.108,0.027
-0.08,-0.1085,0.0315
-0.08,-0.1125,0.037
-0.083,-0.112,0.0325
-0.0855,-0.111,0.032
-0.0805,-0.1095,0.0345
-0.077,-0.109,0.0375
-0.075,-0.1105,0.041
-0.0725,-0.109,0.038
-0.069,-0.108,0.0395
-0.0705,-0.1085,0.0435
-0.072,-0.107,0.0405
-0.0715,-0.1065,0.038
-0.0665,-0.1085,0.0415
-0.0695,-0.1085,0.0425
-0.071,-0.1065,0.0365
-0.069,-0.1055,0.0365
-0.072,-0.104,0.035
-0.0735,-0.1035,0.0295
-0.074,-0.1045,0.0275
-0.0695,-0.104,0.024
-0.065,-0.1015,0.0255
-0.065,-0.1015,0.0305
-0.07,-0.102,0.034
-0.0685,-0.099,0.037
-0.0655,-0.098,0.035
-0.0685,-0.0995,0.0345
-0.0675,-0.1005,0.036
-0.0635,-0.1005,0.036
-0.064,-0.0995,0.0345
-0.0685,-0.101,0.0285
-0.068,-0.1,0.031
-0.0725,-0.1005,0.0355
-0.074,-0.1025,0.041
-0.0735,-0.103,0.048
-0.0745,-0.1055,0.0475
-0.0705,-0.1035,0.047
-0.0755,-0.1055,0.0445
-0.0765,-0.108,0.044
-0.068,-0.1045,0.044
-0.064,-0.1025,0.0395
-0.058,-0.1015,0.038
-0.0595,-0.1,0.039
-0.0655,-0.1005,0.0415
-0.063,-0.1005,0.038
-0.066,-0.101,0.0355
-0.068,-0.1005,0.038
-0.065,-0.1,0.036
-0.062,-0.1015,0.0345
-0.0665,-0.0995,0.0365
-0.077,-0.1015,0.036
-0.074,-0.103,0.0315
-0.0705,-0.102,0.0325
-0.066,-0.101,0.0325
-0.0645,-0.0995,0.0315
-0.0665,-0.101,0.032
-0.0645,-0.1015,0.032
-0.067,-0.103,0.033
-0.066,-0.101,0.032
-0.0675,-0.102,0.0335
-0.067,-0.103,0.036
-0.062,-0.099,0.0375
-0.069,-0.103,0.038
-0.0755,-0.104,0.039
-0.0775,-0.1055,0.0405
-0.0805,-0.107,0.0405
-0.0765,-0.104,0.044
-0.0665,-0.102,0.048
-0.0595,-0.102,0.0515
-0.063,-0.103,0.048
-0.0705,-0.1035,0.0445
-0.072,-0.1055,0.045
-0.0685,-0.1065,0.0405
-0.0685,-0.1055,0.037
-0.068,-0.1045,0.038
-0.0665,-0.1055,0.0395
-0.0725,-0.108,0.035
-0.0745,-0.11,0.035
-0.075,-0.1075,0.034
-0.07,-0.107,0.025
-0.065,-0.108,0.0225
-0.071,-0.1075,0.0255
-0.07,-0.1095,0.0345
-0.0715,-0.109,0.0405
-0.075,-0.1095,0.04
-0.077,-0.11,0.0455
-0.0765,-0.109,0.046
-0.0745,-0.111,0.041
-0.075,-0.113,0.039
-0.079,-0.1145,0.0385
-0.0825,-0.1155,0.036
-0.0815,-0.114,0.0375
-0.078,-0.114,0.038
-0.077,-0.1155,0.03
-0.0775,-0.116,0.033
-0.0755,-0.113,0.0345
-0.069,-0.111,0.0355
-0.0725,-0.1135,0.039
-0.0795,-0.1145,0.0345
-0.0735,-0.112,0.036
-0.0745,-0.115,0.03
-0.0815,-0.116,0.027
-0.0785,-0.115,0.0335
-0.076,-0.116,0.0295
-0.076,-0.116,0.0245
-0.0775,-0.118,0.027
-0.085,-0.12,0.0235
-0.083,-0.118,0.0245
-0.079,-0.119,0.03
-0.086,-0.122,0.033
-0.085,-0.1215,0.039
-0.0815,-0.1185,0.0375
-0.082,-0.1185,0.033
-0.0815,-0.12,0.0285
-0.077,-0.121,0.027
-0.072,-0.119,0.0255
-0.0725,-0.1175,0.0195
-0.072,-0.1175,0.0225
-0.07,-0.118,0.0275
-0.071,-0.118,0.0285
-0.075,-0.1175,0.028
-0.0745,-0.121,0.0265
-0.074,-0.1205,0.0265
-0.0725,-0.118,0.0305
-0.0775,-0.1195,0.029
-0.0785,-0.1185,0.029
-0.0795,-0.123,0.025
-0.0835,-0.127,0.018
-0.0835,-0.1265,0.0215
-0.089,-0.1275,0.024
-0.082,-0.123,0.0295
-0.0775,-0.121,0.026
-0.076,-0.121,0.022
-0.0715,-0.12,0.025
-0.075,-0.1205,0.024
-0.0765,-0.1215,0.022
-0.0745,-0.121,0.0225
-0.077,-0.12,0.024
-0.078,-0.121,0.022
-0.0775,-0.1225,0.021
-0.0815,-0.124,0.0185
-0.0845,-0.1255,0.02
-0.086,-0.127,0.02
-0.0815,-0.125,0.0195
-0.079,-0.126,0.0175
-0.0805,-0.126,0.0205
-0.0835,-0.1275,0.0295
-0.0855,-0.1285,0.0245
-0.083,-0.126,0.025
-0.081,-0.1275,0.0295
-0.08,-0.1265,0.0225
-0.0855,-0.1265,0.0205
-0.084,-0.126,0.018
-0.086,-0.1275,0.0175
-0.085,-0.1285,0.018
-0.081,-0.127,0.015
-0.0915,-0.13,0.012
-0.0885,-0.1285,0.0085
-0.0835,-0.1255,0.0115
-0.089,-0.127,0.0065
-0.087,-0.126,0.008
-0.083,-0.126,0.0185
-0.079,-0.1265,0.018
-0.074,-0.1245,0.019
-0.073,-0.124,0.0205
-0.08,-0.125,0.017
-0.0835,-0.125,0.015
-0.077,-0.124,0.014
-0.081,-0.1235,0.011
-0.086,-0.124,0.009
-0.08,-0.122,0.01
-0.076,-0.1205,0.0135
-0.0835,-0.1235,0.012
-0.0885,-0.125,0.0055
-0.086,-0.1245,0.004
-0.085,-0.126,0.0015
-0.0815,-0.1265,0.005
-0.0835,-0.126,0.01
-0.0845,-0.1255,0.005
-0.0875,-0.1255,-0.001
-0.0835,-0.125,0.0005
-0.0795,-0.1285,0.011
-0.085,-0.1305,0.0125
-0.0845,-0.129,0.007
-0.0865,-0.129,0.009
-0.0865,-0.128,0.012
-0.086,-0.1285,0.013
-0.0855,-0.128,0.0105
-0.0865,-0.128,0.0075
-0.092,-0.13,0.008
-0.092,-0.1295,0.011
-0.0865,-0.1295,0.012
-0.083,-0.1295,0.01
-0.082,-0.129,0.0105
-0.082,-0.129,0.011
-0.079,-0.1295,0.0105
-0.083,-0.1305,0.0075
-0.0855,-0.132,0.0085
-0.08,-0.1295,0.0075
-0.0875,-0.1305,-0.001
-0.0925,-0.1325,-0.003
-0.0875,-0.13,-0.0065
-0.0855,-0.1285,-0.011
-0.086,-0.1275,-0.0065
-0.083,-0.126,0.0
-0.0825,-0.1265,0.002
-0.083,-0.127,0.001
-0.081,-0.127,-0.0065
-0.085,-0.1315,-0.0055
-0.092,-0.1285,0.003
-0.0915,-0.124,0.005
-0.0865,-0.122,0.0085
-0.085,-0.1215,0.0075
-0.0795,-0.1225,0.0085
-0.08,-0.1215,0.0055
-0.0805,-0.121,0.001
-0.0805,-0.1195,0.0025
-0.0795,-0.12,0.0065
-0.0785,-0.1205,0.0135
-0.083,-0.118,0.011
-0.0825,-0.1175,0.0065
-0.086,-0.12,0.0065
-0.088,-0.12,0.007
-0.0785,-0.119,0.011
-0.076,-0.1205,0.0115
-0.0845,-0.1205,0.0065
-0.0885,-0.122,0.004
-0.088,-0.1225,0.004
-0.085,-0.124,0.007
-0.084,-0.1255,0.0105
-0.0885,-0.1255,0.007
-0.089,-0.1245,-0.0045
-0.09,-0.1255,-0.007
-0.0905,-0.126,-0.0045
-0.0895,-0.1235,-0.0015
-0.0855,-0.121,0.0005
-0.0785,-0.12,0.002
-0.081,-0.121,0.003
-0.086,-0.1175,-0.003
-0.0855,-0.12,-0.0055
-0.084,-0.1215,-0.0035
-0.088,-0.119,0.0015
-0.0875,-0.119,0.004
-0.0825,-0.118,0.005
-0.0855,-0.1175,0.0055
-0.0895,-0.118,0.0065
-0.0865,-0.118,0.0125
-0.0845,-0.1155,0.014
-0.0875,-0.1175,0.008
-0.089,-0.1205,0.004
-0.0875,-0.117,0.005
-0.0815,-0.115,0.012
-0.082,-0.116,0.017
-0.0795,-0.1135,0.0105
-0.076,-0.114,0.008
-0.0815,-0.119,0.0115
-0.086,-0.119,0.0105
-0.083,-0.119,0.01
-0.0735,-0.118,0.012
-0.0735,-0.118,0.013
-0.0765,-0.12,0.01
-0.075,-0.1215,0.0075
-0.0785,-0.1235,0.006
-0.0835,-0.1225,0.0005
-0.086,-0.12,-0.005
-0.0835,-0.1175,-0.0045
-0.0815,-0.1165,-0.002
-0.081,-0.1165,0.0025
-0.0765,-0.115,0.003
-0.0795,-0.116,0.0055
-0.084,-0.118,0.0065
-0.0845,-0.1165,0.0005
-0.0815,-0.117,0.0
-0.079,-0.116,0.003
-0.079,-0.1165,0.0035
-0.0835,-0.1185,0.001
-0.0925,-0.1215,-0.001
-0.087,-0.1215,0.001
-0.0865,-0.1185,0.0045
-0.086,-0.1195,0.0045
-0.0775,-0.1185,0.0005
-0.0785,-0.1185,0.0015
-0.084,-0.12,0.005
-0.087,-0.12,0.0025
-0.0845,-0.119,0.005
-0.0885,-0.1205,0.0105
-0.09,-0.1225,0.0005
-0.0805,-0.123,-0.0005
-0.079,-0.1245,0.003
-0.08,-0.1225,0.003
-0.0865,-0.121,0.005
-0.0935,-0.1215,0.005
-0.091,-0.1195,0.008
-0.092,-0.1185,0.0075
-0.0875,-0.1205,0.0075
-0.081,-0.119,0.0075
-0.0795,-0.118,0.009
-0.082,-0.118,0.012
-0.0825,-0.119,0.014
-0.0775,-0.119,0.012
-0.0865,-0.1195,0.0045
-0.093,-0.1215,0.0005
-0.086,-0.121,0.001
-0.086,-0.121,0.001
-0.0835,-0.12,0.0015
-0.081,-0.1185,0.001
-0.0815,-0.1185,-0.0025
-0.0795,-0.118,0.0025
-0.081,-0.1205,0.0015
-0.082,-0.12,-0.004
-0.085,-0.1205,-0.002
-0.086,-0.1205,-0.003
-0.085,-0.119,0.0
-0.081,-0.118,0.006
-0.0835,-0.12,0.0035
-0.089,-0.1215,-0.002
-0.0895,-0.121,-0.0025
-0.0885,-0.1215,-0.0005
-0.0845,-0.1185,0.003
-0.083,-0.1185,0.006
-0.081,-0.118,0.0115
-0.0735,-0.1165,0.013
-0.075,-0.116,0.004
-0.0855,-0.118,0.0055
-0.0875,-0.119,0.007
-0.081,-0.116,0.003
-0.079,-0.117,0.0
-0.0775,-0.1175,-0.005
-0.072,-0.115,-0.0035
-0.0765,-0.116,-0.003
-0.071,-0.1165,0.003
-0.0675,-0.117,0.0055
-0.078,-0.1205,0.0025
-0.079,-0.1185,0.0085
-0.0785,-0.1185,0.012
-0.0845,-0.12,0.0065
-0.089,-0.1215,0.0075
-0.0895,-0.123,0.008
-0.0875,-0.123,0.007
-0.08,-0.1245,0.0075
-0.076,-0.1215,0.0055
-0.077,-0.122,0.0145
-0.0775,-0.1215,0.0095
-0.0775,-0.117,0.0055
-0.082,-0.1185,0.0035
-0.0815,-0.12,-0.0015
-0.076,-0.1185,0.008
-0.0805,-0.119,0.003
-0.082,-0.119,-0.0005
-0.077,-0.1165,0.003
-0.0765,-0.1175,0.0025
-0.074,-0.1145,0.0
-0.071,-0.112,-0.004
-0.073,-0.114,-0.007
-0.0805,-0.1165,-0.005
-0.084,-0.119,0.001
-0.0805,-0.1185,-0.002
-0.0815,-0.1175,-0.0055
-0.0795,-0.118,-0.003
-0.0785,-0.117,-0.005
-0.0825,-0.117,-0.0015
-0.086,-0.121,0.0055
-0.0865,-0.1205,0.004
-0.0865,-0.1205,0.0015
-0.0885,-0.122,0.004
-0.0825,-0.1205,0.009
-0.082,-0.12,0.0135
-0.08,-0.1205,0.0085
-0.075,-0.118,0.008
-0.0755,-0.116,0.0155
-0.076,-0.1175,0.0115
-0.0745,-0.116,0.014
-0.0705,-0.1155,0.017
-0.074,-0.1185,0.0125
-0.0725,-0.1175,0.0185
-0.069,-0.119,0.018
-0.0745,-0.1205,0.012
-0.08,-0.1215,0.0075
-0.075,-0.1215,0.011
-0.066,-0.1175,0.0105
-0.0695,-0.118,0.004
-0.07,-0.121,0.0085
-0.0695,-0.1215,0.0135
-0.0755,-0.1205,0.016
-0.078,-0.1205,0.0145
-0.074,-0.1185,0.0125
-0.077,-0.1185,0.0145
-0.0765,-0.1165,0.0105
-0.074,-0.116,0.0075
-0.073,-0.115,0.016
-0.063,-0.1105,0.021
-0.057,-0.105,0.0235
-0.059,-0.103,0.0225
-0.057,-0.1055,0.021
-0.056,-0.106,0.023
-0.058,-0.107,0.019
-0.057,-0.1045,0.021
-0.0595,-0.101,0.0325
-0.0535,-0.098,0.04
-0.0435,-0.094,0.041
-0.047,-0.093,0.0385
-0.0495,-0.09,0.042
-0.0455,-0.0865,0.049
-0.0395,-0.0815,0.053
-0.0355,-0.077,0.056
-0.0305,-0.072,0.0525
-0.0255,-0.066,0.0565
-0.022,-0.067,0.058
-0.0225,-0.068,0.0535
-0.0255,-0.0695,0.0615
-0.0325,-0.07,0.0595
-0.0365,-0.0665,0.0515
-0.03,-0.0645,0.049
-0.0295,-0.063,0.048
-0.031,-0.063,0.051
-0.0375,-0.065,0.054
-0.032,-0.0605,0.058
-0.03,-0.057,0.052
-0.0345,-0.057,0.0485
-0.0275,-0.0555,0.05
-0.029,-0.0515,0.046
-0.0205,-0.043,0.05
-0.011,-0.039,0.052
-0.0155,-0.0395,0.041
-0.0245,-0.0415,0.0315
-0.027,-0.042,0.0325
-0.0215,-0.0455,0.0335
-0.022,-0.0485,0.0305
-0.0245,-0.0515,0.0295
-0.026,-0.056,0.0295
-0.0355,-0.0595,0.0355
-0.033,-0.0615,0.035
-0.027,-0.0615,0.0345
-0.039,-0.066,0.04
-0.0435,-0.068,0.0405
-0.0395,-0.0665,0.038
-0.032,-0.0665,0.0315
-0.031,-0.067,0.028
-0.0295,-0.0665,0.0335
-0.0285,-0.066,0.035
-0.0385,-0.073,0.0355
-0.042,-0.0815,0.034
-0.043,-0.0845,0.0285
-0.046,-0.088,0.033
-0.0485,-0.0925,0.029
-0.051,-0.0965,0.0225
-0.0545,-0.0975,0.021
-0.0565,-0.0995,0.0145
-0.0495,-0.103,0.01
-0.0525,-0.1035,0.009
-0.053,-0.1015,0.0095
-0.045,-0.097,0.005
-0.045,-0.094,0.0
-0.0455,-0.0945,0.0
-0.0475,-0.0935,0.0095
-0.035,-0.085,0.023
-0.022,-0.0765,0.028
-0.0175,-0.073,0.034
-0.0165,-0.0715,0.035
-0.021,-0.0735,0.031
-0.02,-0.0745,0.034
-0.0185,-0.074,0.0295
-0.0155,-0.0745,0.024
-0.0195,-0.0765,0.023
-0.0195,-0.075,0.0215
-0.015,-0.0725,0.0215
-0.0215,-0.0775,0.016
-0.0195,-0.079,0.0165
-0.02,-0.0785,0.012
-0.026,-0.0825,0.0085
-0.0295,-0.0855,0.0115
-0.0325,-0.0865,0.011
-0.0385,-0.0895,0.0045
-0.044,-0.093,0.0015
-0.05,-0.1,0.0065
-0.063,-0.1115,-0.001
-0.07,-0.1175,-0.012
-0.078,-0.121,-0.0155
-0.087,-0.1245,-0.0115
-0.092,-0.127,-0.017
-0.088,-0.128,-0.027
-0.0805,-0.1275,-0.0295
-0.083,-0.129,-0.025
-0.0905,-0.1305,-0.0215
-0.096,-0.132,-0.019
-0.0925,-0.1325,-0.018
-0.0895,-0.1325,-0.021
-0.0855,-0.133,-0.016
-0.0895,-0.135,-0.0235
-0.0965,-0.139,-0.026
-0.097,-0.1395,-0.0215
-0.1005,-0.138,-0.0275
-0.0925,-0.135,-0.029
-0.087,-0.1345,-0.029
-0.089,-0.1355,-0.029
-0.09,-0.1345,-0.0275
-0.09,-0.133,-0.027
-0.0905,-0.1325,-0.029
-0.0975,-0.134,-0.03
-0.0945,-0.1335,-0.028
-0.0895,-0.1325,-0.019
-0.092,-0.136,-0.014
-0.0925,-0.136,-0.0165
-0.0925,-0.135,-0.0195
-0.0965,-0.1365,-0.0285
-0.097,-0.136,-0.023
-0.0955,-0.135,-0.0165
-0.0985,-0.134,-0.022
-0.0965,-0.135,-0.022
-0.091,-0.133,-0.0195
-0.0895,-0.1315,-0.0175
-0.088,-0.1315,-0.0185
-0.0895,-0.1285,-0.015
-0.0905,-0.129,-0.0155
-0.0895,-0.131,-0.0175
-0.0855,-0.1315,-0.0185
-0.0785,-0.127,-0.0255
-0.0825,-0.126,-0.0275
-0.086,-0.1275,-0.021
-0.0905,-0.13,-0.0235
-0.0965,-0.133,-0.0285
-0.0925,-0.134,-0.021
-0.0955,-0.132,-0.017
-0.098,-0.131,-0.015
-0.094,-0.1325,-0.014
-0.091,-0.129,-0.0105
-0.084,-0.1245,-0.0055
-0.081,-0.125,-0.0045
-0.087,-0.126,-0.006
-0.089,-0.1265,-0.0105
-0.091,-0.1255,-0.01
-0.092,-0.1245,-0.01
-0.0845,-0.122,-0.0095
-0.0815,-0.1215,-0.0085
-0.079,-0.123,-0.011
-0.083,-0.1265,-0.01
-0.085,-0.1275,-0.0105
-0.0895,-0.127,-0.004
-0.0905,-0.1265,-0.003
-0.0795,-0.1235,-0.006
-0.081,-0.123,-0.0025
-0.078,-0.124,-0.0065
-0.0835,-0.1245,-0.009
-0.0875,-0.1255,-0.0095
-0.082,-0.1225,-0.0035
-0.086,-0.1225,0.004
-0.0855,-0.1255,0.0045
-0.083,-0.1245,-0.0015
-0.087,-0.1275,-0.0025
-0.0915,-0.1295,0.0045
-0.0935,-0.1295,0.0035
-0.098,-0.131,0.003
-0.099,-0.1325,0.0065
-0.098,-0.135,0.0025
-0.0975,-0.137,0.0005
-0.1035,-0.1455,0.0055
-0.1105,-0.1535,0.012
-0.113,-0.16,0.021
-0.126,-0.171,0.0225
-0.1415,-0.1855,0.019
-0.154,-0.198,0.026
-0.1685,-0.2075,0.027
-0.1775,-0.221,0.024
-0.1865,-0.2345,0.027
-0.189,-0.247,0.022
-0.189,-0.257,0.019
-0.2,-0.2705,0.005
-0.205,-0.287,-0.016
-0.2065,-0.2975,-0.0295
-0.2045,-0.297,-0.038
-0.2015,-0.2975,-0.034
-0.1985,-0.296,-0.032
-0.183,-0.277,-0.0165
-0.1655,-0.255,-0.005
-0.151,-0.226,-0.0035
-0.125,-0.1865,0.016
-0.0835,-0.133,0.0235
-0.035,-0.07,0.0335
0.013,-0.0085,0.05
0.0605,0.053,0.0525
0.1105,0.1235,0.068
0.163,0.1965,0.0875
0.225,0.2675,0.106
0.28,0.354,0.1365
0.3365,0.455,0.1835
0.391,0.5545,0.239
0.433,0.647,0.3025
0.4815,0.7395,0.378
0.514,0.8255,0.4515
0.532,0.901,0.5365
0.5615,0.9775,0.617
0.5985,1.0535,0.683
0.609,1.124,0.761
0.607,1.181,0.827
0.6185,1.2415,0.9
0.636,1.32,0.977
0.6445,1.378,1.0145
0.6335,1.41,1.0475
0.6105,1.4185,1.0665
0.58,1.39,1.0535
0.534,1.326,1.016
0.49,1.2405,0.953
0.457,1.153,0.849
0.424,1.058,0.7305
0.3965,0.973,0.6555
0.363,0.899,0.613
0.3285,0.828,0.5835
0.293,0.7675,0.5585
0.2535,0.7,0.524
0.213,0.6215,0.4855
0.1615,0.54,0.4585
0.1115,0.4455,0.417
0.061,0.3455,0.385
0.0165,0.2565,0.366
-0.019,0.165,0.3335
-0.05,0.0825,0.3035
-0.081,0.0035,0.2535
-0.127,-0.0835,0.2095
-0.1565,-0.1355,0.188
-0.164,-0.1645,0.1545
-0.1685,-0.185,0.1115
-0.1595,-0.2,0.0695
-0.158,-0.2285,0.0335
-0.165,-0.252,0.0065
-0.1625,-0.265,-0.025
-0.1555,-0.275,-0.046
-0.1505,-0.2745,-0.0605
-0.1445,-0.264,-0.0725
-0.1315,-0.2455,-0.08
-0.1255,-0.2335,-0.081
-0.1205,-0.2255,-0.0635
-0.118,-0.213,-0.051
-0.112,-0.2025,-0.042
-0.101,-0.1935,-0.034
-0.098,-0.184,-0.024
-0.0965,-0.174,-0.017
-0.104,-0.166,-0.014
-0.104,-0.159,-0.006
-0.0965,-0.147,0.0095
-0.0915,-0.135,0.021
-0.085,-0.1235,0.026
-0.0825,-0.114,0.0395
-0.0755,-0.107,0.05
-0.0725,-0.1015,0.0525
-0.0765,-0.0985,0.052
-0.0675,-0.0945,0.053
-0.07,-0.093,0.0565
-0.077,-0.093,0.062
-0.0645,-0.0915,0.0555
-0.0695,-0.0945,0.0495
-0.0735,-0.0965,0.06
-0.069,-0.0955,0.06
-0.07,-0.0955,0.053
-0.0625,-0.0955,0.0525
-0.0695,-0.096,0.053
-0.0695,-0.092,0.0495
-0.0615,-0.0925,0.0455
-0.066,-0.095,0.043
-0.0685,-0.0905,0.049
-0.0735,-0.088,0.0465
-0.0725,-0.0895,0.041
-0.0625,-0.09,0.0515
-0.06,-0.087,0.051
-0.063,-0.0875,0.0535
-0.0585,-0.0865,0.056
-0.067,-0.0895,0.0535
-0.074,-0.094,0.055
-0.0645,-0.088,0.0545
-0.0595,-0.088,0.052
-0.0575,-0.086,0.046
-0.0585,-0.08,0.0465
-0.062,-0.0805,0.039
-0.0635,-0.082,0.038
-0.0645,-0.082,0.0425
-0.0555,-0.0745,0.0415
-0.0445,-0.0705,0.044
-0.0485,-0.069,0.0475
-0.048,-0.07,0.05
-0.05,-0.071,0.051
-0.06,-0.0715,0.052
-0.0605,-0.0745,0.0475
-0.058,-0.0705,0.0475
-0.0545,-0.07,0.0545
-0.0565,-0.074,0.0565
-0.054,-0.0735,0.056
-0.0445,-0.068,0.0575
-0.0505,-0.067,0.059
-0.05,-0.066,0.0605
-0.0435,-0.063,0.06
-0.046,-0.064,0.059
-0.044,-0.063,0.059
-0.0425,-0.0625,0.0605
-0.0435,-0.063,0.0585
-0.0395,-0.062,0.0555
-0.041,-0.062,0.0545
-0.045,-0.065,0.0565
-0.0395,-0.064,0.053
-0.0425,-0.064,0.051
-0.045,-0.0615,0.0545
-0.043,-0.061,0.0545
-0.041,-0.062,0.053
-0.037,-0.0585,0.0505
-0.049,-0.063,0.054
-0.0465,-0.0605,0.057
-0.0385,-0.056,0.0545
-0.038,-0.056,0.0555
-0.0375,-0.055,0.057
-0.0415,-0.057,0.053
-0.0425,-0.0545,0.0485
-0.044,-0.053,0.055
-0.0325,-0.05,0.0595
-0.029,-0.044,0.054
-0.026,-0.042,0.052
-0.0215,-0.043,0.052
-0.0325,-0.043,0.0495
-0.037,-0.042,0.045
-0.0325,-0.04,0.049
-0.0245,-0.037,0.053
-0.024,-0.0355,0.0525
-0.0305,-0.036,0.056
-0.034,-0.0375,0.0585
-0.031,-0.036,0.0555
-0.0275,-0.0375,0.057
-0.027,-0.0405,0.068
-0.028,-0.038,0.069
-0.035,-0.036,0.0665
-0.0365,-0.04,0.0735
-0.027,-0.039,0.0725
-0.0245,-0.033,0.0675
-0.02,-0.0305,0.065
-0.012,-0.028,0.069
-0.012,-0.0255,0.072
-0.012,-0.025,0.069
-0.0095,-0.0265,0.0685
-0.0065,-0.0285,0.0705
-0.01,-0.0265,0.0695
-0.015,-0.0225,0.064
-0.0125,-0.024,0.063
-0.0095,-0.023,0.0685
-0.019,-0.0215,0.063
-0.0255,-0.0215,0.061
-0.0135,-0.0205,0.0675
-0.0115,-0.018,0.076
-0.012,-0.017,0.0815
-0.007,-0.0155,0.0725
-0.012,-0.0165,0.071
-0.0115,-0.0165,0.0735
-0.0115,-0.012,0.0745
-0.0085,-0.012,0.077
0.0005,-0.0085,0.081
-0.001,-0.006,0.086
0.0025,-0.0045,0.0765
0.0005,-0.003,0.0725
-0.0005,-0.003,0.077
0.004,-0.0015,0.0745
0.0025,-0.003,0.076
0.0075,-0.0005,0.0795
0.016,0.0045,0.079
0.017,0.005,0.08
0.016,0.006,0.0755
0.0115,0.0095,0.0775
0.0115,0.0145,0.0825
0.0175,0.0165,0.0835
