i,vx,vy
-0.334,-0.0025,0.061
-0.339,-0.005,0.0625
-0.3415,-0.004,0.0655
-0.3355,-0.002,0.066
-0.333,-0.003,0.0675
-0.3285,-0.004,0.0665
-0.3265,-0.0045,0.0645
-0.3265,-0.0035,0.0665
-0.324,-0.0025,0.067
-0.324,-0.0035,0.067
-0.323,-0.0035,0.0675
-0.323,-0.004,0.065
-0.32,-0.002,0.0635
-0.3175,-0.001,0.0615
-0.321,-0.003,0.062
-0.323,-0.0035,0.063
-0.3205,-0.0045,0.065
-0.3225,-0.0065,0.067
-0.321,-0.003,0.064
-0.32,-0.0025,0.0635
-0.317,-0.002,0.064
-0.3125,-0.002,0.0625
-0.3185,-0.008,0.0665
-0.3155,-0.0065,0.0685
-0.3105,-0.007,0.069
-0.312,-0.0095,0.072
-0.3125,-0.007,0.0715
-0.3135,-0.0065,0.0695
-0.3145,-0.0075,0.071
-0.31,-0.008,0.0735
-0.313,-0.0055,0.0735
-0.3155,-0.0035,0.071
-0.3095,-0.002,0.0685
-0.309,-0.0035,0.068
-0.3115,-0.004,0.065
-0.3145,-0.002,0.067
-0.311,-0.0005,0.071
-0.3015,0.0,0.0695
-0.303,0.0,0.067
-0.3075,0.001,0.0645
-0.297,0.0015,0.0615
-0.295,0.0045,0.061
-0.2925,0.0065,0.061
-0.2765,0.0065,0.0615
-0.274,0.006,0.0625
-0.2995,0.005,0.062
-0.333,0.0025,0.0665
-0.3225,0.0035,0.067
-0.307,0.0055,0.0665
-0.3015,0.0075,0.0665
-0.3,0.008,0.065
-0.3065,0.004,0.065
-0.3,0.0025,0.0665
-0.301,0.001,0.066
-0.3035,0.001,0.0645
-0.307,-0.001,0.066
-0.3115,-0.004,0.068
-0.308,-0.004,0.067
-0.3055,-0.003,0.0675
-0.3065,-0.0035,0.0665
-0.3025,-0.004,0.065
-0.2975,-0.0005,0.067
-0.2975,0.001,0.0665
-0.296,0.001,0.0655
-0.298,0.001,0.0695
-0.3025,0.0015,0.072
-0.3065,-0.001,0.07
-0.3045,-0.001,0.0675
-0.301,-0.0005,0.0685
-0.3,-0.0035,0.0685
-0.302,-0.0055,0.0675
-0.3085,-0.0085,0.0665
-0.3065,-0.0095,0.0635
-0.304,-0.012,0.0635
-0.3035,-0.013,0.064
-0.3045,-0.013,0.065
-0.3065,-0.014,0.0665
-0.3075,-0.0145,0.065
-0.3085,-0.0165,0.065
-0.3095,-0.0155,0.0655
-0.3095,-0.013,0.062
-0.3065,-0.012,0.0635
-0.307,-0.011,0.065
-0.305,-0.0095,0.063
-0.3015,-0.0095,0.066
-0.2995,-0.01,0.0645
-0.297,-0.0115,0.0645
-0.294,-0.0115,0.07
-0.2915,-0.01,0.0695
-0.2895,-0.0075,0.0675
-0.293,-0.0065,0.0695
-0.2975,-0.008,0.07
-0.292,-0.0095,0.068
-0.291,-0.012,0.0645
-0.2925,-0.0115,0.0625
-0.297,-0.013,0.065
-0.301,-0.0115,0.07
-0.296,-0.0065,0.07
-0.298,-0.0075,0.0655
-0.3015,-0.01,0.065
-0.2985,-0.0115,0.0635
-0.2895,-0.008,0.063
-0.2865,-0.0055,0.0615
-0.287,-0.008,0.0605
-0.2845,-0.007,0.0645
-0.2885,-0.0075,0.0645
-0.2915,-0.009,0.063
-0.2935,-0.0065,0.0625
-0.293,-0.0055,0.0625
-0.2915,-0.007,0.062
-0.295,-0.0075,0.063
-0.2935,-0.007,0.0615
-0.2885,-0.0065,0.06
-0.286,-0.007,0.0595
-0.285,-0.009,0.054
-0.2865,-0.0085,0.0555
-0.293,-0.0075,0.0615
-0.2905,-0.0075,0.064
-0.286,-0.005,0.0625
-0.29,-0.0065,0.0595
-0.285,-0.006,0.061
-0.2785,-0.0055,0.0595
-0.285,-0.0105,0.0605
-0.2815,-0.011,0.0635
-0.2815,-0.011,0.064
-0.2905,-0.0145,0.0695
-0.2825,-0.0135,0.0695
-0.2785,-0.015,0.071
-0.2795,-0.012,0.0725
-0.28,-0.0105,0.0705
-0.2845,-0.014,0.07
-0.285,-0.012,0.0665
-0.2795,-0.0115,0.064
-0.28,-0.0115,0.063
-0.28,-0.012,0.0625
-0.2785,-0.0105,0.062
-0.2885,-0.01,0.0635
-0.295,-0.0115,0.0665
-0.2945,-0.009,0.0645
-0.295,-0.006,0.0625
-0.2925,-0.0045,0.062
-0.29,-0.0055,0.059
-0.293,-0.0045,0.062
-0.2895,-0.002,0.0615
-0.284,-0.004,0.062
-0.287,-0.003,0.063
-0.285,-0.001,0.06
-0.2865,-0.005,0.059
-0.289,-0.006,0.058
-0.2825,-0.004,0.057
-0.2865,-0.007,0.0625
-0.29,-0.0085,0.065
-0.2865,-0.0095,0.0625
-0.283,-0.012,0.0605
-0.286,-0.0155,0.056
-0.285,-0.016,0.057
-0.2805,-0.0145,0.06
-0.285,-0.013,0.0655
-0.281,-0.01,0.064
-0.2855,-0.01,0.0605
-0.287,-0.0125,0.0625
-0.2815,-0.0125,0.061
-0.2865,-0.0145,0.059
-0.286,-0.0135,0.0595
-0.284,-0.0135,0.062
-0.283,-0.015,0.06
-0.283,-0.013,0.0605
-0.2815,-0.0135,0.061
-0.2775,-0.0125,0.06
-0.2775,-0.0145,0.0605
-0.2855,-0.017,0.0575
-0.2885,-0.014,0.0585
-0.2895,-0.013,0.0605
-0.2955,-0.0155,0.057
-0.292,-0.015,0.0545
-0.287,-0.0155,0.0555
-0.2865,-0.016,0.0545
-0.283,-0.0115,0.053
-0.2815,-0.0105,0.0515
-0.2825,-0.01,0.0515
-0.2815,-0.008,0.0505
-0.2835,-0.0115,0.0495
-0.285,-0.0125,0.0495
-0.2835,-0.0115,0.0515
-0.284,-0.0115,0.051
-0.2815,-0.0105,0.051
-0.2795,-0.009,0.053
-0.2785,-0.01,0.054
-0.2835,-0.01,0.0565
-0.2845,-0.008,0.0545
-0.2825,-0.005,0.054
-0.2875,-0.0035,0.0565
-0.283,-0.002,0.0585
-0.2815,0.0005,0.058
-0.2865,0.0005,0.057
-0.288,0.0015,0.058
-0.2795,0.001,0.058
-0.277,-0.0005,0.0605
-0.283,0.0005,0.0585
-0.2835,-0.0015,0.052
-0.288,-0.003,0.05
-0.2855,-0.0045,0.0505
-0.2835,-0.007,0.0535
-0.2815,-0.0045,0.0525
-0.284,-0.007,0.053
-0.2905,-0.01,0.054
-0.2905,-0.0075,0.051
-0.292,-0.008,0.05
-0.289,-0.008,0.051
-0.2865,-0.0095,0.05
-0.2885,-0.01,0.0485
-0.2895,-0.0095,0.051
-0.286,-0.01,0.0515
-0.285,-0.006,0.047
-0.287,-0.007,0.042
-0.2905,-0.009,0.044
-0.292,-0.011,0.0445
-0.293,-0.0135,0.0425
-0.2935,-0.0115,0.0425
-0.2945,-0.012,0.0425
-0.295,-0.012,0.0485
-0.288,-0.009,0.05
-0.291,-0.0095,0.0525
-0.293,-0.009,0.0585
-0.289,-0.0095,0.06
-0.2865,-0.0095,0.059
-0.2825,-0.0065,0.0585
-0.284,-0.0075,0.057
-0.2865,-0.006,0.058
-0.281,-0.001,0.056
-0.2785,0.0025,0.053
-0.2805,0.0055,0.0535
-0.2755,0.0075,0.0495
-0.274,0.0105,0.049
-0.2715,0.012,0.049
-0.2695,0.0135,0.05
-0.2705,0.016,0.0495
-0.2695,0.02,0.0455
-0.2685,0.022,0.048
-0.266,0.024,0.0475
-0.2595,0.025,0.0445
-0.252,0.0275,0.0435
-0.2535,0.033,0.048
-0.2535,0.0365,0.0555
-0.2485,0.038,0.0575
-0.2535,0.0345,0.0585
-0.2545,0.035,0.064
-0.25,0.0375,0.0685
-0.247,0.0385,0.069
-0.2425,0.0455,0.0745
-0.237,0.051,0.0745
-0.231,0.0545,0.073
-0.227,0.057,0.079
-0.2275,0.0565,0.0825
-0.224,0.0605,0.081
-0.22,0.064,0.0795
-0.222,0.063,0.0805
-0.224,0.066,0.077
-0.236,0.07,0.073
-0.2395,0.075,0.0695
-0.231,0.0825,0.067
-0.225,0.089,0.07
-0.2185,0.0945,0.0705
-0.2115,0.101,0.0715
-0.2055,0.1055,0.0725
-0.204,0.1065,0.072
-0.1995,0.1075,0.0735
-0.193,0.1085,0.0765
-0.187,0.1145,0.078
-0.175,0.116,0.0815
-0.1715,0.115,0.081
-0.177,0.114,0.0795
-0.1765,0.111,0.081
-0.1795,0.109,0.084
-0.182,0.1055,0.083
-0.1865,0.103,0.078
-0.1935,0.098,0.0745
-0.1935,0.0925,0.0725
-0.1975,0.088,0.0775
-0.199,0.0855,0.084
-0.1935,0.0835,0.085
-0.196,0.075,0.0855
-0.2055,0.0685,0.085
-0.209,0.066,0.0855
-0.2115,0.062,0.0885
-0.2175,0.059,0.0875
-0.2155,0.059,0.086
-0.212,0.0575,0.0875
-0.208,0.0575,0.0905
-0.2005,0.0575,0.0935
-0.2025,0.0575,0.094
-0.206,0.058,0.088
-0.1995,0.061,0.0845
-0.198,0.0605,0.08
-0.208,0.0585,0.071
-0.2145,0.0575,0.0655
-0.2155,0.053,0.0595
-0.2175,0.049,0.0615
-0.218,0.0445,0.0595
-0.2235,0.046,0.057
-0.223,0.0475,0.061
-0.2175,0.0465,0.058
-0.216,0.047,0.0555
-0.2145,0.0465,0.055
-0.2195,0.043,0.053
-0.215,0.0355,0.044
-0.2035,0.036,0.0385
-0.205,0.0365,0.0425
-0.208,0.033,0.046
-0.207,0.0345,0.0475
-0.206,0.033,0.0455
-0.205,0.0315,0.0415
-0.2025,0.0335,0.0395
-0.203,0.034,0.042
-0.207,0.034,0.0475
-0.205,0.035,0.055
-0.202,0.0375,0.063
-0.208,0.037,0.069
-0.2195,0.03,0.0765
-0.2335,0.0215,0.0765
-0.24,0.016,0.0715
-0.2465,0.0105,0.0705
-0.2585,0.004,0.068
-0.2575,0.0025,0.064
-0.2525,0.001,0.0625
-0.254,0.0,0.063
-0.2605,-0.0045,0.0575
-0.262,-0.0095,0.055
-0.2655,-0.011,0.0595
-0.264,-0.0095,0.058
-0.265,-0.013,0.0555
-0.2665,-0.018,0.0495
-0.2625,-0.0165,0.0445
-0.2635,-0.0185,0.0455
-0.2635,-0.0195,0.043
-0.2615,-0.0185,0.0415
-0.26,-0.0175,0.0425
-0.262,-0.016,0.042
-0.259,-0.0155,0.04
-0.267,-0.0185,0.0385
-0.268,-0.018,0.038
-0.2565,-0.0175,0.039
-0.2635,-0.021,0.0435
-0.273,-0.026,0.0425
-0.2765,-0.0285,0.0405
-0.2695,-0.024,0.044
-0.263,-0.0225,0.0445
-0.262,-0.023,0.0455
-0.2645,-0.0265,0.0475
-0.263,-0.0265,0.045
-0.2635,-0.026,0.046
-0.267,-0.028,0.0435
-0.264,-0.026,0.044
-0.261,-0.0275,0.0445
-0.2585,-0.031,0.0415
-0.263,-0.034,0.0395
-0.2655,-0.031,0.0435
-0.266,-0.03,0.046
-0.265,-0.0315,0.0435
-0.264,-0.0315,0.0465
-0.2635,-0.0325,0.0495
-0.2595,-0.0315,0.049
-0.266,-0.03,0.047
-0.2645,-0.0275,0.046
-0.2615,-0.0315,0.0485
-0.2665,-0.035,0.05
-0.2645,-0.035,0.046
-0.269,-0.036,0.044
-0.262,-0.034,0.0485
-0.257,-0.034,0.0505
-0.266,-0.038,0.0475
-0.2705,-0.036,0.0455
-0.2675,-0.036,0.045
-0.27,-0.037,0.046
-0.2785,-0.035,0.0465
-0.272,-0.037,0.048
-0.2595,-0.037,0.052
-0.264,-0.0385,0.0505
-0.2785,-0.0375,0.0535
-0.28,-0.0345,0.059
-0.282,-0.036,0.054
-0.2815,-0.037,0.049
-0.2775,-0.0375,0.0445
-0.2785,-0.0375,0.0445
-0.2785,-0.036,0.0475
-0.2795,-0.032,0.044
-0.2795,-0.0305,0.041
-0.2815,-0.027,0.0445
-0.279,-0.026,0.0465
-0.2755,-0.027,0.0475
-0.283,-0.029,0.0455
-0.2865,-0.0325,0.046
-0.282,-0.0285,0.0485
-0.2835,-0.0285,0.047
-0.2795,-0.0305,0.0475
-0.2745,-0.03,0.047
-0.273,-0.0295,0.051
-0.2765,-0.0315,0.0535
-0.278,-0.032,0.0545
-0.274,-0.0325,0.0535
-0.276,-0.034,0.051
-0.2765,-0.0335,0.054
-0.2745,-0.033,0.0565
-0.275,-0.031,0.057
-0.276,-0.0295,0.0575
-0.276,-0.026,0.0575
-0.2765,-0.0255,0.054
-0.276,-0.0265,0.0535
-0.2785,-0.0255,0.0565
-0.278,-0.0255,0.06
-0.2785,-0.0255,0.0585
-0.278,-0.025,0.0585
-0.2745,-0.0245,0.0595
-0.272,-0.0245,0.056
-0.2655,-0.026,0.0545
-0.2695,-0.0285,0.0555
-0.2765,-0.0285,0.0575
-0.2795,-0.03,0.057
-0.279,-0.0305,0.056
-0.2795,-0.0325,0.053
-0.2895,-0.0405,0.051
-0.2965,-0.0445,0.048
-0.3005,-0.049,0.045
-0.3055,-0.06,0.04
-0.315,-0.0785,0.029
-0.323,-0.095,0.022
-0.324,-0.1125,0.0065
-0.3245,-0.134,-0.0115
-0.3275,-0.146,-0.0135
-0.323,-0.1515,-0.0175
-0.322,-0.1535,-0.0275
-0.3315,-0.1615,-0.033
-0.332,-0.1655,-0.035
-0.3285,-0.1585,-0.0395
-0.3195,-0.1475,-0.0445
-0.296,-0.118,-0.045
-0.264,-0.078,-0.0525
-0.244,-0.0495,-0.065
-0.226,-0.0155,-0.0665
-0.2055,0.0295,-0.059
-0.195,0.0685,-0.0425
-0.1735,0.1275,-0.0205
-0.142,0.1975,-0.005
-0.1135,0.252,0.005
-0.086,0.3075,0.02
-0.059,0.369,0.044
-0.0325,0.437,0.0835
0.007,0.525,0.138
0.0485,0.625,0.179
0.074,0.6995,0.231
0.0885,0.7575,0.304
0.1065,0.8455,0.3635
0.122,0.9295,0.4335
0.121,0.982,0.4845
0.128,1.0405,0.509
0.137,1.109,0.534
0.1435,1.174,0.5535
0.142,1.2155,0.56
0.1245,1.2425,0.557
0.095,1.248,0.562
0.0565,1.192,0.546
0.0165,1.1145,0.5205
-0.014,1.029,0.467
-0.0425,0.894,0.363
-0.1005,0.7425,0.303
-0.1735,0.5595,0.2785
-0.244,0.347,0.258
-0.33,0.1,0.2495
-0.412,-0.1395,0.227
-0.458,-0.312,0.199
-0.477,-0.423,0.18
-0.4785,-0.4465,0.1545
-0.473,-0.455,0.116
-0.479,-0.476,0.082
-0.487,-0.474,0.0535
-0.4815,-0.4655,0.022
-0.4855,-0.462,-0.0065
-0.499,-0.4615,-0.0295
-0.504,-0.455,-0.0425
-0.5025,-0.434,-0.036
-0.4865,-0.4075,-0.033
-0.4705,-0.3755,-0.0335
-0.457,-0.3385,-0.019
-0.4385,-0.309,-0.0085
-0.4295,-0.2855,0.001
-0.407,-0.2515,0.0175
-0.3845,-0.2115,0.023
-0.3675,-0.175,0.026
-0.3465,-0.1455,0.0325
-0.3295,-0.122,0.0355
-0.318,-0.1015,0.033
-0.308,-0.084,0.0295
-0.2965,-0.0665,0.0305
-0.29,-0.056,0.028
-0.2785,-0.045,0.027
-0.272,-0.0365,0.0405
-0.2735,-0.0335,0.0555
-0.271,-0.026,0.059
-0.266,-0.0245,0.064
-0.26,-0.022,0.0715
-0.255,-0.0165,0.075
-0.2555,-0.0155,0.075
-0.256,-0.0115,0.0825
-0.252,-0.009,0.093
-0.248,-0.008,0.0985
-0.249,-0.01,0.1025
-0.2525,-0.0105,0.0975
-0.2515,-0.0075,0.093
-0.252,-0.0085,0.0925
-0.2495,-0.007,0.093
-0.2505,-0.005,0.098
-0.255,-0.0075,0.0955
-0.2495,-0.0055,0.0925
-0.2435,-0.0025,0.0945
-0.244,-0.0005,0.092
-0.253,-0.0035,0.0905
-0.253,-0.005,0.092
-0.244,0.0005,0.0885
-0.2425,0.0005,0.089
-0.251,-0.0015,0.093
-0.2535,0.0,0.0935
-0.2475,-0.001,0.0925
-0.244,-0.0005,0.0905
-0.241,0.0015,0.0885
-0.2505,-0.0015,0.088
-0.254,-0.0035,0.09
-0.2425,0.0005,0.094
-0.244,0.003,0.0945
-0.251,0.0045,0.094
-0.251,0.0075,0.092
-0.2495,0.0055,0.093
-0.2515,0.005,0.0925
-0.2525,0.0045,0.089
-0.251,0.007,0.0905
-0.252,0.01,0.089
-0.253,0.008,0.087
-0.252,0.011,0.094
-0.25,0.012,0.094
-0.246,0.012,0.09
-0.2475,0.0095,0.095
-0.2485,0.0065,0.097
-0.2445,0.007,0.098
-0.251,0.002,0.096
-0.2545,-0.002,0.098
-0.2505,0.0005,0.0995
-0.245,0.003,0.098
-0.2385,0.0055,0.0975
-0.239,0.005,0.097
-0.239,0.0055,0.098
-0.233,0.007,0.0985
-0.2305,0.007,0.0995
-0.2375,0.0075,0.0985
-0.236,0.006,0.0995
-0.2315,0.0065,0.0955
-0.229,0.007,0.095
-0.2295,0.009,0.098
-0.24,0.008,0.097
-0.2465,0.007,0.0965
-0.2465,0.0115,0.0925
-0.246,0.01,0.091
-0.244,0.009,0.0885
-0.2405,0.0105,0.085
-0.244,0.0095,0.09
-0.2455,0.009,0.0905
-0.24,0.011,0.0895
-0.2365,0.011,0.0875
-0.2385,0.0105,0.0835
-0.236,0.0135,0.086
-0.2335,0.0155,0.086
-0.236,0.0155,0.088
-0.238,0.0145,0.094
-0.2425,0.016,0.0955
-0.2395,0.018,0.09
-0.2375,0.017,0.088
-0.236,0.0195,0.0915
-0.231,0.023,0.0925
-0.2315,0.0205,0.0915
-0.23,0.02,0.0905
-0.2355,0.0195,0.09
-0.237,0.02,0.0875
-0.2255,0.022,0.0875
-0.2225,0.021,0.0895
-0.23,0.021,0.0905
-0.234,0.023,0.0915
-0.2345,0.0205,0.0915
-0.2345,0.0165,0.0935
-0.23,0.018,0.092
-0.2335,0.0185,0.092
-0.238,0.0165,0.0945
-0.231,0.0155,0.0925
-0.2275,0.017,0.09
-0.225,0.018,0.092
-0.218,0.0155,0.094
-0.2145,0.019,0.094
-0.214,0.023,0.095
-0.218,0.0225,0.0915
-0.2265,0.02,0.091
-0.23,0.02,0.0985
-0.2335,0.0235,0.0965
-0.233,0.024,0.092
-0.227,0.028,0.097
-0.217,0.027,0.0975
-0.216,0.026,0.096
-0.2275,0.0285,0.0995
-0.2305,0.0275,0.099
-0.229,0.0235,0.0975
-0.228,0.022,0.098
-0.2255,0.024,0.0955
-0.2215,0.0275,0.0955
-0.2165,0.031,0.092
-0.217,0.0305,0.092
-0.216,0.03,0.094
-0.2135,0.0275,0.0885
-0.2105,0.029,0.0845
-0.2075,0.028,0.08
-0.208,0.0265,0.0815
-0.206,0.03,0.086
-0.208,0.031,0.0855
-0.213,0.029,0.0835
-0.22,0.028,0.0825
-0.224,0.031,0.086
-0.223,0.0285,0.0875
-0.219,0.0255,0.085
-0.221,0.028,0.0905
-0.2245,0.022,0.093
-0.221,0.0165,0.0865
-0.221,0.016,0.09
-0.216,0.019,0.0875
-0.211,0.024,0.0865
-0.2075,0.0235,0.0895
-0.206,0.025,0.087
-0.208,0.026,0.088
-0.2025,0.0265,0.085
-0.196,0.028,0.085
-0.1935,0.028,0.0845
-0.2015,0.0295,0.0855
-0.1985,0.033,0.0905
-0.197,0.033,0.086
-0.2025,0.032,0.085
-0.2,0.037,0.0865
-0.203,0.039,0.088
-0.2,0.042,0.0935
-0.194,0.049,0.091
-0.1955,0.049,0.094
-0.199,0.0495,0.094
-0.1895,0.053,0.0935
-0.185,0.055,0.0935
-0.19,0.055,0.092
-0.1905,0.0535,0.0945
-0.186,0.053,0.093
-0.185,0.05,0.095
-0.187,0.048,0.091
-0.1795,0.0485,0.086
-0.179,0.046,0.0835
-0.179,0.047,0.081
-0.177,0.0495,0.081
-0.177,0.049,0.085
-0.175,0.048,0.086
-0.176,0.048,0.0815
-0.1775,0.047,0.0825
-0.1745,0.049,0.0895
-0.1715,0.053,0.092
-0.172,0.052,0.09
-0.165,0.056,0.095
-0.165,0.06,0.0995
-0.171,0.062,0.0995
-0.1655,0.0665,0.0975
-0.1635,0.0675,0.0915
-0.167,0.068,0.0915
-0.164,0.07,0.0915
-0.1655,0.069,0.091
-0.164,0.07,0.092
-0.1545,0.0725,0.091
-0.149,0.0755,0.0905
-0.1465,0.08,0.0925
-0.1425,0.083,0.0935
-0.143,0.0835,0.0925
-0.1465,0.081,0.093
-0.146,0.082,0.0935
-0.151,0.0805,0.0945
-0.15,0.0785,0.094
-0.1415,0.0815,0.0955
-0.1385,0.085,0.097
-0.138,0.0865,0.0975
-0.143,0.085,0.0995
-0.1425,0.0875,0.1025
-0.1395,0.0915,0.106
-0.136,0.0935,0.1025
-0.13,0.095,0.101
-0.124,0.097,0.1045
-0.1205,0.1,0.107
-0.1225,0.106,0.1095
-0.118,0.1085,0.1115
-0.115,0.1095,0.112
-0.1205,0.111,0.1105
-0.116,0.1135,0.111
-0.1115,0.118,0.1095
-0.1105,0.1225,0.109
-0.1095,0.127,0.1085
-0.1115,0.1275,0.1115
-0.108,0.1285,0.113
-0.104,0.1305,0.1115
-0.1045,0.1335,0.1165
-0.105,0.1365,0.12
-0.1035,0.141,0.1235
-0.1045,0.144,0.119
-0.104,0.146,0.117
-0.098,0.148,0.1205
-0.095,0.1465,0.12
-0.0925,0.148,0.1215
-0.0835,0.151,0.1215
-0.0805,0.1515,0.124
-0.0805,0.1525,0.123
-0.079,0.154,0.116
-0.084,0.154,0.123
-0.082,0.155,0.127
-0.079,0.159,0.1235
-0.083,0.161,0.1265
-0.0895,0.1615,0.1325
-0.092,0.162,0.134
-0.087,0.162,0.132
-0.0775,0.163,0.13
-0.0745,0.165,0.1275
-0.0805,0.166,0.1325
-0.085,0.1675,0.1395
-0.0935,0.169,0.1395
-0.085,0.171,0.1365
-0.076,0.1725,0.134
-0.0795,0.173,0.134
-0.079,0.174,0.1385
-0.081,0.1735,0.139
-0.0735,0.179,0.137
-0.0625,0.182,0.1365
-0.0625,0.1815,0.1365
-0.061,0.184,0.1385
-0.0585,0.1855,0.137
-0.06,0.185,0.137
-0.0525,0.189,0.14
-0.0545,0.192,0.1445
-0.0645,0.1915,0.1455
-0.0635,0.1915,0.1455
-0.0635,0.193,0.1475
-0.067,0.194,0.147
-0.0655,0.195,0.151
-0.063,0.1955,0.154
-0.067,0.192,0.1545
-0.0645,0.195,0.154
-0.057,0.2,0.153
-0.0565,0.201,0.1575
-0.055,0.2045,0.1565
-0.056,0.2045,0.1555
-0.063,0.2,0.1595
-0.06,0.1975,0.1605
-0.0635,0.1945,0.158
-0.068,0.1905,0.151
-0.0655,0.1875,0.147
-0.0725,0.182,0.1515
-0.076,0.1765,0.15
-0.08,0.1715,0.146
-0.0865,0.1655,0.148
-0.0855,0.163,0.1455
-0.0905,0.16,0.1415
-0.0975,0.155,0.1435
-0.1045,0.149,0.148
-0.106,0.144,0.147
-0.1055,0.144,0.141
-0.11,0.1375,0.137
-0.113,0.1325,0.1395
-0.122,0.13,0.1365
-0.1255,0.123,0.1295
-0.13,0.1185,0.129
-0.132,0.118,0.125
-0.1305,0.116,0.1225
-0.1385,0.109,0.1255
-0.137,0.1085,0.1235
-0.138,0.1065,0.119
-0.1435,0.102,0.118
-0.146,0.098,0.115
-0.1475,0.095,0.1095
-0.1515,0.092,0.111
-0.1555,0.088,0.108
-0.152,0.0855,0.106
-0.158,0.0785,0.112
-0.1635,0.075,0.1115
-0.1655,0.0715,0.1125
-0.17,0.0645,0.1085
-0.175,0.0605,0.108
-0.18,0.0545,0.112
-0.1805,0.0475,0.107
-0.174,0.0455,0.1025
-0.177,0.0435,0.1025
-0.186,0.039,0.1005
-0.1825,0.0355,0.098
-0.183,0.033,0.094
-0.1855,0.0295,0.088
-0.1885,0.025,0.089
-0.196,0.022,0.0885
-0.203,0.019,0.087
-0.2065,0.015,0.0875
-0.2095,0.012,0.0845
-0.207,0.0115,0.0815
-0.2075,0.0085,0.078
-0.2155,0.0045,0.0825
-0.2125,0.0065,0.0865
-0.2165,0.006,0.0865
-0.2175,0.005,0.0875
-0.214,0.0075,0.088
-0.215,0.0065,0.089
-0.2125,0.005,0.086
-0.209,0.0045,0.0875
-0.206,0.0035,0.083
-0.2125,0.002,0.081
-0.211,0.0025,0.0845
-0.204,0.0045,0.0815
-0.2055,0.0015,0.0815
-0.2065,0.001,0.0815
-0.21,-0.0045,0.0825
-0.208,-0.0065,0.08
-0.2055,-0.002,0.0785
-0.206,-0.003,0.082
-0.203,-0.004,0.083
-0.2035,-0.0025,0.0825
-0.2105,-0.0015,0.086
-0.2185,-0.0035,0.087
-0.2215,-0.007,0.085
-0.2185,-0.0115,0.0805
-0.2185,-0.0145,0.0785
-0.2225,-0.022,0.081
-0.2195,-0.0245,0.082
-0.2085,-0.0205,0.081
-0.204,-0.0235,0.077
-0.202,-0.021,0.0765
-0.2005,-0.019,0.0755
-0.2,-0.022,0.07
-0.202,-0.0175,0.0705
-0.209,-0.0165,0.0705
-0.205,-0.0155,0.0705
-0.205,-0.0145,0.069
-0.2075,-0.015,0.069
-0.213,-0.0175,0.07
-0.2145,-0.0195,0.0685
-0.2085,-0.017,0.0695
-0.217,-0.0195,0.072
-0.2165,-0.02,0.0715
-0.217,-0.019,0.0685
-0.2165,-0.019,0.067
-0.218,-0.0175,0.0655
-0.22,-0.016,0.071
-0.2115,-0.0145,0.0745
-0.211,-0.0135,0.0755
-0.217,-0.0145,0.076
-0.2185,-0.0165,0.076
-0.2155,-0.015,0.076
-0.217,-0.011,0.075
-0.213,-0.0055,0.0755
-0.212,-0.006,0.0735
-0.2165,-0.012,0.0765
-0.22,-0.012,0.076
-0.218,-0.0115,0.0725
-0.216,-0.014,0.0775
-0.2165,-0.014,0.0785
-0.216,-0.0155,0.0765
-0.2205,-0.015,0.0775
-0.2175,-0.0145,0.077
-0.2165,-0.019,0.0785
-0.216,-0.018,0.08
-0.2145,-0.0155,0.0775
-0.217,-0.017,0.0745
-0.2085,-0.0175,0.076
-0.2075,-0.02,0.079
-0.2115,-0.0225,0.0775
-0.2085,-0.025,0.0795
-0.2045,-0.027,0.0775
-0.206,-0.0265,0.077
-0.2055,-0.024,0.078
-0.1985,-0.023,0.073
-0.1995,-0.027,0.073
-0.2035,-0.023,0.0735
-0.2085,-0.0205,0.073
-0.212,-0.018,0.0785
-0.2135,-0.016,0.079
-0.21,-0.015,0.08
-0.203,-0.0135,0.0805
-0.208,-0.015,0.078
-0.213,-0.0155,0.0785
-0.212,-0.0165,0.082
-0.2125,-0.017,0.085
-0.2185,-0.021,0.0855
-0.2195,-0.0245,0.0865
-0.2115,-0.0235,0.083
-0.213,-0.023,0.0845
-0.2215,-0.023,0.0875
-0.2195,-0.0245,0.0875
-0.2165,-0.0245,0.0865
-0.2175,-0.0245,0.084
-0.2155,-0.0235,0.0835
-0.2145,-0.021,0.081
-0.216,-0.0235,0.082
-0.2205,-0.0245,0.0835
-0.2205,-0.02,0.087
-0.217,-0.023,0.089
-0.215,-0.0275,0.0895
-0.215,-0.029,0.0915
-0.215,-0.025,0.089
-0.211,-0.025,0.0905
-0.2105,-0.0315,0.0935
-0.2065,-0.0295,0.0925
-0.2135,-0.034,0.0915
-0.2145,-0.0355,0.092
-0.2045,-0.031,0.0915
-0.2025,-0.029,0.0965
-0.201,-0.0235,0.102
-0.2025,-0.0235,0.098
-0.199,-0.0265,0.0935
-0.202,-0.026,0.091
-0.208,-0.0265,0.088
-0.2075,-0.027,0.0865
-0.2075,-0.0275,0.09
-0.207,-0.0225,0.095
-0.2035,-0.019,0.091
-0.2,-0.026,0.092
-0.198,-0.0255,0.094
-0.203,-0.021,0.092
-0.2095,-0.022,0.0905
-0.206,-0.022,0.09
-0.204,-0.024,0.095
-0.2075,-0.0255,0.0935
-0.2085,-0.024,0.092
-0.212,-0.0255,0.0935
-0.211,-0.0295,0.091
-0.2115,-0.033,0.0925
