i,vx,vy
-0.4635,0.1535,1.3435
-0.4595,0.1555,1.3445
-0.46,0.1575,1.343
-0.4615,0.1575,1.3425
-0.4605,0.1595,1.343
-0.463,0.162,1.3425
-0.4635,0.1635,1.344
-0.463,0.1675,1.3465
-0.464,0.1715,1.3455
-0.4585,0.1715,1.345
-0.456,0.1705,1.346
-0.457,0.1715,1.3475
-0.4545,0.175,1.3465
-0.4495,0.18,1.3465
-0.4455,0.183,1.346
-0.445,0.1795,1.3455
-0.445,0.179,1.345
-0.441,0.187,1.3455
-0.439,0.191,1.3475
-0.4415,0.1905,1.349
-0.4405,0.194,1.3475
-0.4315,0.2,1.3475
-0.426,0.204,1.349
-0.428,0.206,1.3475
-0.4285,0.205,1.3465
-0.433,0.2035,1.347
-0.438,0.204,1.3485
-0.4385,0.206,1.349
-0.438,0.21,1.3515
-0.435,0.2135,1.352
-0.429,0.2195,1.3525
-0.4235,0.2235,1.352
-0.4225,0.2235,1.3485
-0.421,0.224,1.351
-0.4125,0.2285,1.353
-0.4065,0.236,1.351
-0.4095,0.237,1.35
-0.4095,0.2365,1.35
-0.4055,0.242,1.3515
-0.4055,0.245,1.3545
-0.401,0.248,1.3575
-0.394,0.2555,1.36
-0.3945,0.261,1.361
-0.395,0.2595,1.359
-0.392,0.261,1.3585
-0.389,0.266,1.359
-0.386,0.269,1.3615
-0.3825,0.275,1.3635
-0.379,0.2805,1.3625
-0.3775,0.2825,1.3635
-0.3785,0.2865,1.367
-0.3745,0.289,1.366
-0.3705,0.293,1.3645
-0.366,0.299,1.3675
-0.361,0.305,1.369
-0.361,0.3105,1.3705
-0.355,0.3165,1.37
-0.348,0.322,1.37
-0.35,0.3225,1.3695
-0.3495,0.3265,1.369
-0.344,0.3345,1.371
-0.342,0.3415,1.372
-0.3425,0.3445,1.374
-0.341,0.3485,1.375
-0.3375,0.3545,1.3755
-0.3335,0.3575,1.3775
-0.3305,0.3615,1.3775
-0.33,0.364,1.38
-0.323,0.37,1.381
-0.3175,0.374,1.3815
-0.3185,0.3775,1.382
-0.3155,0.383,1.3805
-0.308,0.3875,1.3805
-0.2995,0.395,1.3845
-0.2915,0.4015,1.39
-0.291,0.405,1.3905
-0.2935,0.4085,1.386
-0.289,0.412,1.3875
-0.283,0.418,1.3925
-0.277,0.4255,1.391
-0.274,0.43,1.3895
-0.27,0.432,1.3905
-0.263,0.4365,1.391
-0.2615,0.442,1.39
-0.26,0.4445,1.3925
-0.2615,0.4465,1.397
-0.2585,0.448,1.398
-0.255,0.4485,1.3985
-0.255,0.45,1.4
-0.2505,0.4535,1.3995
-0.2465,0.457,1.399
-0.2495,0.459,1.401
-0.254,0.46,1.401
-0.2525,0.463,1.4015
-0.248,0.469,1.404
-0.2405,0.4765,1.4055
-0.2345,0.4755,1.405
-0.2355,0.4715,1.4045
-0.234,0.475,1.4045
-0.232,0.4765,1.407
-0.232,0.4785,1.41
-0.2385,0.479,1.4105
-0.245,0.4795,1.4105
-0.244,0.4805,1.41
-0.245,0.4825,1.409
-0.2395,0.485,1.41
-0.2365,0.484,1.411
-0.238,0.4865,1.413
-0.2375,0.487,1.413
-0.239,0.4845,1.414
-0.2365,0.481,1.4175
-0.234,0.482,1.417
-0.2345,0.4835,1.413
-0.237,0.481,1.415
-0.2385,0.481,1.4155
-0.238,0.4775,1.4135
-0.2415,0.4755,1.413
-0.239,0.473,1.41
-0.236,0.472,1.4105
-0.2445,0.4725,1.411
-0.2555,0.463,1.4105
-0.2605,0.458,1.409
-0.2635,0.456,1.4095
-0.271,0.4495,1.4095
-0.273,0.441,1.4055
-0.2715,0.433,1.4065
-0.278,0.426,1.405
-0.2875,0.4215,1.4015
-0.2895,0.417,1.4005
-0.291,0.408,1.3995
-0.2965,0.399,1.3985
-0.303,0.3915,1.397
-0.3115,0.383,1.3945
-0.32,0.3755,1.394
-0.3225,0.3685,1.395
-0.326,0.361,1.395
-0.3285,0.3575,1.392
-0.334,0.351,1.3895
-0.3425,0.344,1.3895
-0.344,0.336,1.3915
-0.351,0.3265,1.388
-0.364,0.3205,1.385
-0.372,0.312,1.3875
-0.3725,0.305,1.3835
-0.373,0.2995,1.3815
-0.3795,0.2965,1.3805
-0.3875,0.289,1.3795
-0.3935,0.2805,1.382
-0.3975,0.2755,1.3795
-0.4025,0.268,1.3765
-0.4085,0.26,1.374
-0.4145,0.253,1.373
-0.415,0.247,1.373
-0.4145,0.245,1.3705
-0.4205,0.239,1.367
-0.427,0.231,1.3645
-0.4295,0.2275,1.3605
-0.431,0.2235,1.3565
-0.435,0.2175,1.357
-0.4355,0.2145,1.3555
-0.434,0.211,1.3535
-0.444,0.2015,1.351
-0.4525,0.198,1.351
-0.455,0.194,1.3495
-0.456,0.1925,1.3485
-0.4485,0.194,1.349
-0.4485,0.1845,1.3455
-0.4555,0.1795,1.3405
-0.46,0.18,1.3395
-0.466,0.1745,1.3415
-0.473,0.17,1.3395
-0.4735,0.1665,1.3375
-0.4675,0.1655,1.3355
-0.468,0.1615,1.336
-0.4705,0.1555,1.3355
-0.4695,0.1535,1.3345
-0.4715,0.154,1.334
-0.473,0.151,1.3315
-0.479,0.147,1.332
-0.4855,0.1465,1.3315
-0.484,0.1455,1.3315
-0.48,0.148,1.3325
-0.4785,0.149,1.329
-0.4805,0.1495,1.3265
-0.4815,0.1485,1.327
-0.4845,0.1455,1.3265
-0.4875,0.1435,1.327
-0.4865,0.141,1.3255
-0.4825,0.141,1.3245
-0.482,0.1405,1.3225
-0.491,0.1345,1.319
-0.4945,0.1315,1.3215
-0.488,0.134,1.3205
-0.485,0.1355,1.323
-0.4825,0.1355,1.324
-0.477,0.138,1.3225
-0.4805,0.141,1.324
-0.49,0.139,1.3235
-0.49,0.136,1.325
-0.487,0.1335,1.3235
-0.4925,0.131,1.323
-0.497,0.1325,1.322
-0.4975,0.1365,1.3215
-0.5005,0.133,1.3235
-0.499,0.1255,1.321
-0.49,0.128,1.318
-0.485,0.1305,1.321
-0.4865,0.1315,1.3225
-0.49,0.132,1.321
-0.489,0.13,1.32
-0.4885,0.1305,1.3195
-0.4925,0.1325,1.319
-0.49,0.1345,1.317
-0.4845,0.133,1.3165
-0.487,0.1315,1.3175
-0.4915,0.13,1.315
-0.489,0.1305,1.3135
-0.489,0.132,1.313
-0.491,0.1295,1.313
-0.4915,0.1285,1.3135
-0.492,0.1295,1.3135
-0.4905,0.128,1.315
-0.4915,0.1275,1.316
-0.493,0.1325,1.314
-0.489,0.1355,1.312
-0.4885,0.1335,1.3135
-0.4905,0.1295,1.317
-0.4935,0.1275,1.3165
-0.496,0.1265,1.3145
-0.494,0.1265,1.315
-0.4935,0.129,1.3135
-0.4905,0.127,1.311
-0.487,0.131,1.3085
-0.484,0.1345,1.306
-0.486,0.13,1.309
-0.493,0.131,1.3115
-0.4925,0.131,1.311
-0.487,0.132,1.3115
-0.4835,0.1325,1.311
-0.489,0.1245,1.309
-0.494,0.122,1.31
-0.4955,0.1245,1.31
-0.498,0.1265,1.31
-0.4975,0.126,1.3095
-0.497,0.126,1.3095
-0.497,0.128,1.3095
-0.495,0.1255,1.309
-0.4905,0.126,1.309
-0.487,0.129,1.31
-0.489,0.1305,1.309
-0.4885,0.1315,1.307
-0.4875,0.1315,1.306
-0.4905,0.127,1.304
-0.489,0.126,1.303
-0.49,0.1275,1.304
-0.4945,0.1245,1.307
-0.4925,0.125,1.3125
-0.4875,0.1285,1.31
-0.49,0.13,1.31
-0.492,0.1305,1.311
-0.4865,0.13,1.3085
-0.4825,0.134,1.31
-0.4855,0.1355,1.31
-0.492,0.1325,1.3085
-0.493,0.1345,1.3085
-0.491,0.1355,1.3085
-0.4895,0.1385,1.3105
-0.4905,0.139,1.3115
-0.4905,0.1375,1.3125
-0.491,0.1385,1.313
-0.495,0.1375,1.312
-0.4975,0.1375,1.3115
-0.4955,0.134,1.3105
-0.4875,0.1355,1.31
-0.484,0.139,1.3085
-0.4855,0.141,1.307
-0.487,0.1425,1.306
-0.4895,0.142,1.305
-0.4915,0.1415,1.306
-0.496,0.14,1.3055
-0.498,0.1415,1.306
-0.4955,0.143,1.3055
-0.492,0.143,1.307
-0.487,0.1415,1.306
-0.4855,0.1415,1.306
-0.4915,0.1425,1.3055
-0.493,0.141,1.3055
-0.491,0.141,1.308
-0.4905,0.144,1.307
-0.491,0.1485,1.305
-0.493,0.148,1.302
-0.492,0.145,1.2995
-0.4905,0.144,1.299
-0.488,0.1455,1.299
-0.485,0.1475,1.301
-0.4855,0.1455,1.301
-0.4905,0.1435,1.301
-0.4885,0.1445,1.303
-0.4845,0.147,1.303
-0.4795,0.151,1.3045
-0.481,0.1525,1.306
-0.4925,0.153,1.3065
-0.4895,0.155,1.3035
-0.483,0.1565,1.302
-0.482,0.157,1.303
-0.4895,0.154,1.3035
-0.4905,0.153,1.3025
-0.483,0.156,1.299
-0.485,0.155,1.298
-0.4905,0.151,1.298
-0.4905,0.152,1.296
-0.487,0.154,1.296
-0.48,0.1505,1.2985
-0.4795,0.15,1.2995
-0.484,0.1525,1.298
-0.479,0.153,1.297
-0.4765,0.1525,1.296
-0.4785,0.1525,1.296
-0.481,0.1545,1.296
-0.484,0.1525,1.29
-0.483,0.1485,1.2885
-0.483,0.1485,1.291
-0.4865,0.1485,1.2895
-0.483,0.151,1.2895
-0.4825,0.15,1.289
-0.4895,0.148,1.288
-0.494,0.1465,1.2895
-0.4915,0.1465,1.2925
-0.4905,0.1475,1.2925
-0.488,0.147,1.2905
-0.492,0.1475,1.2905
-0.498,0.146,1.29
-0.4915,0.1425,1.2895
-0.491,0.138,1.2885
-0.4855,0.139,1.287
-0.477,0.1445,1.2875
-0.4825,0.144,1.2865
-0.4855,0.1435,1.2875
-0.487,0.145,1.2885
-0.4935,0.1395,1.286
-0.494,0.1395,1.285
-0.493,0.145,1.2865
-0.492,0.147,1.2875
-0.488,0.151,1.2865
-0.491,0.152,1.2845
-0.4935,0.149,1.285
-0.4975,0.142,1.2865
-0.4995,0.1395,1.2845
-0.4975,0.144,1.281
-0.495,0.148,1.2805
-0.4945,0.1475,1.2835
-0.4925,0.1425,1.283
-0.488,0.139,1.2805
-0.4875,0.139,1.282
-0.488,0.139,1.2835
-0.4865,0.1405,1.285
-0.484,0.142,1.285
-0.484,0.14,1.2865
-0.4815,0.1395,1.288
-0.4815,0.137,1.2855
-0.485,0.135,1.2845
-0.486,0.1355,1.2845
-0.49,0.1335,1.283
-0.491,0.133,1.281
-0.494,0.1345,1.28
-0.495,0.138,1.279
-0.4945,0.1365,1.2795
-0.4945,0.134,1.279
-0.497,0.134,1.278
-0.4995,0.1335,1.2785
-0.4955,0.1365,1.2785
-0.4895,0.136,1.278
-0.4815,0.138,1.2785
-0.481,0.141,1.279
-0.49,0.14,1.2795
-0.497,0.138,1.28
-0.4995,0.1325,1.2765
-0.4995,0.1325,1.2775
-0.4895,0.1365,1.2795
-0.4815,0.138,1.28
-0.4865,0.137,1.281
-0.491,0.138,1.2785
-0.49,0.1425,1.277
-0.488,0.1425,1.2775
-0.492,0.1405,1.2755
-0.4985,0.139,1.2745
-0.5,0.1385,1.2735
-0.4975,0.138,1.273
-0.497,0.136,1.274
-0.496,0.135,1.269
-0.491,0.1355,1.266
-0.49,0.136,1.265
-0.4945,0.1355,1.2645
-0.492,0.1335,1.268
-0.4935,0.1315,1.269
-0.4955,0.129,1.2695
-0.4885,0.1305,1.2665
-0.488,0.1335,1.265
-0.49,0.1335,1.265
-0.4875,0.134,1.2635
-0.4865,0.134,1.2645
-0.4895,0.134,1.2655
-0.4915,0.134,1.2665
-0.49,0.1355,1.2665
-0.49,0.1365,1.2685
-0.4915,0.1355,1.269
-0.495,0.1335,1.27
-0.4955,0.135,1.269
-0.494,0.137,1.2675
-0.4915,0.1385,1.268
-0.4925,0.14,1.2645
-0.495,0.1325,1.2615
-0.4905,0.1315,1.2615
-0.4915,0.136,1.265
-0.4905,0.135,1.2655
-0.4925,0.1355,1.2665
-0.4945,0.138,1.2655
-0.495,0.139,1.2645
-0.492,0.1355,1.2665
-0.4885,0.133,1.2685
-0.4935,0.132,1.266
-0.495,0.132,1.2635
-0.497,0.1335,1.264
-0.4965,0.136,1.2615
-0.494,0.131,1.2645
-0.4905,0.1295,1.266
-0.4925,0.133,1.2625
-0.4965,0.1315,1.26
-0.494,0.132,1.2585
-0.4965,0.129,1.2575
-0.5,0.127,1.256
-0.5035,0.1265,1.255
-0.498,0.1225,1.253
-0.4945,0.124,1.2545
-0.495,0.1255,1.253
-0.491,0.126,1.2535
-0.4955,0.125,1.252
-0.498,0.1225,1.2505
-0.4955,0.124,1.2545
-0.495,0.128,1.252
-0.495,0.1285,1.2525
-0.4975,0.1265,1.2525
-0.4975,0.128,1.255
-0.4985,0.1265,1.255
-0.4995,0.126,1.256
-0.497,0.127,1.259
-0.5015,0.122,1.2575
-0.5025,0.1245,1.2605
-0.5015,0.126,1.2605
-0.501,0.124,1.2595
-0.5045,0.1255,1.2525
-0.502,0.1255,1.252
-0.5,0.124,1.2555
-0.5055,0.121,1.2535
-0.5015,0.124,1.2535
-0.498,0.127,1.2525
-0.4945,0.1265,1.253
-0.4985,0.1285,1.254
-0.501,0.129,1.252
-0.4965,0.1275,1.2505
-0.495,0.1255,1.255
-0.493,0.1245,1.26
-0.496,0.1255,1.259
-0.503,0.1245,1.2555
-0.504,0.127,1.2545
-0.503,0.1305,1.2525
-0.503,0.13,1.2505
-0.5055,0.1305,1.2515
-0.507,0.129,1.2515
-0.5035,0.128,1.251
-0.5055,0.1325,1.2515
-0.5045,0.1365,1.25
-0.5035,0.1345,1.248
-0.508,0.132,1.2495
-0.508,0.1295,1.25
-0.5035,0.1275,1.2475
-0.5015,0.1285,1.247
-0.499,0.13,1.247
-0.4985,0.133,1.2475
-0.5005,0.131,1.247
-0.5015,0.129,1.2455
-0.4985,0.1315,1.2465
-0.495,0.1335,1.2505
-0.506,0.13,1.2505
-0.5075,0.129,1.249
-0.505,0.1325,1.2505
-0.5045,0.131,1.249
-0.505,0.1295,1.252
-0.5075,0.13,1.252
-0.505,0.132,1.251
-0.5045,0.1325,1.251
-0.4975,0.1325,1.2505
-0.4985,0.134,1.2535
-0.5075,0.13,1.2525
-0.5085,0.127,1.2535
-0.505,0.1255,1.252
-0.499,0.131,1.2495
-0.491,0.1395,1.2505
-0.492,0.1415,1.2505
-0.492,0.1405,1.251
-0.491,0.1365,1.251
-0.4935,0.135,1.254
-0.4925,0.136,1.254
-0.497,0.135,1.2515
-0.4945,0.1355,1.2505
-0.489,0.137,1.2485
-0.4905,0.1365,1.2505
-0.485,0.1395,1.252
-0.485,0.137,1.2525
-0.4925,0.138,1.2545
-0.493,0.144,1.2535
-0.49,0.139,1.2545
-0.483,0.1405,1.258
-0.481,0.1425,1.2605
-0.4845,0.1425,1.259
-0.4815,0.145,1.256
-0.487,0.144,1.2565
-0.491,0.143,1.256
-0.4825,0.142,1.2565
-0.481,0.143,1.253
-0.4795,0.146,1.2525
-0.484,0.148,1.2515
-0.4885,0.1505,1.247
-0.479,0.15,1.249
-0.4775,0.1455,1.248
-0.4775,0.1475,1.2485
-0.4805,0.149,1.253
-0.4835,0.1505,1.2525
-0.475,0.1565,1.251
-0.4775,0.1535,1.2515
-0.4795,0.1495,1.2535
-0.4725,0.151,1.256
-0.4695,0.15,1.254
-0.468,0.1485,1.252
-0.473,0.1445,1.251
-0.4765,0.141,1.244
-0.473,0.138,1.2375
-0.4755,0.1375,1.234
-0.477,0.1395,1.2295
-0.477,0.137,1.227
-0.4775,0.134,1.225
-0.477,0.136,1.225
-0.473,0.141,1.2245
-0.4695,0.146,1.2215
-0.467,0.151,1.221
-0.4655,0.1515,1.2185
-0.4645,0.1515,1.2155
-0.4615,0.151,1.222
-0.458,0.151,1.224
-0.4535,0.1545,1.22
-0.4545,0.1555,1.2195
-0.457,0.155,1.218
-0.4545,0.158,1.222
-0.454,0.1605,1.2225
-0.452,0.1565,1.2195
-0.444,0.155,1.2205
-0.4435,0.156,1.2205
-0.4455,0.16,1.223
-0.4365,0.164,1.2245
-0.434,0.167,1.2275
-0.432,0.1715,1.2355
-0.4255,0.1745,1.2385
-0.4275,0.176,1.2365
-0.4275,0.1755,1.235
-0.4255,0.179,1.2365
-0.4255,0.1795,1.2385
-0.43,0.181,1.24
-0.435,0.182,1.238
-0.432,0.1815,1.235
-0.4305,0.182,1.233
-0.434,0.175,1.2325
-0.433,0.172,1.2315
-0.4325,0.172,1.2295
-0.4365,0.1725,1.232
-0.443,0.172,1.235
-0.4495,0.1685,1.2365
-0.4545,0.1685,1.2355
-0.458,0.1675,1.2365
-0.461,0.1675,1.2365
-0.468,0.161,1.2405
-0.4715,0.1595,1.244
-0.475,0.162,1.249
-0.4765,0.158,1.2525
-0.4795,0.157,1.252
-0.485,0.1545,1.2535
-0.484,0.157,1.254
-0.486,0.158,1.2605
-0.4905,0.1565,1.2605
-0.4905,0.154,1.2565
-0.4875,0.1505,1.253
-0.4885,0.149,1.25
-0.494,0.148,1.247
-0.498,0.1455,1.244
-0.4945,0.142,1.2475
-0.494,0.1385,1.246
-0.5005,0.1335,1.244
-0.5015,0.132,1.245
-0.503,0.1305,1.243
-0.5085,0.1305,1.243
-0.517,0.1305,1.242
-0.517,0.125,1.244
-0.5105,0.1255,1.2445
-0.516,0.126,1.242
-0.519,0.123,1.2395
-0.5225,0.119,1.2365
-0.527,0.113,1.2345
-0.5225,0.119,1.234
-0.5215,0.1215,1.2335
-0.522,0.1165,1.2315
-0.517,0.1235,1.2325
-0.521,0.1265,1.233
-0.528,0.1235,1.234
-0.526,0.123,1.234
-0.519,0.123,1.233
-0.518,0.1235,1.232
-0.521,0.121,1.2305
-0.5175,0.1215,1.232
-0.5225,0.1205,1.2305
-0.523,0.1235,1.2325
-0.5145,0.1295,1.233
-0.516,0.124,1.2315
-0.519,0.1205,1.235
-0.5205,0.124,1.236
-0.519,0.1255,1.235
-0.517,0.1245,1.231
-0.5225,0.129,1.231
-0.5245,0.127,1.2325
-0.522,0.126,1.233
-0.521,0.1315,1.235
-0.518,0.1285,1.2345
-0.5165,0.1305,1.2365
-0.5165,0.131,1.237
-0.5165,0.13,1.2375
-0.5125,0.132,1.2375
-0.5115,0.1315,1.2365
-0.515,0.1365,1.236
-0.511,0.1415,1.2345
-0.5075,0.146,1.2385
-0.506,0.1505,1.2445
-0.498,0.16,1.2485
-0.4995,0.168,1.254
-0.504,0.172,1.2615
-0.5005,0.1785,1.2675
-0.5065,0.1805,1.275
-0.5085,0.1875,1.286
-0.507,0.1965,1.2965
-0.5145,0.1985,1.31
-0.512,0.208,1.323
-0.4965,0.23,1.337
-0.479,0.266,1.346
-0.4595,0.303,1.354
-0.4295,0.3435,1.3705
-0.3935,0.401,1.3825
-0.3615,0.4615,1.3975
-0.3235,0.5285,1.411
-0.277,0.6015,1.423
-0.236,0.6695,1.44
-0.1935,0.734,1.445
-0.1545,0.7845,1.4475
-0.1215,0.8395,1.454
-0.092,0.8845,1.4555
-0.06,0.924,1.4565
-0.032,0.9625,1.4575
-0.0325,0.9765,1.455
-0.0375,0.9855,1.449
-0.0375,0.9955,1.44
-0.045,1.0035,1.434
-0.0515,1.011,1.427
-0.048,1.0395,1.418
-0.067,1.0305,1.4035
-0.09,0.994,1.3855
-0.1015,0.972,1.3675
-0.132,0.9215,1.3555
-0.179,0.8515,1.348
-0.2535,0.7455,1.335
-0.3175,0.6305,1.3185
-0.3535,0.5445,1.273
-0.3905,0.4505,1.2135
-0.4375,0.348,1.171
-0.479,0.246,1.1385
-0.509,0.1445,1.1045
-0.542,0.0425,1.0695
-0.586,-0.0695,1.049
-0.625,-0.155,1.0415
-0.6505,-0.2085,1.0345
-0.6735,-0.24,1.03
-0.677,-0.2375,1.0385
-0.6655,-0.2115,1.05
-0.653,-0.186,1.0585
-0.641,-0.164,1.073
-0.64,-0.148,1.0885
-0.638,-0.135,1.1015
-0.6275,-0.1105,1.1165
-0.6205,-0.091,1.13
-0.6155,-0.076,1.1425
-0.6105,-0.059,1.151
-0.606,-0.0465,1.157
-0.601,-0.031,1.1655
-0.5895,-0.0115,1.1735
-0.584,0.0,1.18
-0.578,0.0075,1.1825
-0.5675,0.0255,1.1875
-0.561,0.046,1.1935
-0.5515,0.0615,1.1955
-0.55,0.0705,1.199
-0.545,0.0825,1.2045
-0.5355,0.0965,1.209
-0.522,0.1115,1.2135
-0.5095,0.122,1.217
-0.5145,0.126,1.2185
-0.518,0.1305,1.221
-0.5155,0.1315,1.222
-0.5175,0.132,1.2245
-0.517,0.134,1.2285
-0.509,0.1405,1.2285
-0.508,0.142,1.2285
-0.512,0.1405,1.2275
-0.505,0.147,1.2285
-0.4995,0.148,1.2305
-0.502,0.1475,1.2325
-0.5055,0.1495,1.2335
-0.508,0.148,1.2335
-0.508,0.146,1.235
-0.507,0.1465,1.237
-0.503,0.1485,1.239
-0.507,0.1475,1.24
-0.511,0.1495,1.24
-0.513,0.151,1.2405
-0.5125,0.1465,1.2385
-0.506,0.1445,1.235
-0.5025,0.1475,1.234
-0.5065,0.1495,1.2355
-0.509,0.152,1.234
-0.5025,0.15,1.234
-0.5035,0.1475,1.238
-0.506,0.15,1.24
-0.5035,0.153,1.2375
-0.4995,0.156,1.2365
-0.4965,0.1605,1.235
-0.5005,0.1585,1.236
-0.503,0.151,1.242
-0.4985,0.155,1.2435
-0.5005,0.1565,1.2395
-0.5045,0.155,1.237
-0.508,0.159,1.2345
-0.506,0.1655,1.233
-0.5,0.1635,1.238
-0.498,0.1595,1.2395
-0.4945,0.165,1.238
-0.495,0.1665,1.2375
-0.4925,0.1715,1.238
-0.4875,0.17,1.237
-0.488,0.168,1.2355
-0.4875,0.1715,1.238
-0.484,0.173,1.238
-0.4845,0.1765,1.238
-0.484,0.176,1.2385
-0.484,0.177,1.236
-0.4845,0.181,1.234
-0.4855,0.181,1.232
-0.4905,0.18,1.233
-0.4905,0.1795,1.233
-0.488,0.18,1.2335
-0.488,0.182,1.2365
-0.4875,0.1835,1.236
-0.4855,0.1845,1.237
-0.483,0.1865,1.235
-0.4815,0.188,1.235
-0.482,0.185,1.2355
-0.4865,0.184,1.236
-0.4875,0.182,1.238
-0.4875,0.176,1.2355
-0.481,0.1805,1.237
-0.477,0.186,1.238
-0.484,0.1825,1.2335
-0.4805,0.185,1.2305
-0.477,0.1895,1.232
-0.4835,0.189,1.2355
-0.483,0.1915,1.237
-0.479,0.19,1.2365
-0.4835,0.1865,1.237
-0.484,0.1895,1.2395
-0.479,0.1915,1.24
-0.478,0.1935,1.2375
-0.484,0.1935,1.2355
-0.488,0.1945,1.2375
-0.487,0.1965,1.2395
-0.487,0.1975,1.24
-0.4825,0.2,1.2395
-0.4795,0.203,1.236
-0.4795,0.205,1.2345
-0.476,0.205,1.236
-0.476,0.207,1.237
-0.471,0.209,1.238
-0.465,0.213,1.236
-0.4685,0.2135,1.234
-0.47,0.214,1.2345
-0.4665,0.2165,1.234
-0.463,0.2165,1.233
-0.461,0.219,1.234
-0.4625,0.22,1.2325
-0.464,0.2235,1.2305
-0.4635,0.2245,1.232
-0.4635,0.227,1.2315
-0.464,0.2305,1.233
-0.462,0.23,1.2325
-0.462,0.2295,1.233
-0.463,0.2285,1.235
-0.461,0.2295,1.2365
-0.457,0.233,1.2375
-0.4575,0.234,1.2375
-0.4585,0.2345,1.235
-0.45,0.2395,1.2325
-0.446,0.239,1.2355
-0.4495,0.2325,1.237
-0.452,0.2335,1.2355
-0.4505,0.2365,1.235
-0.4475,0.237,1.235
-0.447,0.238,1.237
-0.4465,0.239,1.2375
-0.4435,0.24,1.238
-0.4425,0.243,1.241
-0.4455,0.2455,1.242
-0.4465,0.248,1.2415
-0.446,0.2505,1.241
-0.444,0.252,1.242
-0.441,0.2545,1.2385
-0.4445,0.254,1.238
-0.445,0.256,1.241
-0.438,0.2635,1.2415
-0.4335,0.2675,1.243
-0.426,0.2675,1.24
-0.422,0.272,1.24
-0.424,0.2765,1.239
-0.4255,0.276,1.24
-0.418,0.2805,1.242
-0.412,0.288,1.242
-0.4155,0.2885,1.2445
-0.4125,0.2885,1.244
-0.412,0.2915,1.2445
-0.4115,0.296,1.2455
-0.406,0.302,1.246
-0.4055,0.307,1.2445
-0.4055,0.3085,1.2435
-0.401,0.312,1.2465
-0.3945,0.3195,1.2495
-0.395,0.323,1.2495
-0.388,0.329,1.248
-0.3815,0.3355,1.2505
-0.3825,0.338,1.2495
-0.3785,0.3425,1.2505
-0.377,0.3455,1.2505
-0.375,0.3485,1.251
-0.3695,0.354,1.255
-0.3655,0.3585,1.2525
-0.367,0.3635,1.2545
-0.362,0.369,1.2565
-0.3535,0.374,1.2585
-0.347,0.378,1.26
-0.3445,0.3815,1.2585
-0.343,0.3845,1.259
-0.3415,0.388,1.2595
-0.345,0.3955,1.2605
-0.3395,0.4045,1.263
-0.336,0.4085,1.264
-0.334,0.4105,1.265
-0.326,0.4155,1.2685
-0.322,0.4225,1.268
-0.3185,0.4285,1.2685
-0.3125,0.434,1.271
-0.309,0.441,1.271
-0.3095,0.4435,1.2695
-0.309,0.446,1.268
-0.303,0.4535,1.2705
-0.294,0.4595,1.273
-0.287,0.463,1.272
-0.285,0.468,1.273
-0.2805,0.4735,1.275
-0.2735,0.48,1.276
-0.273,0.483,1.278
-0.2775,0.4825,1.2805
-0.2785,0.4875,1.282
-0.276,0.4925,1.2815
-0.277,0.497,1.2815
-0.273,0.5035,1.2805
-0.268,0.5075,1.284
-0.2675,0.5085,1.286
-0.263,0.51,1.2835
-0.2635,0.5145,1.283
-0.266,0.518,1.2835
-0.262,0.5185,1.2845
-0.2565,0.5215,1.284
-0.2515,0.5225,1.285
-0.248,0.5225,1.287
-0.2455,0.526,1.289
-0.245,0.5305,1.291
-0.2405,0.5305,1.291
-0.2385,0.5295,1.2885
-0.2445,0.5315,1.289
-0.2445,0.531,1.291
-0.241,0.5345,1.291
-0.242,0.5345,1.294
-0.241,0.5335,1.2945
-0.24,0.5335,1.294
-0.242,0.534,1.2975
-0.241,0.537,1.2995
-0.2415,0.5365,1.2995
-0.2405,0.5375,1.299
-0.2415,0.534,1.302
-0.246,0.5335,1.3065
-0.244,0.534,1.3055
-0.2415,0.535,1.3045
-0.2415,0.5355,1.304
-0.241,0.5315,1.3035
-0.243,0.531,1.3055
-0.248,0.528,1.304
-0.251,0.526,1.3045
-0.2525,0.5245,1.304
-0.255,0.519,1.3025
-0.259,0.5115,1.3045
-0.2655,0.506,1.302
-0.271,0.5015,1.3015
-0.2735,0.4965,1.3015
-0.274,0.4905,1.3
-0.2765,0.485,1.3025
-0.282,0.4785,1.302
-0.285,0.4735,1.3005
-0.2905,0.4695,1.298
-0.2955,0.464,1.297
-0.303,0.4565,1.2975
-0.309,0.4475,1.2945
-0.3105,0.4395,1.2925
-0.319,0.431,1.292
-0.325,0.423,1.291
-0.3305,0.417,1.2895
-0.34,0.4105,1.2855
-0.34,0.4025,1.2815
-0.34,0.396,1.281
-0.346,0.3865,1.2805
-0.351,0.3765,1.279
-0.356,0.3715,1.2765
-0.366,0.3645,1.2785
-0.375,0.354,1.278
-0.3795,0.3475,1.2755
-0.387,0.342,1.275
-0.388,0.334,1.2735
-0.39,0.325,1.2725
-0.395,0.3185,1.2705
-0.4,0.3125,1.2695
-0.404,0.305,1.267
-0.4055,0.295,1.264
-0.411,0.287,1.259
-0.413,0.2815,1.258
-0.418,0.275,1.261
-0.4245,0.272,1.2595
-0.428,0.2655,1.258
-0.434,0.259,1.255
-0.436,0.252,1.253
-0.436,0.247,1.251
-0.4375,0.2435,1.25
-0.445,0.2375,1.249
-0.454,0.234,1.2465
-0.458,0.227,1.2465
-0.4625,0.221,1.243
-0.468,0.2185,1.241
