i,vx,vy
-0.0725,-0.3625,-0.6605
-0.0655,-0.3585,-0.6625
-0.064,-0.357,-0.6645
-0.0675,-0.3585,-0.6655
-0.066,-0.3605,-0.668
-0.0665,-0.362,-0.673
-0.0695,-0.361,-0.6725
-0.062,-0.357,-0.668
-0.064,-0.36,-0.6635
-0.0685,-0.362,-0.6555
-0.0565,-0.3605,-0.6565
-0.0555,-0.361,-0.6675
-0.0645,-0.365,-0.6645
-0.0715,-0.368,-0.666
-0.0745,-0.367,-0.6655
-0.0715,-0.3675,-0.6575
-0.0655,-0.3645,-0.66
-0.0645,-0.3625,-0.6595
-0.07,-0.368,-0.658
-0.0695,-0.3715,-0.66
-0.0655,-0.37,-0.6595
-0.064,-0.367,-0.6585
-0.071,-0.368,-0.66
-0.07,-0.37,-0.6615
-0.0645,-0.372,-0.6625
-0.0695,-0.373,-0.6735
-0.0655,-0.3725,-0.6755
-0.065,-0.373,-0.6665
-0.0685,-0.3735,-0.66
-0.0745,-0.3745,-0.6575
-0.08,-0.3765,-0.6585
-0.073,-0.375,-0.661
-0.071,-0.373,-0.662
-0.0705,-0.371,-0.6625
-0.0715,-0.3725,-0.662
-0.0735,-0.3735,-0.659
-0.0705,-0.3685,-0.6615
-0.0715,-0.3705,-0.6615
-0.07,-0.3715,-0.665
-0.071,-0.3715,-0.6705
-0.072,-0.3725,-0.6655
-0.0645,-0.3685,-0.663
-0.0715,-0.3715,-0.664
-0.074,-0.37,-0.667
-0.0695,-0.3685,-0.672
-0.068,-0.371,-0.672
-0.0685,-0.3725,-0.67
-0.074,-0.3735,-0.673
-0.072,-0.37,-0.6705
-0.072,-0.369,-0.661
-0.071,-0.371,-0.657
-0.0705,-0.374,-0.6585
-0.0715,-0.376,-0.662
-0.0735,-0.377,-0.6605
-0.077,-0.379,-0.6575
-0.075,-0.374,-0.6605
-0.0715,-0.374,-0.6605
-0.075,-0.378,-0.663
-0.078,-0.38,-0.6705
-0.0755,-0.3825,-0.6685
-0.074,-0.3825,-0.669
-0.0715,-0.3815,-0.669
-0.071,-0.3785,-0.6625
-0.069,-0.3775,-0.662
-0.067,-0.3775,-0.662
-0.062,-0.375,-0.6615
-0.063,-0.3745,-0.664
-0.0705,-0.375,-0.666
-0.0735,-0.3765,-0.6635
-0.0745,-0.375,-0.663
-0.0715,-0.3745,-0.667
-0.0735,-0.3755,-0.667
-0.075,-0.376,-0.6705
-0.073,-0.376,-0.673
-0.0745,-0.3785,-0.669
-0.077,-0.3795,-0.665
-0.079,-0.379,-0.664
-0.078,-0.3815,-0.6665
-0.0785,-0.384,-0.669
-0.0795,-0.384,-0.67
-0.0745,-0.384,-0.674
-0.0725,-0.3855,-0.678
-0.0725,-0.382,-0.6755
-0.074,-0.382,-0.669
-0.0745,-0.387,-0.6685
-0.0685,-0.385,-0.6735
-0.0715,-0.3845,-0.676
-0.078,-0.386,-0.676
-0.0745,-0.3865,-0.67
-0.0745,-0.3845,-0.6645
-0.073,-0.3845,-0.6635
-0.067,-0.3815,-0.6635
-0.0675,-0.3805,-0.667
-0.071,-0.3825,-0.665
-0.072,-0.3825,-0.6665
-0.0695,-0.3825,-0.671
-0.072,-0.3805,-0.668
-0.0725,-0.379,-0.672
-0.0655,-0.377,-0.6735
-0.063,-0.3785,-0.6675
-0.06,-0.3775,-0.67
-0.062,-0.3785,-0.67
-0.0665,-0.377,-0.674
-0.0705,-0.374,-0.6785
-0.0725,-0.377,-0.6705
-0.069,-0.376,-0.6635
-0.07,-0.3775,-0.668
-0.065,-0.369,-0.666
-0.0595,-0.366,-0.6515
-0.062,-0.3755,-0.6535
-0.0685,-0.3785,-0.6595
-0.0775,-0.381,-0.663
-0.0705,-0.382,-0.6615
-0.0695,-0.3805,-0.653
-0.0745,-0.383,-0.6505
-0.074,-0.384,-0.646
-0.074,-0.3825,-0.6455
-0.073,-0.3825,-0.645
-0.0735,-0.382,-0.643
-0.073,-0.38,-0.6445
-0.0715,-0.378,-0.6375
-0.066,-0.375,-0.6345
-0.061,-0.3735,-0.6375
-0.061,-0.372,-0.63
-0.06,-0.3705,-0.626
-0.06,-0.372,-0.626
-0.061,-0.3725,-0.6285
-0.062,-0.37,-0.628
-0.066,-0.3715,-0.6175
-0.0695,-0.371,-0.614
-0.072,-0.3715,-0.617
-0.076,-0.3725,-0.6185
-0.0785,-0.374,-0.6185
-0.076,-0.3725,-0.617
-0.072,-0.3685,-0.6185
-0.0705,-0.3695,-0.6165
-0.065,-0.3675,-0.609
-0.065,-0.369,-0.6115
-0.0675,-0.372,-0.618
-0.064,-0.3695,-0.6165
-0.0665,-0.3685,-0.6135
-0.0705,-0.3705,-0.614
-0.0665,-0.369,-0.6135
-0.067,-0.37,-0.613
-0.072,-0.3725,-0.6105
-0.071,-0.3695,-0.6085
-0.074,-0.368,-0.6
-0.074,-0.365,-0.5885
-0.071,-0.3645,-0.5815
-0.0705,-0.362,-0.5625
-0.073,-0.3655,-0.554
-0.075,-0.369,-0.5485
-0.074,-0.3635,-0.5385
-0.0685,-0.3615,-0.5405
-0.0655,-0.3605,-0.532
-0.066,-0.36,-0.5325
-0.0645,-0.3595,-0.5325
-0.0635,-0.3605,-0.53
-0.055,-0.3595,-0.5295
-0.051,-0.358,-0.5235
-0.051,-0.359,-0.5285
-0.057,-0.364,-0.5375
-0.0605,-0.3645,-0.545
-0.0535,-0.3585,-0.546
-0.051,-0.3565,-0.5485
-0.0445,-0.354,-0.552
-0.0425,-0.3545,-0.56
-0.042,-0.355,-0.562
-0.0445,-0.352,-0.553
-0.049,-0.3515,-0.5515
-0.047,-0.3515,-0.5595
-0.0465,-0.35,-0.564
-0.0505,-0.3505,-0.5625
-0.0455,-0.3485,-0.563
-0.0365,-0.342,-0.565
-0.037,-0.336,-0.572
-0.0325,-0.334,-0.575
-0.0285,-0.3305,-0.5755
-0.0315,-0.329,-0.5815
-0.031,-0.328,-0.5885
-0.0265,-0.3235,-0.59
-0.025,-0.321,-0.5935
-0.0245,-0.319,-0.6025
-0.022,-0.3175,-0.609
-0.0195,-0.321,-0.616
-0.021,-0.3245,-0.623
-0.0195,-0.324,-0.625
-0.0135,-0.32,-0.622
-0.017,-0.32,-0.6165
-0.0255,-0.3195,-0.615
-0.026,-0.3175,-0.6175
-0.0215,-0.3145,-0.6195
-0.019,-0.3125,-0.616
-0.022,-0.3115,-0.608
-0.0225,-0.308,-0.605
-0.0215,-0.307,-0.6065
-0.026,-0.307,-0.604
-0.026,-0.3105,-0.6
-0.026,-0.315,-0.609
-0.0345,-0.3185,-0.622
-0.039,-0.3225,-0.629
-0.042,-0.325,-0.6345
-0.052,-0.3275,-0.644
-0.054,-0.3305,-0.6535
-0.0565,-0.33,-0.6565
-0.0615,-0.331,-0.6595
-0.0595,-0.339,-0.6575
-0.056,-0.3415,-0.6555
-0.061,-0.341,-0.6565
-0.069,-0.3445,-0.6525
-0.0765,-0.3515,-0.6525
-0.0775,-0.358,-0.656
-0.076,-0.363,-0.6535
-0.081,-0.369,-0.651
-0.0775,-0.3705,-0.6585
-0.0835,-0.3725,-0.6655
-0.09,-0.3735,-0.674
-0.087,-0.375,-0.68
-0.0845,-0.378,-0.6805
-0.084,-0.381,-0.6825
-0.083,-0.3815,-0.683
-0.082,-0.385,-0.682
-0.087,-0.3915,-0.687
-0.0865,-0.392,-0.696
-0.0835,-0.393,-0.695
-0.0845,-0.393,-0.696
-0.081,-0.391,-0.6945
-0.0765,-0.3925,-0.69
-0.0835,-0.398,-0.693
-0.088,-0.3995,-0.6935
-0.0895,-0.4005,-0.6965
-0.0905,-0.4015,-0.6975
-0.0865,-0.3995,-0.7005
-0.088,-0.4005,-0.7
-0.0895,-0.403,-0.6955
-0.092,-0.402,-0.6955
-0.09,-0.4,-0.6985
-0.088,-0.401,-0.698
-0.093,-0.4035,-0.696
-0.094,-0.404,-0.6985
-0.089,-0.401,-0.6975
-0.0885,-0.397,-0.6985
-0.091,-0.3995,-0.702
-0.0915,-0.4025,-0.702
-0.0945,-0.403,-0.7005
-0.0915,-0.401,-0.709
-0.091,-0.401,-0.7065
-0.0915,-0.401,-0.696
-0.0905,-0.3975,-0.695
-0.0965,-0.4015,-0.6915
-0.096,-0.403,-0.698
-0.091,-0.3985,-0.7055
-0.0845,-0.3965,-0.697
-0.0885,-0.4005,-0.691
-0.091,-0.403,-0.6965
-0.093,-0.401,-0.6955
-0.094,-0.397,-0.6875
-0.089,-0.397,-0.689
-0.096,-0.4075,-0.702
-0.0965,-0.4105,-0.707
-0.0915,-0.4075,-0.7055
-0.0855,-0.401,-0.7125
-0.084,-0.4015,-0.7205
-0.0895,-0.4105,-0.7255
-0.0835,-0.4105,-0.737
-0.0775,-0.404,-0.745
-0.0755,-0.3955,-0.7535
-0.0725,-0.392,-0.766
-0.071,-0.3885,-0.7645
-0.072,-0.3855,-0.7595
-0.0745,-0.383,-0.7545
-0.076,-0.3805,-0.7465
-0.0835,-0.384,-0.736
-0.0865,-0.372,-0.7215
-0.0755,-0.336,-0.702
-0.0565,-0.2915,-0.683
-0.04,-0.249,-0.67
-0.0245,-0.208,-0.6585
-0.008,-0.1595,-0.645
0.008,-0.1075,-0.6355
0.029,-0.055,-0.623
0.043,-0.004,-0.602
0.067,0.071,-0.588
0.111,0.1815,-0.576
0.159,0.3135,-0.5505
0.1955,0.445,-0.5135
0.219,0.5735,-0.4505
0.2455,0.721,-0.3755
0.2705,0.8765,-0.3065
0.3055,1.043,-0.251
0.3505,1.2165,-0.215
0.3895,1.3845,-0.176
0.427,1.5325,-0.1445
0.448,1.67,-0.1125
0.4755,1.7985,-0.0685
0.4955,1.8945,-0.027
0.506,1.972,0.0105
0.52,2.012,0.031
0.524,2.0145,0.042
0.5235,1.989,0.058
0.5025,1.929,0.0795
0.4775,1.839,0.1
0.4445,1.724,0.1285
0.398,1.5895,0.1655
0.352,1.4375,0.1785
0.3085,1.295,0.19
0.2555,1.143,0.2105
0.193,0.9815,0.2245
0.145,0.846,0.232
0.096,0.7,0.2355
0.051,0.5495,0.235
0.005,0.3925,0.228
-0.0395,0.2495,0.2255
-0.0685,0.133,0.2145
-0.085,0.03,0.189
-0.0805,-0.0145,0.156
-0.0775,-0.0435,0.129
-0.085,-0.0825,0.0945
-0.094,-0.1265,0.052
-0.097,-0.1765,-0.0095
-0.0985,-0.2215,-0.0745
-0.1025,-0.2555,-0.103
-0.108,-0.293,-0.1235
-0.116,-0.336,-0.137
-0.119,-0.3625,-0.1535
-0.1225,-0.391,-0.186
-0.1195,-0.4085,-0.221
-0.112,-0.409,-0.2505
-0.1115,-0.4105,-0.2765
-0.112,-0.4135,-0.303
-0.1055,-0.4115,-0.3345
-0.0995,-0.413,-0.374
-0.0955,-0.415,-0.4045
-0.097,-0.412,-0.4315
-0.0985,-0.408,-0.4525
-0.094,-0.398,-0.4615
-0.0905,-0.3885,-0.47
-0.089,-0.386,-0.4835
-0.0855,-0.387,-0.5045
-0.08,-0.3825,-0.519
-0.081,-0.3755,-0.5355
-0.08,-0.3665,-0.547
-0.0695,-0.353,-0.5475
-0.071,-0.348,-0.5665
-0.077,-0.3465,-0.582
-0.0735,-0.3405,-0.59
-0.0745,-0.343,-0.603
-0.069,-0.343,-0.608
-0.0665,-0.3395,-0.606
-0.069,-0.343,-0.6085
-0.067,-0.3455,-0.6125
-0.0695,-0.345,-0.6165
-0.072,-0.345,-0.6225
-0.071,-0.3465,-0.6205
-0.065,-0.344,-0.627
-0.062,-0.3435,-0.6365
-0.0685,-0.3515,-0.635
-0.075,-0.3575,-0.635
-0.0715,-0.355,-0.6405
-0.067,-0.353,-0.6485
-0.0665,-0.3535,-0.6495
-0.061,-0.3525,-0.6475
-0.0615,-0.353,-0.654
-0.063,-0.3535,-0.654
-0.0575,-0.353,-0.651
-0.054,-0.3515,-0.658
-0.054,-0.3525,-0.6595
-0.061,-0.3525,-0.659
-0.062,-0.35,-0.6565
-0.063,-0.351,-0.6555
-0.072,-0.3535,-0.6555
-0.073,-0.356,-0.6575
-0.0705,-0.357,-0.663
-0.0705,-0.355,-0.6595
-0.068,-0.3505,-0.6565
-0.0585,-0.3455,-0.6555
-0.0575,-0.347,-0.6615
-0.062,-0.3475,-0.661
-0.0595,-0.3465,-0.659
-0.0585,-0.3475,-0.666
-0.063,-0.3495,-0.6675
-0.0645,-0.35,-0.673
-0.0645,-0.349,-0.6715
-0.064,-0.3475,-0.672
-0.0645,-0.349,-0.6735
-0.063,-0.349,-0.668
-0.061,-0.3495,-0.667
-0.0575,-0.349,-0.6645
-0.0465,-0.345,-0.666
-0.048,-0.3445,-0.669
-0.0555,-0.341,-0.6685
-0.0525,-0.339,-0.6695
-0.051,-0.3405,-0.6655
-0.0555,-0.34,-0.6645
-0.057,-0.34,-0.663
-0.0595,-0.3415,-0.654
-0.059,-0.342,-0.6545
-0.0545,-0.3355,-0.652
-0.0535,-0.335,-0.6515
-0.05,-0.3415,-0.6615
-0.049,-0.341,-0.6625
-0.05,-0.34,-0.66
-0.049,-0.338,-0.66
-0.047,-0.335,-0.6655
-0.049,-0.3385,-0.6665
-0.048,-0.3365,-0.6625
-0.0415,-0.334,-0.6625
-0.04,-0.334,-0.6595
-0.042,-0.3325,-0.6605
-0.043,-0.3345,-0.661
-0.0495,-0.337,-0.6575
-0.055,-0.339,-0.6655
-0.0545,-0.3375,-0.667
-0.052,-0.3405,-0.6635
-0.053,-0.3445,-0.6665
-0.055,-0.341,-0.662
-0.0555,-0.3385,-0.657
-0.053,-0.336,-0.6525
-0.0475,-0.3355,-0.651
-0.0475,-0.336,-0.653
-0.047,-0.332,-0.649
-0.0455,-0.3295,-0.6505
-0.046,-0.329,-0.654
-0.0415,-0.3245,-0.6535
-0.0415,-0.325,-0.653
-0.049,-0.326,-0.6515
-0.0495,-0.3255,-0.6495
-0.048,-0.324,-0.652
-0.0465,-0.3185,-0.657
-0.0445,-0.317,-0.6535
-0.041,-0.314,-0.65
-0.0435,-0.314,-0.654
-0.0445,-0.316,-0.6565
-0.041,-0.316,-0.654
-0.0435,-0.317,-0.6485
-0.0415,-0.3155,-0.6455
-0.039,-0.315,-0.6435
-0.0375,-0.316,-0.637
-0.0355,-0.314,-0.6385
-0.0435,-0.3155,-0.646
-0.0435,-0.317,-0.651
-0.042,-0.3175,-0.645
-0.045,-0.318,-0.6385
-0.0355,-0.312,-0.641
-0.034,-0.3075,-0.64
-0.034,-0.307,-0.6455
-0.0345,-0.307,-0.6505
-0.032,-0.3025,-0.649
-0.0305,-0.2985,-0.6455
-0.031,-0.2995,-0.6435
-0.0305,-0.2995,-0.6385
-0.033,-0.2985,-0.637
-0.029,-0.2995,-0.6385
-0.025,-0.3005,-0.637
-0.0255,-0.299,-0.639
-0.0305,-0.302,-0.631
-0.026,-0.3005,-0.623
-0.018,-0.2945,-0.6155
-0.0225,-0.2965,-0.619
-0.032,-0.298,-0.627
-0.0335,-0.296,-0.6305
-0.0265,-0.2915,-0.6325
-0.026,-0.2875,-0.6285
-0.0305,-0.287,-0.6265
-0.0305,-0.286,-0.6225
-0.0255,-0.283,-0.6185
-0.021,-0.279,-0.619
-0.02,-0.279,-0.6255
-0.024,-0.281,-0.624
-0.0265,-0.282,-0.625
-0.021,-0.2775,-0.6285
-0.0185,-0.2745,-0.6215
-0.0195,-0.272,-0.6165
-0.016,-0.2675,-0.615
-0.012,-0.2645,-0.6085
-0.0135,-0.2625,-0.605
-0.0215,-0.2675,-0.6085
-0.0235,-0.2655,-0.6065
-0.0215,-0.2615,-0.604
-0.0195,-0.2625,-0.607
-0.014,-0.2585,-0.6055
-0.01,-0.253,-0.6035
-0.0095,-0.25,-0.6085
-0.012,-0.249,-0.606
-0.014,-0.249,-0.602
-0.0155,-0.247,-0.5995
-0.0115,-0.24,-0.597
-0.0045,-0.232,-0.5985
-0.003,-0.232,-0.592
-0.004,-0.2325,-0.592
-0.006,-0.2285,-0.5915
-0.005,-0.225,-0.59
-0.0025,-0.2225,-0.5885
-0.006,-0.222,-0.5875
-0.012,-0.2215,-0.5965
-0.0135,-0.2155,-0.5935
-0.0105,-0.2105,-0.586
-0.006,-0.209,-0.5855
-0.0015,-0.204,-0.584
0.0055,-0.1995,-0.579
0.0035,-0.196,-0.5815
-0.003,-0.1965,-0.5815
0.001,-0.1995,-0.576
0.0125,-0.193,-0.5735
0.0155,-0.187,-0.574
0.014,-0.1835,-0.569
0.0155,-0.1785,-0.561
0.0155,-0.1745,-0.5605
0.015,-0.1735,-0.5555
0.017,-0.1685,-0.556
0.0205,-0.1615,-0.5545
0.0215,-0.1575,-0.552
0.0315,-0.149,-0.5455
0.031,-0.146,-0.5455
0.0265,-0.1455,-0.548
0.027,-0.142,-0.5375
0.0235,-0.1395,-0.5345
0.034,-0.1345,-0.527
0.036,-0.1295,-0.524
0.034,-0.128,-0.5275
0.039,-0.124,-0.528
0.041,-0.117,-0.5265
0.04,-0.116,-0.5205
0.044,-0.1135,-0.524
0.0505,-0.1075,-0.5195
0.0475,-0.104,-0.508
0.0485,-0.0985,-0.509
0.0505,-0.0925,-0.5085
0.0495,-0.0875,-0.502
0.0525,-0.0795,-0.4925
0.0545,-0.0735,-0.4865
0.056,-0.0695,-0.4875
0.0575,-0.064,-0.4825
0.0565,-0.0585,-0.483
0.0525,-0.053,-0.4795
0.0555,-0.0485,-0.4755
0.062,-0.041,-0.476
0.0645,-0.032,-0.4725
0.063,-0.029,-0.4685
0.064,-0.0245,-0.465
0.0675,-0.02,-0.4625
0.0725,-0.0165,-0.4575
0.071,-0.0125,-0.4575
0.063,-0.0095,-0.4565
0.0615,-0.006,-0.449
0.066,-0.001,-0.446
0.0715,0.001,-0.446
0.0755,0.0055,-0.441
0.075,0.009,-0.4325
0.067,0.0055,-0.429
0.0665,0.0115,-0.426
0.0755,0.0195,-0.422
0.0765,0.0235,-0.422
0.0705,0.025,-0.4275
0.07,0.0245,-0.426
0.0715,0.0255,-0.417
0.072,0.0265,-0.4125
0.0755,0.0295,-0.4085
0.0755,0.031,-0.4055
0.074,0.0325,-0.409
0.076,0.0355,-0.408
0.0735,0.037,-0.407
0.0755,0.0435,-0.411
0.0795,0.047,-0.4085
0.0865,0.0475,-0.4005
0.088,0.051,-0.398
0.0755,0.05,-0.402
0.077,0.0515,-0.4095
0.0815,0.055,-0.406
0.082,0.0525,-0.397
0.0795,0.0525,-0.4005
0.075,0.055,-0.402
0.0715,0.0555,-0.402
0.0735,0.0535,-0.4
0.0765,0.052,-0.3975
0.0715,0.0505,-0.398
0.071,0.047,-0.399
0.073,0.0445,-0.3995
0.071,0.04,-0.399
0.07,0.034,-0.405
0.065,0.029,-0.408
0.061,0.0225,-0.411
0.0655,0.017,-0.4135
0.0655,0.015,-0.4165
0.0625,0.01,-0.418
0.062,0.002,-0.4165
0.056,-0.0055,-0.424
0.0535,-0.014,-0.4305
0.0535,-0.0175,-0.4325
0.045,-0.0215,-0.434
0.0415,-0.0325,-0.4345
0.039,-0.04,-0.4385
0.039,-0.0445,-0.4455
0.0415,-0.0525,-0.448
0.035,-0.062,-0.4525
0.0275,-0.067,-0.461
0.027,-0.071,-0.464
0.026,-0.078,-0.4695
0.0245,-0.0865,-0.473
0.019,-0.099,-0.4795
0.015,-0.11,-0.4925
0.017,-0.116,-0.4985
0.0165,-0.1205,-0.4995
0.0135,-0.1255,-0.5055
0.0105,-0.1315,-0.51
0.016,-0.1385,-0.5105
0.012,-0.144,-0.513
0.004,-0.1525,-0.5205
0.0015,-0.159,-0.5255
-0.005,-0.1645,-0.5315
-0.0075,-0.172,-0.5415
-0.0015,-0.1725,-0.538
-0.0015,-0.178,-0.5335
-0.0105,-0.1905,-0.5365
-0.013,-0.1975,-0.5405
-0.019,-0.202,-0.542
-0.0195,-0.2065,-0.5485
-0.0185,-0.209,-0.5515
-0.0245,-0.2155,-0.557
-0.0245,-0.2205,-0.567
-0.0215,-0.223,-0.568
-0.025,-0.229,-0.5695
-0.0265,-0.234,-0.571
-0.0285,-0.2395,-0.5725
-0.033,-0.2425,-0.57
-0.0335,-0.245,-0.5735
-0.0355,-0.2495,-0.581
-0.0335,-0.25,-0.587
-0.0325,-0.2505,-0.5855
-0.032,-0.2515,-0.583
-0.0285,-0.2515,-0.5855
-0.0345,-0.254,-0.5855
-0.0365,-0.2615,-0.59
-0.032,-0.2645,-0.588
-0.0365,-0.2675,-0.59
-0.0405,-0.272,-0.5945
-0.0365,-0.2725,-0.5925
-0.037,-0.275,-0.5905
-0.0395,-0.2765,-0.595
-0.043,-0.279,-0.6015
-0.043,-0.2805,-0.602
-0.038,-0.28,-0.6025
-0.031,-0.28,-0.599
-0.031,-0.28,-0.6005
-0.039,-0.2825,-0.6035
-0.041,-0.283,-0.61
-0.038,-0.2845,-0.6205
-0.0375,-0.29,-0.617
-0.041,-0.2905,-0.606
-0.0425,-0.2895,-0.6065
-0.046,-0.2925,-0.61
-0.0435,-0.2925,-0.612
-0.0405,-0.29,-0.6105
-0.047,-0.293,-0.6045
-0.0475,-0.297,-0.6035
-0.046,-0.295,-0.607
-0.0405,-0.2945,-0.606
-0.041,-0.2965,-0.606
-0.038,-0.2925,-0.611
-0.033,-0.292,-0.6075
-0.034,-0.291,-0.612
-0.027,-0.292,-0.609
-0.032,-0.296,-0.599
-0.037,-0.295,-0.608
-0.0385,-0.2955,-0.609
-0.037,-0.294,-0.6115
-0.0365,-0.293,-0.6165
-0.04,-0.2925,-0.6125
-0.0335,-0.2915,-0.6105
-0.0335,-0.294,-0.607
-0.039,-0.298,-0.612
-0.042,-0.3,-0.6135
-0.0365,-0.2995,-0.6065
-0.033,-0.299,-0.6035
-0.0375,-0.299,-0.6035
-0.0415,-0.299,-0.6035
-0.039,-0.3005,-0.5985
-0.0395,-0.3015,-0.5995
-0.042,-0.3015,-0.6015
-0.038,-0.3015,-0.6055
-0.032,-0.2995,-0.6105
-0.031,-0.2995,-0.6055
-0.0385,-0.301,-0.604
-0.041,-0.302,-0.6075
-0.04,-0.303,-0.6115
-0.033,-0.2965,-0.6065
-0.0315,-0.2935,-0.603
-0.0395,-0.298,-0.606
-0.039,-0.299,-0.607
-0.036,-0.296,-0.606
-0.0365,-0.294,-0.6015
-0.04,-0.2985,-0.603
-0.0405,-0.3025,-0.606
-0.0425,-0.303,-0.603
-0.0495,-0.306,-0.6025
-0.0555,-0.304,-0.603
-0.0525,-0.299,-0.6015
-0.0505,-0.301,-0.6035
-0.0515,-0.301,-0.602
-0.0475,-0.299,-0.6035
-0.0435,-0.2965,-0.604
-0.046,-0.2955,-0.6005
-0.0445,-0.296,-0.607
-0.0375,-0.2945,-0.607
-0.0415,-0.298,-0.6065
-0.0455,-0.2985,-0.6145
-0.04,-0.296,-0.62
-0.0405,-0.297,-0.623
-0.0435,-0.3,-0.6235
-0.0435,-0.298,-0.6185
-0.0435,-0.298,-0.6155
-0.0435,-0.304,-0.618
-0.043,-0.306,-0.621
-0.0485,-0.31,-0.6155
-0.05,-0.311,-0.614
-0.0415,-0.31,-0.6175
-0.04,-0.311,-0.6135
-0.0435,-0.3115,-0.613
-0.045,-0.312,-0.612
-0.042,-0.3065,-0.614
-0.04,-0.3045,-0.622
-0.042,-0.3045,-0.6145
-0.044,-0.3045,-0.606
-0.045,-0.309,-0.6135
-0.0445,-0.3115,-0.616
-0.039,-0.3065,-0.611
-0.0375,-0.3045,-0.6135
-0.042,-0.3045,-0.618
-0.0415,-0.302,-0.62
-0.0475,-0.3045,-0.6175
-0.049,-0.3045,-0.616
-0.0425,-0.3015,-0.6185
-0.041,-0.303,-0.615
-0.0405,-0.306,-0.6135
-0.0395,-0.3065,-0.618
-0.039,-0.302,-0.6165
-0.0445,-0.301,-0.611
-0.046,-0.3055,-0.604
-0.0435,-0.309,-0.608
-0.045,-0.308,-0.616
-0.0465,-0.3055,-0.614
-0.044,-0.3055,-0.6155
-0.0365,-0.303,-0.6145
-0.0395,-0.304,-0.6105
-0.0365,-0.303,-0.6115
-0.033,-0.302,-0.6175
-0.038,-0.308,-0.624
-0.0385,-0.307,-0.6225
-0.042,-0.308,-0.621
-0.0425,-0.3095,-0.621
-0.0465,-0.31,-0.617
-0.046,-0.305,-0.613
-0.04,-0.302,-0.616
-0.0475,-0.308,-0.617
-0.046,-0.3065,-0.61
-0.049,-0.3045,-0.611
-0.049,-0.303,-0.6125
-0.044,-0.3015,-0.609
-0.047,-0.3025,-0.6125
-0.0415,-0.302,-0.62
-0.045,-0.3035,-0.6225
-0.0555,-0.3075,-0.621
-0.052,-0.3045,-0.622
-0.039,-0.3005,-0.6315
-0.0425,-0.305,-0.63
-0.05,-0.3075,-0.6265
-0.0475,-0.309,-0.631
-0.0445,-0.311,-0.6295
-0.0475,-0.3095,-0.6235
-0.046,-0.3065,-0.6225
-0.0375,-0.305,-0.626
-0.0395,-0.306,-0.622
-0.0415,-0.3075,-0.6145
-0.046,-0.31,-0.61
-0.0535,-0.313,-0.623
-0.0525,-0.314,-0.636
-0.0465,-0.312,-0.6275
-0.043,-0.3105,-0.6165
-0.0455,-0.309,-0.615
-0.0455,-0.309,-0.62
-0.0465,-0.3095,-0.627
-0.0495,-0.3105,-0.6285
-0.053,-0.313,-0.6275
-0.0515,-0.314,-0.627
-0.0445,-0.3105,-0.627
-0.0405,-0.309,-0.6265
-0.0395,-0.3145,-0.6275
-0.0395,-0.3165,-0.628
-0.0325,-0.314,-0.629
-0.0375,-0.3145,-0.635
-0.049,-0.317,-0.6375
-0.05,-0.317,-0.634
-0.052,-0.319,-0.63
-0.05,-0.319,-0.6315
-0.0435,-0.314,-0.6305
-0.045,-0.315,-0.625
-0.0455,-0.315,-0.623
-0.046,-0.3155,-0.623
-0.0495,-0.317,-0.6275
-0.0475,-0.316,-0.6315
-0.0475,-0.3155,-0.6265
-0.047,-0.3135,-0.6275
-0.048,-0.314,-0.6325
-0.047,-0.3165,-0.6305
-0.042,-0.3165,-0.631
-0.0415,-0.3165,-0.6325
-0.0435,-0.318,-0.64
-0.046,-0.3195,-0.641
-0.0465,-0.3235,-0.638
-0.0475,-0.3235,-0.629
-0.0475,-0.3245,-0.6225
-0.0465,-0.324,-0.629
-0.05,-0.3245,-0.6305
-0.0495,-0.328,-0.632
-0.0505,-0.324,-0.635
-0.0545,-0.323,-0.6385
-0.0545,-0.3265,-0.6325
-0.053,-0.3315,-0.6275
-0.052,-0.3295,-0.6345
-0.0495,-0.324,-0.6425
-0.0495,-0.3275,-0.643
-0.052,-0.329,-0.6395
-0.0485,-0.328,-0.6395
-0.051,-0.3295,-0.6395
-0.0515,-0.331,-0.637
-0.0475,-0.3315,-0.6365
-0.0425,-0.328,-0.6375
-0.0455,-0.33,-0.643
-0.0485,-0.332,-0.646
-0.047,-0.332,-0.64
-0.049,-0.333,-0.6395
-0.0535,-0.335,-0.6375
-0.056,-0.336,-0.638
-0.05,-0.3325,-0.643
-0.055,-0.333,-0.6435
-0.054,-0.3295,-0.64
-0.048,-0.326,-0.64
-0.0555,-0.332,-0.6425
-0.0515,-0.3345,-0.6465
-0.0405,-0.334,-0.643
-0.04,-0.3325,-0.6375
-0.0445,-0.329,-0.6465
-0.0485,-0.3335,-0.645
-0.051,-0.3375,-0.647
-0.0505,-0.3345,-0.651
-0.0515,-0.3345,-0.6465
-0.051,-0.337,-0.645
-0.0485,-0.339,-0.647
-0.0505,-0.34,-0.651
-0.054,-0.3405,-0.6495
-0.054,-0.3395,-0.6475
-0.052,-0.3385,-0.645
-0.0475,-0.3385,-0.642
-0.0405,-0.3355,-0.6405
-0.0405,-0.335,-0.643
-0.046,-0.3365,-0.6445
-0.0475,-0.3345,-0.642
-0.0485,-0.335,-0.6365
-0.051,-0.3345,-0.634
-0.051,-0.3345,-0.639
-0.051,-0.3325,-0.6355
