i,vx,vy
0.04,0.3175,-0.171
0.0385,0.32,-0.171
0.0455,0.3205,-0.1775
0.047,0.315,-0.179
0.041,0.3205,-0.1795
0.0375,0.32,-0.178
0.0355,0.316,-0.1745
0.033,0.3195,-0.1665
0.0405,0.3205,-0.1735
0.038,0.318,-0.1795
0.0315,0.317,-0.176
0.042,0.316,-0.185
0.045,0.3165,-0.176
0.0465,0.323,-0.1695
0.0415,0.3195,-0.1735
0.029,0.3165,-0.173
0.035,0.318,-0.1805
0.042,0.317,-0.1825
0.0355,0.32,-0.177
0.03,0.319,-0.178
0.037,0.314,-0.18
0.039,0.317,-0.179
0.0405,0.3185,-0.1835
0.0435,0.3145,-0.182
0.0365,0.311,-0.18
0.025,0.308,-0.18
0.0245,0.3105,-0.1805
0.033,0.309,-0.184
0.028,0.309,-0.187
0.029,0.315,-0.188
0.032,0.316,-0.184
0.0295,0.314,-0.185
0.0325,0.3185,-0.19
0.034,0.318,-0.19
0.0355,0.3135,-0.182
0.0315,0.315,-0.1805
0.0275,0.313,-0.1855
0.0205,0.312,-0.182
0.018,0.3095,-0.179
0.027,0.306,-0.184
0.027,0.313,-0.181
0.0205,0.311,-0.1765
0.019,0.307,-0.181
0.0235,0.3105,-0.189
0.0195,0.308,-0.1855
0.022,0.308,-0.177
0.032,0.3105,-0.1735
0.0305,0.312,-0.1715
0.026,0.3055,-0.1785
0.0185,0.3045,-0.1765
0.019,0.312,-0.181
0.018,0.3075,-0.187
0.0185,0.3075,-0.189
0.0215,0.307,-0.197
0.023,0.3035,-0.195
0.028,0.3055,-0.1945
0.0235,0.307,-0.186
0.024,0.3,-0.1765
0.024,0.2975,-0.1755
0.024,0.3025,-0.18
0.0305,0.2995,-0.1855
0.036,0.296,-0.188
0.034,0.297,-0.186
0.025,0.3025,-0.1825
0.0245,0.302,-0.183
0.023,0.3025,-0.186
0.0225,0.308,-0.1895
0.0285,0.303,-0.188
0.03,0.298,-0.1905
0.029,0.294,-0.187
0.0255,0.2925,-0.182
0.0185,0.2945,-0.19
0.0215,0.291,-0.191
0.0245,0.2985,-0.192
0.015,0.294,-0.192
0.0105,0.2865,-0.1865
0.005,0.2915,-0.191
0.0085,0.291,-0.1945
0.0135,0.292,-0.189
0.011,0.2945,-0.191
0.0135,0.296,-0.1975
0.006,0.3015,-0.2
0.002,0.2965,-0.2015
0.002,0.2915,-0.1985
0.002,0.2995,-0.2035
0.0035,0.2955,-0.204
0.0025,0.2965,-0.1975
0.0,0.301,-0.197
0.002,0.294,-0.201
0.0085,0.294,-0.2035
0.003,0.2925,-0.1955
0.0035,0.289,-0.1935
0.0115,0.2925,-0.194
0.0165,0.2915,-0.1965
0.022,0.287,-0.2015
0.0205,0.291,-0.204
0.0125,0.293,-0.199
0.0085,0.2935,-0.1965
0.006,0.2955,-0.1995
-0.002,0.3,-0.199
-0.0055,0.2995,-0.2045
-0.005,0.296,-0.201
-0.009,0.294,-0.194
-0.01,0.291,-0.1935
-0.008,0.2965,-0.1925
-0.0045,0.2955,-0.193
-0.003,0.2925,-0.1935
-0.007,0.292,-0.1895
-0.0095,0.284,-0.1945
-0.009,0.2835,-0.2045
-0.003,0.291,-0.1985
0.0005,0.292,-0.1945
-0.003,0.289,-0.1975
-0.0015,0.2905,-0.1915
0.0005,0.2915,-0.19
-0.003,0.289,-0.1865
-0.0115,0.2835,-0.189
-0.0165,0.282,-0.1985
-0.012,0.2815,-0.1965
-0.0045,0.281,-0.199
-0.0035,0.2845,-0.194
-0.013,0.283,-0.191
-0.013,0.284,-0.1925
-0.0035,0.2815,-0.185
-0.001,0.281,-0.1905
-0.001,0.2835,-0.1905
-0.0005,0.287,-0.189
0.0,0.29,-0.1905
0.006,0.289,-0.192
0.004,0.2865,-0.1925
0.0035,0.2895,-0.18
0.012,0.294,-0.183
0.021,0.291,-0.1875
0.0235,0.2875,-0.1865
0.0175,0.288,-0.191
0.02,0.291,-0.1915
0.0255,0.2875,-0.1915
0.032,0.2915,-0.1875
0.0315,0.2995,-0.178
0.0325,0.303,-0.1735
0.0405,0.3075,-0.174
0.0415,0.3105,-0.182
0.046,0.3165,-0.1875
0.0515,0.3175,-0.187
0.0485,0.315,-0.188
0.0455,0.317,-0.181
0.055,0.3225,-0.168
0.064,0.328,-0.1615
0.0615,0.3235,-0.1535
0.0565,0.323,-0.143
0.0495,0.325,-0.1415
0.042,0.326,-0.1355
0.053,0.327,-0.1265
0.059,0.3295,-0.13
0.057,0.334,-0.143
0.0455,0.3315,-0.1525
0.038,0.3305,-0.158
0.05,0.3395,-0.1655
0.0445,0.3435,-0.1595
0.052,0.3415,-0.1585
0.062,0.3465,-0.1625
0.058,0.3505,-0.159
0.058,0.3525,-0.161
0.062,0.353,-0.156
0.0715,0.3535,-0.151
0.073,0.358,-0.155
0.076,0.357,-0.1575
0.075,0.3575,-0.152
0.0755,0.359,-0.139
0.0815,0.3595,-0.1385
0.0895,0.369,-0.14
0.09,0.3755,-0.1415
0.0825,0.372,-0.1375
0.0865,0.3765,-0.1235
0.0915,0.3735,-0.122
0.0955,0.368,-0.1195
0.093,0.371,-0.126
0.089,0.3665,-0.145
0.094,0.3685,-0.1505
0.0945,0.367,-0.156
0.0925,0.364,-0.1635
0.1015,0.372,-0.1565
0.1015,0.375,-0.1525
0.0965,0.3655,-0.1585
0.0945,0.37,-0.1575
0.091,0.3745,-0.16
0.0935,0.363,-0.1615
0.094,0.3595,-0.1575
0.0985,0.36,-0.1575
0.1,0.3625,-0.164
0.094,0.364,-0.166
0.086,0.3535,-0.167
0.0785,0.35,-0.172
0.079,0.3595,-0.1615
0.0755,0.355,-0.1635
0.0705,0.3455,-0.1715
0.07,0.345,-0.177
0.066,0.345,-0.1785
0.055,0.349,-0.1575
0.0385,0.347,-0.1565
0.03,0.3365,-0.1655
0.0305,0.327,-0.1645
0.024,0.3205,-0.1685
0.008,0.315,-0.176
-0.0015,0.3015,-0.182
-0.0035,0.2905,-0.1865
-0.0045,0.291,-0.183
-0.015,0.29,-0.1825
-0.0245,0.2795,-0.189
-0.02,0.2805,-0.1835
-0.017,0.286,-0.1845
-0.017,0.2845,-0.188
-0.019,0.2825,-0.1865
-0.013,0.2845,-0.1865
-0.01,0.29,-0.182
-0.013,0.287,-0.1835
-0.0115,0.287,-0.189
-0.013,0.2845,-0.198
-0.0115,0.2805,-0.1955
-0.0205,0.2765,-0.191
-0.026,0.273,-0.197
-0.0265,0.275,-0.1945
-0.025,0.2735,-0.192
-0.0185,0.2695,-0.192
-0.016,0.268,-0.1905
-0.0155,0.274,-0.1935
-0.0175,0.274,-0.199
-0.023,0.274,-0.2
-0.028,0.2755,-0.1975
-0.0205,0.2715,-0.1965
-0.018,0.274,-0.196
-0.018,0.275,-0.1955
-0.0145,0.2785,-0.192
-0.015,0.2815,-0.19
-0.0155,0.279,-0.188
-0.021,0.2765,-0.1865
-0.023,0.2735,-0.1955
-0.0265,0.275,-0.196
-0.029,0.2735,-0.1995
-0.019,0.2705,-0.2085
-0.0295,0.2725,-0.201
-0.0345,0.2725,-0.2015
-0.0235,0.2715,-0.1995
-0.025,0.2725,-0.1945
-0.023,0.274,-0.199
-0.0245,0.2675,-0.1985
-0.0295,0.266,-0.1985
-0.036,0.272,-0.1935
-0.03,0.2725,-0.1935
-0.0285,0.27,-0.195
-0.03,0.267,-0.196
-0.0265,0.2685,-0.2025
-0.0315,0.2685,-0.201
-0.0285,0.268,-0.204
-0.03,0.2665,-0.209
-0.0265,0.2635,-0.2075
-0.021,0.2665,-0.202
-0.0225,0.2665,-0.194
-0.033,0.269,-0.2025
-0.044,0.2655,-0.2075
-0.038,0.264,-0.201
-0.039,0.271,-0.2045
-0.0385,0.268,-0.209
-0.032,0.2645,-0.207
-0.0285,0.264,-0.2065
-0.023,0.263,-0.216
-0.0245,0.2645,-0.2155
-0.0275,0.2645,-0.204
-0.026,0.264,-0.2015
-0.0225,0.2685,-0.203
-0.015,0.265,-0.2035
-0.012,0.2645,-0.202
-0.0185,0.267,-0.2065
-0.023,0.264,-0.203
-0.0295,0.2645,-0.2085
-0.0355,0.264,-0.22
-0.037,0.2675,-0.22
-0.045,0.269,-0.2175
-0.0485,0.267,-0.211
-0.0435,0.262,-0.2095
-0.0355,0.264,-0.206
-0.04,0.2625,-0.2065
-0.0415,0.2635,-0.203
-0.0355,0.2655,-0.202
-0.031,0.2535,-0.2195
-0.029,0.2615,-0.22
-0.0295,0.267,-0.211
-0.0305,0.262,-0.2135
-0.025,0.2675,-0.2195
-0.017,0.2685,-0.218
-0.0255,0.267,-0.213
-0.038,0.269,-0.22
-0.04,0.2725,-0.222
-0.0285,0.2645,-0.2205
-0.0285,0.2685,-0.2125
-0.0335,0.273,-0.2065
-0.031,0.2605,-0.2115
-0.036,0.258,-0.214
-0.0425,0.258,-0.2185
-0.0515,0.2545,-0.219
-0.0575,0.2545,-0.2175
-0.059,0.2575,-0.2185
-0.0535,0.258,-0.2125
-0.048,0.259,-0.2115
-0.047,0.256,-0.2135
-0.038,0.2515,-0.213
-0.034,0.255,-0.2135
-0.036,0.2595,-0.2105
-0.0365,0.261,-0.217
-0.038,0.2615,-0.216
-0.0345,0.262,-0.2135
-0.0335,0.263,-0.2215
-0.037,0.2615,-0.22
-0.039,0.2615,-0.2175
-0.049,0.2615,-0.218
-0.0495,0.2575,-0.226
-0.0425,0.254,-0.2225
-0.0435,0.2485,-0.221
-0.044,0.248,-0.222
-0.044,0.248,-0.214
-0.043,0.2465,-0.208
-0.0435,0.2495,-0.206
-0.0405,0.254,-0.2155
-0.03,0.257,-0.2135
-0.032,0.2565,-0.2165
-0.035,0.2595,-0.226
-0.033,0.2665,-0.228
-0.0375,0.2675,-0.218
-0.0365,0.257,-0.2155
-0.036,0.256,-0.2185
-0.0405,0.262,-0.216
-0.0355,0.2615,-0.2205
-0.0345,0.262,-0.2155
-0.0365,0.26,-0.217
-0.035,0.258,-0.2185
-0.0375,0.258,-0.2125
-0.0355,0.256,-0.21
-0.0355,0.2575,-0.2095
-0.042,0.2575,-0.214
-0.043,0.255,-0.219
-0.0375,0.2585,-0.2175
-0.0355,0.2565,-0.2215
-0.0365,0.2505,-0.223
-0.0425,0.248,-0.21
-0.051,0.248,-0.207
-0.049,0.2505,-0.207
-0.042,0.251,-0.206
-0.046,0.25,-0.205
-0.051,0.253,-0.197
-0.049,0.249,-0.198
-0.049,0.245,-0.2015
-0.042,0.253,-0.2075
-0.0315,0.2535,-0.215
-0.0325,0.252,-0.214
-0.035,0.2535,-0.2145
-0.035,0.253,-0.2095
-0.038,0.2525,-0.206
-0.0375,0.2545,-0.22
-0.0365,0.249,-0.219
-0.0405,0.2465,-0.209
-0.0435,0.255,-0.219
-0.048,0.2515,-0.2145
-0.037,0.25,-0.1985
-0.033,0.251,-0.203
-0.034,0.2535,-0.206
-0.0215,0.257,-0.2145
-0.0225,0.257,-0.214
-0.0145,0.26,-0.22
-0.0085,0.269,-0.2335
-0.008,0.27,-0.2295
-0.006,0.2745,-0.2385
0.006,0.284,-0.252
0.038,0.2895,-0.27
0.0525,0.3045,-0.279
0.0645,0.3155,-0.286
0.08,0.332,-0.298
0.093,0.349,-0.296
0.106,0.367,-0.2955
0.116,0.383,-0.293
0.142,0.405,-0.2875
0.146,0.433,-0.2795
0.148,0.4455,-0.2725
0.1645,0.47,-0.2555
0.173,0.495,-0.2355
0.177,0.5175,-0.2125
0.176,0.556,-0.1795
0.187,0.6005,-0.148
0.215,0.6645,-0.1115
0.2645,0.75,-0.075
0.307,0.8305,-0.0265
0.335,0.8915,0.013
0.3735,0.9585,0.05
0.4275,1.043,0.0975
0.462,1.115,0.15
0.4845,1.184,0.215
0.5155,1.2515,0.2655
0.5485,1.316,0.3065
0.5745,1.3735,0.3445
0.584,1.404,0.375
0.587,1.414,0.404
0.569,1.3975,0.4435
0.5325,1.348,0.4945
0.4995,1.294,0.5275
0.4675,1.2335,0.545
0.423,1.1385,0.5495
0.3885,1.056,0.5395
0.34,0.9705,0.546
0.2695,0.865,0.575
0.1955,0.7565,0.591
0.115,0.6415,0.598
0.0335,0.5385,0.6225
-0.0725,0.4105,0.66
-0.1905,0.2535,0.69
-0.283,0.118,0.719
-0.343,0.0425,0.749
-0.419,-0.0495,0.7515
-0.489,-0.1405,0.769
-0.516,-0.169,0.7885
-0.536,-0.1915,0.7775
-0.5575,-0.204,0.7745
-0.557,-0.2125,0.758
-0.547,-0.2185,0.742
-0.537,-0.2205,0.6845
-0.52,-0.2285,0.576
-0.52,-0.2495,0.4925
-0.5135,-0.27,0.3815
-0.506,-0.275,0.294
-0.5005,-0.2745,0.263
-0.486,-0.263,0.223
-0.4575,-0.2335,0.172
-0.428,-0.194,0.139
-0.41,-0.1655,0.1235
-0.3985,-0.1445,0.103
-0.389,-0.1355,0.0845
-0.3795,-0.133,0.0715
-0.384,-0.139,0.0655
-0.3895,-0.134,0.0435
-0.3845,-0.1195,0.0245
-0.3655,-0.1095,0.008
-0.3575,-0.097,-0.0155
-0.3635,-0.094,-0.037
-0.3605,-0.082,-0.0615
-0.357,-0.078,-0.0725
-0.35,-0.0725,-0.092
-0.339,-0.059,-0.1035
-0.339,-0.0535,-0.1015
-0.344,-0.0575,-0.111
-0.348,-0.0665,-0.1085
-0.3505,-0.064,-0.107
-0.34,-0.0595,-0.1115
-0.3375,-0.062,-0.1125
-0.3425,-0.0645,-0.1125
-0.3395,-0.0615,-0.116
-0.3375,-0.062,-0.1235
-0.335,-0.059,-0.1215
-0.325,-0.0525,-0.1245
-0.327,-0.0555,-0.1315
-0.339,-0.0645,-0.1235
-0.342,-0.0615,-0.116
-0.3375,-0.056,-0.1115
-0.334,-0.0585,-0.123
-0.333,-0.0605,-0.1375
-0.347,-0.065,-0.1445
-0.3595,-0.063,-0.153
-0.3485,-0.0695,-0.159
-0.3485,-0.073,-0.16
-0.3585,-0.073,-0.159
-0.365,-0.08,-0.1755
-0.371,-0.083,-0.1875
-0.3685,-0.0875,-0.193
-0.367,-0.0875,-0.198
-0.362,-0.081,-0.1935
-0.3615,-0.0735,-0.2
-0.3645,-0.074,-0.2165
-0.36,-0.069,-0.2265
-0.3645,-0.0545,-0.2305
-0.3595,-0.0395,-0.2385
-0.335,-0.032,-0.245
-0.3215,-0.0205,-0.241
-0.323,-0.011,-0.233
-0.3195,-0.007,-0.2225
-0.314,0.007,-0.209
-0.297,0.016,-0.2075
-0.282,0.0245,-0.187
-0.2765,0.035,-0.1735
-0.2775,0.0425,-0.1745
-0.282,0.0515,-0.1605
-0.281,0.046,-0.1595
-0.2785,0.046,-0.159
-0.2655,0.054,-0.152
-0.2585,0.061,-0.1425
-0.2445,0.0765,-0.141
-0.2265,0.0855,-0.1425
-0.217,0.098,-0.144
-0.2085,0.1055,-0.1445
-0.199,0.112,-0.1465
-0.187,0.1195,-0.1515
-0.1775,0.127,-0.1575
-0.163,0.14,-0.17
-0.1585,0.15,-0.168
-0.1485,0.1615,-0.172
-0.1305,0.1665,-0.181
-0.1175,0.174,-0.18
-0.109,0.1865,-0.1835
-0.106,0.196,-0.1805
-0.0885,0.2055,-0.182
-0.0645,0.224,-0.1815
-0.056,0.234,-0.177
-0.0515,0.2335,-0.1825
-0.043,0.24,-0.19
-0.037,0.2485,-0.1985
-0.028,0.2565,-0.1995
-0.025,0.263,-0.1925
-0.018,0.267,-0.1965
-0.008,0.2725,-0.196
-0.009,0.279,-0.19
-0.004,0.281,-0.188
0.005,0.285,-0.189
0.0135,0.291,-0.191
0.0145,0.293,-0.189
0.013,0.2955,-0.2055
0.0215,0.302,-0.2055
0.024,0.307,-0.195
0.025,0.3105,-0.2015
0.0265,0.311,-0.1995
0.0285,0.317,-0.202
0.0375,0.3245,-0.198
0.037,0.3225,-0.197
0.0315,0.3215,-0.2055
0.0355,0.3235,-0.2135
0.0465,0.325,-0.2135
0.046,0.3255,-0.2055
0.0375,0.3265,-0.204
0.0395,0.3255,-0.205
0.0485,0.323,-0.208
0.0475,0.3235,-0.207
0.0425,0.3255,-0.208
0.044,0.329,-0.2085
0.046,0.3295,-0.2115
0.046,0.331,-0.211
0.04,0.333,-0.208
0.041,0.332,-0.2135
0.056,0.3355,-0.2085
0.061,0.3385,-0.208
0.063,0.34,-0.2115
0.064,0.339,-0.2085
0.059,0.342,-0.2025
0.0635,0.343,-0.1935
0.0675,0.3455,-0.201
0.0605,0.35,-0.2135
0.063,0.3495,-0.2115
0.0775,0.3595,-0.206
0.07,0.358,-0.206
0.058,0.3535,-0.205
0.064,0.3535,-0.206
0.0725,0.3545,-0.2105
0.078,0.358,-0.2095
0.081,0.3625,-0.202
0.083,0.3685,-0.201
0.0835,0.36,-0.2015
0.083,0.357,-0.2
0.0715,0.3605,-0.198
0.0685,0.3595,-0.204
0.0685,0.3635,-0.209
0.067,0.3615,-0.2005
0.069,0.363,-0.2035
0.073,0.3655,-0.21
0.083,0.3605,-0.202
0.0825,0.3625,-0.2015
0.0755,0.3655,-0.2055
0.0735,0.3695,-0.2065
0.082,0.3715,-0.206
0.09,0.375,-0.204
0.093,0.378,-0.2055
0.098,0.3795,-0.207
0.0915,0.3815,-0.208
0.086,0.3805,-0.205
0.0915,0.381,-0.204
0.0965,0.3825,-0.197
0.0965,0.3845,-0.198
0.0945,0.3875,-0.2005
0.0965,0.3875,-0.1945
0.101,0.388,-0.197
0.1035,0.3915,-0.2065
0.107,0.3905,-0.211
0.106,0.393,-0.2045
0.1005,0.397,-0.212
0.099,0.3975,-0.214
0.1035,0.3955,-0.207
0.1055,0.3955,-0.203
0.1075,0.394,-0.1965
0.1135,0.3945,-0.196
0.112,0.396,-0.2
0.1195,0.3955,-0.2045
0.1275,0.4025,-0.199
0.1215,0.407,-0.1985
0.124,0.409,-0.194
0.131,0.418,-0.187
0.1295,0.414,-0.2005
0.1235,0.4075,-0.199
0.124,0.409,-0.195
0.1225,0.4135,-0.1965
0.125,0.4205,-0.1965
0.132,0.4185,-0.2055
0.138,0.4235,-0.2015
0.1485,0.433,-0.198
0.15,0.4345,-0.201
0.147,0.4315,-0.2005
0.156,0.4425,-0.197
0.1625,0.452,-0.194
0.162,0.448,-0.19
0.1555,0.449,-0.1935
0.1515,0.4465,-0.2
0.155,0.4425,-0.1985
0.158,0.4445,-0.1995
0.1635,0.45,-0.1955
0.1675,0.4485,-0.197
0.177,0.452,-0.1975
0.185,0.4555,-0.1975
0.1805,0.4525,-0.199
0.1795,0.4595,-0.1975
0.1775,0.469,-0.199
0.174,0.471,-0.1965
0.1845,0.4715,-0.1975
0.198,0.48,-0.1935
0.1955,0.485,-0.19
0.1975,0.4865,-0.1995
0.205,0.488,-0.2045
0.2055,0.494,-0.206
0.211,0.4985,-0.2025
0.217,0.498,-0.194
0.2205,0.5,-0.1885
0.225,0.507,-0.1845
0.2265,0.5115,-0.189
0.229,0.509,-0.188
0.232,0.514,-0.185
0.235,0.5175,-0.1905
0.2415,0.5215,-0.191
0.2425,0.526,-0.1875
0.245,0.525,-0.188
0.2535,0.5345,-0.1935
0.263,0.5415,-0.19
0.267,0.5395,-0.19
0.2685,0.544,-0.1855
0.2665,0.5505,-0.184
0.273,0.5525,-0.1915
0.2785,0.561,-0.1875
0.2735,0.563,-0.186
0.2765,0.5645,-0.1805
0.2915,0.5715,-0.1825
0.3,0.5745,-0.1815
0.2975,0.583,-0.1775
0.301,0.586,-0.181
0.3035,0.5915,-0.1825
0.3055,0.5965,-0.1775
0.3105,0.5945,-0.173
0.3215,0.5975,-0.177
0.329,0.608,-0.1675
0.33,0.611,-0.1645
0.331,0.6135,-0.171
0.3335,0.621,-0.1725
0.3335,0.615,-0.1725
0.332,0.6155,-0.1685
0.3315,0.6215,-0.163
0.3325,0.6215,-0.1625
0.339,0.6245,-0.166
0.3475,0.63,-0.1635
0.354,0.632,-0.1575
0.354,0.633,-0.158
0.3555,0.6375,-0.1605
0.3555,0.644,-0.1585
0.358,0.6515,-0.1535
0.3595,0.655,-0.149
0.362,0.653,-0.148
0.3715,0.6585,-0.151
0.3675,0.665,-0.1505
0.3615,0.6735,-0.149
0.3655,0.6785,-0.146
0.3685,0.6745,-0.1455
0.3655,0.6765,-0.147
0.372,0.68,-0.1355
0.3855,0.6835,-0.1305
0.3885,0.684,-0.132
0.391,0.683,-0.131
0.393,0.6855,-0.134
0.385,0.6845,-0.136
0.384,0.684,-0.1335
0.391,0.6905,-0.1255
0.3955,0.6965,-0.129
0.3945,0.6925,-0.131
0.392,0.688,-0.123
0.3875,0.6855,-0.119
0.3715,0.6845,-0.125
0.3615,0.684,-0.13
0.3515,0.686,-0.1275
0.349,0.6865,-0.1435
0.3475,0.682,-0.1345
0.3425,0.6825,-0.119
0.351,0.684,-0.123
0.337,0.675,-0.121
0.3225,0.667,-0.122
0.3145,0.669,-0.1165
0.3165,0.6635,-0.1155
0.3285,0.663,-0.1215
0.325,0.6615,-0.1285
0.322,0.6515,-0.139
0.3215,0.6495,-0.137
0.3195,0.644,-0.125
0.3055,0.64,-0.1175
0.2975,0.6415,-0.1275
0.304,0.6335,-0.139
0.298,0.6245,-0.1435
0.293,0.627,-0.14
0.2925,0.6215,-0.137
0.281,0.6095,-0.1375
0.2775,0.609,-0.131
0.283,0.6065,-0.1365
0.2825,0.599,-0.1325
0.2705,0.5965,-0.126
0.2595,0.593,-0.124
0.2525,0.585,-0.122
0.247,0.578,-0.1245
0.258,0.5795,-0.119
0.2525,0.5715,-0.124
0.2445,0.5625,-0.1315
0.24,0.5585,-0.1365
0.2255,0.547,-0.14
0.221,0.5445,-0.1395
0.214,0.546,-0.1385
0.221,0.5375,-0.1335
0.222,0.526,-0.134
0.2065,0.5215,-0.1345
0.203,0.514,-0.1375
0.2005,0.505,-0.1415
0.1955,0.511,-0.1425
0.18,0.5025,-0.1465
0.167,0.4885,-0.153
0.162,0.4875,-0.156
0.165,0.481,-0.156
0.1655,0.475,-0.1585
0.1565,0.468,-0.159
0.1585,0.4645,-0.1535
0.1515,0.456,-0.145
0.1375,0.4515,-0.139
0.1315,0.446,-0.152
0.1275,0.436,-0.1675
0.1145,0.4335,-0.169
0.1105,0.4255,-0.172
0.1135,0.418,-0.178
0.1055,0.4165,-0.1755
0.0995,0.419,-0.1675
0.085,0.4075,-0.168
0.0815,0.396,-0.1635
0.0755,0.39,-0.165
0.0705,0.3865,-0.172
0.08,0.3895,-0.166
0.0795,0.3835,-0.167
0.075,0.3745,-0.1755
0.066,0.3715,-0.183
0.061,0.364,-0.178
0.0615,0.3585,-0.177
0.061,0.3585,-0.186
0.055,0.3465,-0.1815
0.047,0.3405,-0.18
0.0415,0.3405,-0.1825
0.037,0.339,-0.1815
0.044,0.3365,-0.182
0.046,0.3335,-0.1855
0.0395,0.3345,-0.182
0.043,0.3315,-0.1785
0.042,0.331,-0.177
0.036,0.3265,-0.1705
0.021,0.3155,-0.1725
0.017,0.3145,-0.1805
0.0285,0.314,-0.1885
0.023,0.3095,-0.182
0.0115,0.3085,-0.1805
0.007,0.305,-0.1815
0.0095,0.3,-0.185
0.0135,0.303,-0.183
0.0115,0.3035,-0.173
0.0135,0.305,-0.183
0.009,0.2995,-0.193
0.0,0.2865,-0.192
0.0065,0.2855,-0.1845
0.0085,0.2845,-0.183
0.008,0.2835,-0.186
0.005,0.2865,-0.1825
0.002,0.2885,-0.182
-0.002,0.2875,-0.1905
-0.003,0.2865,-0.1925
0.0,0.2885,-0.19
0.0,0.285,-0.1965
0.0075,0.2875,-0.1965
-0.001,0.283,-0.196
-0.007,0.276,-0.199
0.003,0.2845,-0.1945
0.009,0.2825,-0.193
0.0055,0.2745,-0.1945
-0.0035,0.271,-0.199
-0.0075,0.2665,-0.196
-0.0065,0.2675,-0.197
0.0035,0.2695,-0.198
0.0055,0.2675,-0.192
-0.0015,0.268,-0.1965
-0.0015,0.2715,-0.2
-0.0045,0.271,-0.209
-0.0005,0.2755,-0.2015
0.0145,0.281,-0.189
0.014,0.2835,-0.1935
0.0085,0.2835,-0.1915
0.0025,0.278,-0.1915
-0.001,0.2815,-0.184
-0.001,0.284,-0.183
-0.0045,0.2755,-0.1935
0.006,0.278,-0.1995
0.0095,0.2775,-0.2135
0.004,0.2725,-0.2145
0.0095,0.2745,-0.214
0.014,0.278,-0.216
0.018,0.2805,-0.214
0.024,0.2815,-0.2185
0.0255,0.29,-0.2125
0.026,0.285,-0.208
0.024,0.279,-0.212
0.0225,0.2835,-0.2115
0.0225,0.29,-0.207
0.0085,0.292,-0.2
-0.004,0.282,-0.204
0.0075,0.281,-0.219
0.009,0.287,-0.2185
0.007,0.2845,-0.2125
0.0025,0.2835,-0.2115
0.0025,0.2875,-0.214
0.015,0.293,-0.2165
0.0155,0.2925,-0.2145
0.011,0.29,-0.217
0.0055,0.297,-0.2175
0.015,0.299,-0.217
0.029,0.299,-0.2205
0.028,0.2975,-0.2195
0.018,0.2935,-0.224
0.0195,0.296,-0.2275
0.026,0.2985,-0.218
0.028,0.3,-0.217
0.027,0.306,-0.223
0.0245,0.301,-0.227
0.035,0.3005,-0.2325
0.0265,0.3115,-0.229
0.0165,0.309,-0.223
0.029,0.3095,-0.224
0.034,0.309,-0.224
0.0355,0.31,-0.228
0.036,0.3155,-0.228
0.0405,0.307,-0.2175
0.0315,0.304,-0.216
0.026,0.3075,-0.221
0.035,0.3065,-0.2235
0.034,0.309,-0.2265
0.028,0.3095,-0.227
0.0165,0.3105,-0.2285
0.016,0.3095,-0.2275
0.0195,0.3065,-0.2235
0.0185,0.304,-0.226
0.024,0.308,-0.2255
0.03,0.3105,-0.223
0.0345,0.305,-0.2255
0.041,0.306,-0.224
0.0445,0.31,-0.218
0.049,0.3125,-0.21
0.041,0.3125,-0.221
0.0315,0.311,-0.227
0.0355,0.3135,-0.2225
0.0455,0.3145,-0.23
0.052,0.3155,-0.223
0.044,0.317,-0.2225
0.0385,0.316,-0.22
0.033,0.317,-0.2235
0.0295,0.309,-0.2385
0.035,0.309,-0.2355
0.041,0.3105,-0.237
0.042,0.307,-0.237
0.0415,0.31,-0.232
0.045,0.309,-0.23
0.0405,0.313,-0.2265
0.0405,0.311,-0.2305
0.0435,0.311,-0.2295
0.0495,0.3135,-0.2195
0.057,0.3075,-0.2245
0.0445,0.304,-0.226
0.038,0.3025,-0.2195
0.046,0.3015,-0.221
0.0405,0.3005,-0.226
0.032,0.299,-0.227
0.045,0.304,-0.2275
0.051,0.3125,-0.2285
0.037,0.306,-0.2305
0.0305,0.301,-0.2305
0.0335,0.305,-0.23
0.04,0.3015,-0.2255
0.037,0.297,-0.225
0.039,0.2975,-0.2255
0.046,0.2995,-0.217
0.041,0.3015,-0.22
0.039,0.3015,-0.2185
0.0425,0.2985,-0.226
0.0405,0.302,-0.2315
0.037,0.302,-0.2255
0.0375,0.3,-0.231
0.035,0.2995,-0.2365
0.0305,0.2995,-0.2375
0.029,0.3005,-0.229
0.0295,0.3,-0.2295
0.034,0.302,-0.2245
0.033,0.2995,-0.222
0.0285,0.299,-0.225
0.029,0.295,-0.2255
0.028,0.296,-0.229
0.0325,0.3015,-0.228
0.0345,0.298,-0.235
0.0285,0.299,-0.2305
0.0315,0.2965,-0.226
0.0385,0.2985,-0.2275
0.039,0.3,-0.233
0.037,0.3015,-0.2365
0.0335,0.3015,-0.241
0.0375,0.298,-0.245
0.0345,0.2965,-0.2275
0.0235,0.292,-0.2235
0.0235,0.291,-0.228
0.0185,0.2945,-0.2255
0.023,0.2935,-0.2275
0.0325,0.291,-0.2305
0.0335,0.2945,-0.2255
0.031,0.291,-0.23
0.029,0.292,-0.2395
0.0365,0.2985,-0.239
0.0345,0.297,-0.2365
0.0285,0.294,-0.2375
0.0255,0.2905,-0.243
0.0255,0.289,-0.2335
0.024,0.286,-0.235
0.0195,0.2825,-0.245
