i,vx,vy
-0.0275,0.29,0.33
-0.0325,0.286,0.3265
-0.0395,0.279,0.32
-0.043,0.273,0.3165
-0.0465,0.268,0.3105
-0.0555,0.26,0.3055
-0.056,0.254,0.3035
-0.061,0.2465,0.2945
-0.0655,0.242,0.2905
-0.0615,0.237,0.289
-0.0735,0.225,0.284
-0.076,0.219,0.2805
-0.076,0.2165,0.2765
-0.0845,0.21,0.2765
-0.086,0.205,0.277
-0.0855,0.201,0.2715
-0.0865,0.1995,0.273
-0.0925,0.195,0.278
-0.101,0.184,0.281
-0.1095,0.1785,0.276
-0.114,0.176,0.2655
-0.102,0.1755,0.265
-0.1005,0.1735,0.2615
-0.1115,0.167,0.2535
-0.106,0.169,0.2475
-0.111,0.165,0.2395
-0.1205,0.1575,0.2395
-0.116,0.1575,0.238
-0.114,0.157,0.2345
-0.1075,0.154,0.2395
-0.108,0.1515,0.242
-0.118,0.149,0.2355
-0.125,0.143,0.2345
-0.127,0.1425,0.2435
-0.1175,0.1465,0.2475
-0.1165,0.145,0.25
-0.1235,0.142,0.242
-0.128,0.143,0.236
-0.134,0.141,0.24
-0.1325,0.14,0.241
-0.1345,0.1385,0.237
-0.1345,0.1395,0.2375
-0.1355,0.1395,0.237
-0.1315,0.139,0.228
-0.1195,0.142,0.2245
-0.134,0.135,0.2225
-0.14,0.1295,0.224
-0.1335,0.131,0.2225
-0.132,0.1315,0.225
-0.1335,0.131,0.228
-0.128,0.13,0.228
-0.1225,0.13,0.2315
-0.126,0.1315,0.2295
-0.1235,0.1305,0.235
-0.1285,0.1275,0.234
-0.1315,0.1285,0.229
-0.1305,0.1275,0.2305
-0.129,0.128,0.226
-0.1285,0.1285,0.2205
-0.1325,0.1285,0.2235
-0.1315,0.13,0.2215
-0.1295,0.131,0.223
-0.1315,0.1315,0.2245
-0.1405,0.1275,0.2205
-0.135,0.129,0.2205
-0.1305,0.13,0.2145
-0.135,0.128,0.2185
-0.136,0.1285,0.2175
-0.138,0.127,0.2135
-0.1315,0.1285,0.2155
-0.131,0.1285,0.214
-0.1345,0.1295,0.2115
-0.1335,0.1285,0.2085
-0.1325,0.127,0.216
-0.1325,0.1285,0.2135
-0.1315,0.1295,0.2125
-0.134,0.132,0.2125
-0.132,0.133,0.2045
-0.1355,0.1315,0.213
-0.1395,0.1275,0.2135
-0.129,0.1285,0.213
-0.1335,0.13,0.22
-0.14,0.1275,0.217
-0.134,0.13,0.218
-0.1285,0.1305,0.218
-0.1315,0.13,0.219
-0.1355,0.1285,0.223
-0.1335,0.128,0.224
-0.1355,0.129,0.2255
-0.136,0.128,0.2195
-0.1335,0.1305,0.2205
-0.134,0.1295,0.2225
-0.133,0.129,0.217
-0.1315,0.1275,0.2195
-0.133,0.1265,0.221
-0.1355,0.1275,0.221
-0.144,0.127,0.2205
-0.1435,0.1315,0.2195
-0.132,0.135,0.2205
-0.1355,0.1365,0.217
-0.1385,0.1375,0.2175
-0.1305,0.138,0.2225
-0.1265,0.138,0.222
-0.129,0.137,0.2215
-0.1255,0.136,0.2225
-0.1285,0.1335,0.219
-0.1345,0.132,0.217
-0.1315,0.131,0.2155
-0.128,0.1335,0.217
-0.126,0.1315,0.221
-0.1375,0.13,0.216
-0.149,0.131,0.211
-0.1375,0.132,0.2155
-0.128,0.1335,0.223
-0.136,0.1285,0.2215
-0.133,0.1305,0.2215
-0.131,0.134,0.2225
-0.1345,0.1355,0.2195
-0.133,0.1315,0.2215
-0.1305,0.1305,0.2225
-0.13,0.1335,0.223
-0.136,0.1265,0.2285
-0.136,0.1265,0.227
-0.1325,0.127,0.2275
-0.1335,0.1255,0.231
-0.133,0.1265,0.2295
-0.1325,0.126,0.2325
-0.134,0.1255,0.2245
-0.1335,0.1265,0.217
-0.13,0.13,0.225
-0.1345,0.128,0.2255
-0.1345,0.1285,0.2265
-0.127,0.1335,0.23
-0.131,0.132,0.228
-0.133,0.13,0.229
-0.128,0.1315,0.2325
-0.129,0.133,0.23
-0.1365,0.133,0.226
-0.136,0.132,0.226
-0.131,0.132,0.226
-0.128,0.1345,0.2245
-0.1265,0.134,0.225
-0.1245,0.1345,0.229
-0.123,0.134,0.23
-0.1255,0.1335,0.226
-0.1235,0.1365,0.2245
-0.124,0.135,0.229
-0.1265,0.1325,0.225
-0.1315,0.132,0.222
-0.1335,0.1315,0.222
-0.128,0.133,0.22
-0.1265,0.1325,0.221
-0.1305,0.13,0.2215
-0.134,0.132,0.2195
-0.1355,0.1285,0.22
-0.137,0.1265,0.222
-0.136,0.1275,0.2195
-0.1365,0.126,0.222
-0.1325,0.1265,0.2265
-0.127,0.126,0.228
-0.1335,0.1235,0.2245
-0.138,0.122,0.226
-0.134,0.123,0.2265
-0.135,0.12,0.223
-0.139,0.115,0.2235
-0.134,0.118,0.2255
-0.1345,0.118,0.2275
-0.1365,0.1155,0.2195
-0.1325,0.115,0.2195
-0.1365,0.1125,0.2245
-0.1425,0.1135,0.2275
-0.142,0.1115,0.2245
-0.143,0.112,0.2135
-0.1385,0.1155,0.216
-0.135,0.1155,0.2205
-0.1445,0.114,0.223
-0.1475,0.112,0.23
-0.14,0.1175,0.228
-0.1415,0.1185,0.23
-0.1385,0.117,0.231
-0.1285,0.12,0.2195
-0.129,0.1215,0.2195
-0.1275,0.1205,0.22
-0.125,0.123,0.2185
-0.1245,0.123,0.221
-0.1195,0.121,0.218
-0.12,0.122,0.2195
-0.13,0.1185,0.216
-0.1375,0.119,0.2135
-0.1355,0.1225,0.217
-0.1325,0.124,0.213
-0.1355,0.1235,0.2115
-0.132,0.1215,0.214
-0.1305,0.12,0.216
-0.134,0.119,0.217
-0.134,0.1185,0.215
-0.14,0.118,0.2115
-0.1385,0.1175,0.212
-0.1395,0.116,0.215
-0.1375,0.117,0.218
-0.133,0.1145,0.2195
-0.1365,0.116,0.2205
-0.1365,0.1155,0.2215
-0.133,0.1155,0.219
-0.136,0.118,0.2165
-0.1425,0.1145,0.2145
-0.141,0.1155,0.207
-0.136,0.115,0.2075
-0.1345,0.112,0.213
-0.134,0.115,0.2125
-0.141,0.116,0.2095
-0.1495,0.1115,0.204
-0.151,0.1115,0.1995
-0.1495,0.1155,0.2015
-0.1445,0.116,0.2075
-0.1405,0.1155,0.2065
-0.145,0.1145,0.2
-0.1465,0.111,0.201
-0.1445,0.1105,0.2075
-0.1425,0.112,0.2
-0.1375,0.111,0.1965
-0.14,0.109,0.198
-0.1375,0.111,0.195
-0.1335,0.111,0.1985
-0.141,0.1075,0.201
-0.1435,0.1095,0.1955
-0.138,0.1115,0.197
-0.14,0.107,0.1975
-0.142,0.106,0.195
-0.1365,0.109,0.1985
-0.1365,0.111,0.2015
-0.1405,0.1095,0.206
-0.143,0.1065,0.206
-0.1415,0.1065,0.2045
-0.1395,0.106,0.203
-0.142,0.106,0.202
-0.1425,0.1065,0.202
-0.1395,0.107,0.201
-0.139,0.106,0.2045
-0.141,0.105,0.2005
-0.138,0.107,0.193
-0.133,0.106,0.197
-0.1365,0.1085,0.191
-0.148,0.107,0.1865
-0.1505,0.104,0.188
-0.1415,0.1095,0.1865
-0.144,0.105,0.193
-0.1485,0.104,0.189
-0.146,0.109,0.185
-0.144,0.109,0.185
-0.1415,0.1105,0.183
-0.143,0.11,0.183
-0.1435,0.108,0.185
-0.1435,0.1075,0.1865
-0.144,0.106,0.1885
-0.142,0.106,0.191
-0.14,0.1075,0.1895
-0.142,0.1075,0.1925
-0.144,0.105,0.1895
-0.1435,0.1035,0.1865
-0.143,0.101,0.1875
-0.145,0.099,0.1875
-0.144,0.1005,0.1905
-0.1425,0.0985,0.1895
-0.142,0.098,0.1885
-0.1395,0.1015,0.1885
-0.141,0.0985,0.1895
-0.1415,0.096,0.189
-0.14,0.0995,0.185
-0.142,0.0975,0.185
-0.1415,0.097,0.186
-0.1425,0.1005,0.182
-0.1445,0.099,0.18
-0.143,0.0995,0.184
-0.143,0.1015,0.1845
-0.145,0.103,0.1825
-0.1465,0.105,0.1825
-0.1495,0.1045,0.1865
-0.143,0.1065,0.191
-0.1425,0.105,0.1905
-0.15,0.103,0.189
-0.149,0.1055,0.1885
-0.149,0.1085,0.1865
-0.14,0.113,0.1865
-0.1405,0.1125,0.181
-0.145,0.1125,0.1715
-0.139,0.1145,0.1735
-0.1375,0.1145,0.178
-0.134,0.115,0.1785
-0.137,0.1145,0.182
-0.1435,0.115,0.1785
-0.143,0.1165,0.1695
-0.1445,0.113,0.1685
-0.151,0.109,0.171
-0.1505,0.109,0.1725
-0.1465,0.1105,0.175
-0.1465,0.1115,0.1815
-0.148,0.1095,0.1865
-0.143,0.11,0.1865
-0.1405,0.11,0.1815
-0.1455,0.108,0.181
-0.1405,0.112,0.188
-0.1345,0.1135,0.191
-0.1405,0.1115,0.1915
-0.144,0.1095,0.1885
-0.145,0.1075,0.1855
-0.151,0.1045,0.1825
-0.15,0.1015,0.1845
-0.149,0.1005,0.1825
-0.149,0.1005,0.176
-0.1475,0.1015,0.1785
-0.15,0.1045,0.1755
-0.149,0.1045,0.1755
-0.15,0.1025,0.18
-0.1465,0.103,0.1865
-0.1515,0.1005,0.191
-0.147,0.1015,0.1885
-0.1425,0.102,0.1925
-0.1545,0.0985,0.192
-0.1485,0.1025,0.191
-0.147,0.103,0.189
-0.147,0.0995,0.1905
-0.1515,0.1,0.1915
-0.153,0.098,0.189
-0.15,0.097,0.1875
-0.1545,0.0985,0.1865
-0.1515,0.0995,0.181
-0.152,0.101,0.175
-0.1455,0.102,0.1875
-0.141,0.103,0.1925
-0.144,0.1045,0.192
-0.141,0.1055,0.192
-0.143,0.107,0.184
-0.144,0.1075,0.182
-0.147,0.1035,0.1855
-0.154,0.102,0.191
-0.1555,0.1025,0.191
-0.1555,0.1035,0.189
-0.1555,0.104,0.19
-0.149,0.105,0.194
-0.1475,0.107,0.1945
-0.1455,0.1085,0.197
-0.14,0.1125,0.1975
-0.14,0.1125,0.193
-0.1405,0.1095,0.192
-0.1355,0.1095,0.1845
-0.1305,0.107,0.181
-0.1435,0.1055,0.1745
-0.149,0.1065,0.1735
-0.1475,0.1035,0.1795
-0.1525,0.104,0.175
-0.1495,0.1055,0.1735
-0.1475,0.105,0.1755
-0.149,0.1045,0.178
-0.1515,0.1025,0.1735
-0.153,0.105,0.1695
-0.147,0.107,0.178
-0.141,0.1055,0.1845
-0.1385,0.1075,0.1855
-0.139,0.1085,0.1865
-0.1385,0.109,0.186
-0.1405,0.107,0.1875
-0.1405,0.106,0.192
-0.14,0.1055,0.1905
-0.1445,0.1045,0.1905
-0.143,0.103,0.19
-0.142,0.1005,0.1915
-0.1475,0.1005,0.19
-0.1465,0.0985,0.1885
-0.1435,0.0985,0.1865
-0.144,0.097,0.1875
-0.1445,0.0945,0.192
-0.143,0.096,0.1915
-0.1455,0.0955,0.193
-0.1465,0.0955,0.1925
-0.1385,0.0995,0.196
-0.1375,0.104,0.1995
-0.1495,0.103,0.194
-0.156,0.101,0.189
-0.149,0.104,0.183
-0.147,0.104,0.1795
-0.151,0.1045,0.18
-0.1485,0.105,0.1815
-0.145,0.1065,0.1855
-0.1405,0.1115,0.18
-0.14,0.109,0.1725
-0.1405,0.1085,0.176
-0.146,0.109,0.178
-0.15,0.109,0.179
-0.139,0.1165,0.182
-0.1285,0.124,0.1775
-0.131,0.123,0.1755
-0.1255,0.124,0.177
-0.1235,0.1315,0.1805
-0.1175,0.138,0.193
-0.107,0.1405,0.202
-0.1125,0.142,0.2045
-0.1135,0.143,0.2085
-0.1115,0.145,0.213
-0.103,0.1505,0.217
-0.1,0.15,0.2215
-0.1105,0.15,0.217
-0.1115,0.1545,0.2195
-0.105,0.1555,0.2205
-0.099,0.1575,0.2185
-0.0955,0.1605,0.222
-0.092,0.162,0.2215
-0.084,0.1635,0.2215
-0.081,0.167,0.223
-0.0865,0.1695,0.223
-0.0885,0.1685,0.2225
-0.09,0.166,0.2235
-0.0955,0.164,0.2215
-0.098,0.165,0.216
-0.0945,0.168,0.2175
-0.093,0.1675,0.216
-0.097,0.168,0.2115
-0.0975,0.164,0.215
-0.1015,0.164,0.212
-0.097,0.1685,0.2105
-0.0955,0.1685,0.2115
-0.0975,0.17,0.2085
-0.0875,0.173,0.209
-0.091,0.174,0.206
-0.0985,0.1695,0.1995
-0.0985,0.171,0.1905
-0.091,0.1735,0.1915
-0.083,0.171,0.199
-0.077,0.174,0.205
-0.0825,0.173,0.2025
-0.0855,0.1745,0.1965
-0.0765,0.175,0.198
-0.081,0.17,0.195
-0.094,0.168,0.188
-0.104,0.162,0.1955
-0.107,0.158,0.2025
-0.1145,0.154,0.1995
-0.115,0.1545,0.202
-0.1135,0.1555,0.2
-0.1205,0.1505,0.1965
-0.1225,0.1475,0.1965
-0.1195,0.1455,0.202
-0.119,0.142,0.203
-0.12,0.1395,0.197
-0.119,0.1425,0.1855
-0.1195,0.1395,0.183
-0.1165,0.1345,0.1935
-0.119,0.1325,0.1845
-0.1135,0.1345,0.1825
-0.108,0.136,0.1915
-0.11,0.1355,0.1905
-0.0965,0.14,0.1905
-0.0915,0.143,0.1885
-0.0895,0.1445,0.1915
-0.088,0.146,0.1995
-0.095,0.1445,0.204
-0.0945,0.1425,0.205
-0.093,0.1425,0.2025
-0.093,0.142,0.207
-0.0925,0.1425,0.2035
-0.096,0.141,0.1945
-0.102,0.1375,0.198
-0.099,0.1395,0.1915
-0.095,0.1415,0.191
-0.097,0.143,0.1945
-0.096,0.143,0.1915
-0.098,0.14,0.194
-0.0965,0.139,0.1985
-0.089,0.14,0.1995
-0.0925,0.139,0.195
-0.0985,0.1355,0.185
-0.099,0.134,0.175
-0.1085,0.13,0.172
-0.1135,0.1215,0.1725
-0.113,0.1165,0.176
-0.1195,0.1115,0.181
-0.1295,0.104,0.179
-0.143,0.098,0.1665
-0.152,0.0895,0.163
-0.163,0.084,0.166
-0.163,0.085,0.163
-0.16,0.0835,0.1645
-0.161,0.0855,0.167
-0.16,0.0865,0.168
-0.1605,0.085,0.1685
-0.1575,0.085,0.1715
-0.161,0.0845,0.1755
-0.16,0.086,0.174
-0.164,0.0865,0.1665
-0.1655,0.0875,0.167
-0.16,0.0895,0.172
-0.1695,0.0885,0.169
-0.1775,0.0855,0.167
-0.1715,0.087,0.1705
-0.173,0.086,0.1735
-0.1745,0.0825,0.1775
-0.169,0.082,0.1755
-0.17,0.082,0.1745
-0.1695,0.083,0.1745
-0.1755,0.0815,0.171
-0.1695,0.0835,0.171
-0.166,0.087,0.174
-0.174,0.0885,0.179
-0.1645,0.092,0.1825
-0.158,0.092,0.1845
-0.1605,0.0925,0.1795
-0.162,0.09,0.176
-0.1625,0.0875,0.174
-0.158,0.09,0.175
-0.1465,0.092,0.1765
-0.146,0.093,0.1765
-0.153,0.092,0.1805
-0.1615,0.0895,0.183
-0.1665,0.0855,0.185
-0.1635,0.0845,0.1885
-0.161,0.087,0.189
-0.1585,0.09,0.1835
-0.1595,0.088,0.185
-0.1615,0.0875,0.1855
-0.1655,0.089,0.184
-0.1675,0.0895,0.186
-0.164,0.091,0.1865
-0.169,0.0875,0.185
-0.165,0.088,0.187
-0.151,0.092,0.1875
-0.156,0.0915,0.183
-0.1585,0.0915,0.1835
-0.1585,0.091,0.178
-0.1575,0.093,0.18
-0.154,0.0955,0.189
-0.1575,0.096,0.1855
-0.1535,0.0965,0.182
-0.15,0.096,0.181
-0.1505,0.097,0.1855
-0.1565,0.095,0.192
-0.153,0.0965,0.1925
-0.149,0.0985,0.1955
-0.1555,0.0975,0.198
-0.1525,0.096,0.198
-0.1585,0.092,0.194
-0.1565,0.094,0.1925
-0.155,0.0935,0.1995
-0.1635,0.092,0.2005
-0.1635,0.0915,0.2005
-0.1645,0.086,0.2
-0.1665,0.0805,0.201
-0.1715,0.073,0.2
-0.1715,0.068,0.197
-0.1745,0.0595,0.204
-0.191,0.0465,0.2105
-0.2045,0.034,0.21
-0.218,0.019,0.2065
-0.233,0.0065,0.2125
-0.2375,-0.0045,0.213
-0.2435,-0.0165,0.208
-0.2515,-0.0295,0.209
-0.2595,-0.0395,0.204
-0.2655,-0.055,0.1975
-0.269,-0.0745,0.1825
-0.27,-0.084,0.165
-0.2705,-0.088,0.162
-0.2685,-0.088,0.1535
-0.268,-0.0855,0.149
-0.2685,-0.081,0.156
-0.253,-0.064,0.155
-0.2385,-0.038,0.161
-0.2205,-0.004,0.179
-0.198,0.0365,0.1945
-0.152,0.0895,0.2095
-0.089,0.159,0.225
-0.0545,0.217,0.237
-0.0065,0.2815,0.25
0.0505,0.358,0.2585
0.094,0.427,0.2755
0.14,0.504,0.3065
0.2005,0.597,0.3515
0.2625,0.7005,0.3985
0.311,0.797,0.4505
0.352,0.895,0.5245
0.3855,0.9855,0.593
0.4185,1.0665,0.666
0.4415,1.1455,0.747
0.4705,1.2265,0.828
0.4865,1.3035,0.9065
0.4895,1.369,0.976
0.5045,1.4285,1.042
0.5115,1.4935,1.1285
0.5195,1.561,1.1835
0.518,1.6055,1.213
0.5015,1.6175,1.236
0.4815,1.596,1.2145
0.432,1.546,1.1865
0.3805,1.4665,1.129
0.3465,1.379,1.065
0.3225,1.2935,0.9705
0.306,1.2155,0.8705
0.2665,1.14,0.8165
0.2285,1.0655,0.7725
0.199,1.0025,0.758
0.17,0.9455,0.7365
0.131,0.872,0.7125
0.0765,0.7795,0.692
0.0285,0.6865,0.6575
-0.0265,0.579,0.62
-0.076,0.479,0.585
-0.103,0.4005,0.553
-0.133,0.313,0.521
-0.17,0.224,0.479
-0.2085,0.138,0.428
-0.233,0.087,0.3955
-0.2385,0.062,0.3665
-0.2375,0.034,0.3285
-0.2305,0.0195,0.292
-0.238,-0.011,0.251
-0.2435,-0.041,0.22
-0.243,-0.0615,0.195
-0.247,-0.0785,0.1685
-0.241,-0.078,0.1565
-0.2395,-0.074,0.144
-0.2275,-0.059,0.129
-0.2125,-0.039,0.128
-0.209,-0.025,0.135
-0.197,-0.0115,0.14
-0.1915,0.003,0.1455
-0.192,0.015,0.1515
-0.186,0.0255,0.1545
-0.184,0.035,0.1535
-0.1835,0.043,0.156
-0.1765,0.05,0.1775
-0.171,0.06,0.1895
-0.171,0.0725,0.193
-0.169,0.082,0.211
-0.1665,0.0895,0.22
-0.161,0.097,0.2285
-0.1525,0.105,0.2465
-0.146,0.112,0.2485
-0.1405,0.1175,0.2495
-0.138,0.121,0.258
-0.141,0.121,0.2595
-0.139,0.12,0.262
-0.139,0.1185,0.261
-0.141,0.118,0.259
-0.1355,0.123,0.257
-0.142,0.122,0.247
-0.139,0.122,0.2455
-0.1355,0.125,0.2485
-0.1405,0.1255,0.248
-0.135,0.1295,0.248
-0.1345,0.126,0.2495
-0.1355,0.125,0.251
-0.1405,0.1285,0.251
-0.1395,0.1295,0.25
-0.133,0.1285,0.2505
-0.1375,0.1255,0.2525
-0.1385,0.1275,0.2515
-0.139,0.1305,0.247
-0.139,0.133,0.243
-0.139,0.1325,0.243
-0.137,0.133,0.25
-0.13,0.1365,0.2515
-0.138,0.136,0.2455
-0.139,0.14,0.2445
-0.1305,0.143,0.2485
-0.131,0.1425,0.2515
-0.134,0.143,0.249
-0.1355,0.143,0.2485
-0.13,0.1475,0.2495
-0.1315,0.1465,0.25
-0.1365,0.1425,0.2455
-0.132,0.1455,0.249
-0.1265,0.1485,0.251
-0.1295,0.147,0.246
-0.1335,0.1475,0.2435
-0.1295,0.1505,0.242
-0.1315,0.149,0.2475
-0.13,0.151,0.2485
-0.1245,0.1525,0.2535
-0.1225,0.153,0.2575
-0.1195,0.156,0.2545
-0.1225,0.159,0.254
-0.1295,0.155,0.2535
-0.133,0.1495,0.256
-0.128,0.153,0.256
-0.1265,0.1565,0.2555
-0.1255,0.1585,0.254
-0.1215,0.1585,0.251
-0.124,0.1555,0.257
-0.1215,0.1565,0.2615
-0.115,0.159,0.2585
-0.113,0.16,0.2595
-0.108,0.1615,0.2625
-0.115,0.16,0.256
-0.1235,0.158,0.247
-0.1165,0.1585,0.2445
-0.115,0.157,0.248
-0.107,0.159,0.253
-0.106,0.161,0.2535
-0.113,0.16,0.2555
-0.114,0.162,0.2555
-0.1185,0.162,0.2535
-0.1135,0.1645,0.2565
-0.114,0.1665,0.261
-0.119,0.1645,0.263
-0.1175,0.167,0.2585
-0.109,0.173,0.2555
-0.104,0.1755,0.2565
-0.1125,0.1725,0.2545
-0.1145,0.1715,0.254
-0.109,0.176,0.251
-0.096,0.1815,0.2575
-0.0965,0.182,0.2635
-0.104,0.181,0.26
-0.0985,0.1845,0.254
-0.095,0.188,0.2555
-0.1,0.1865,0.2565
-0.1035,0.1865,0.251
-0.108,0.1855,0.252
-0.1115,0.185,0.26
-0.1035,0.188,0.2695
-0.109,0.187,0.2675
-0.113,0.1845,0.2615
-0.102,0.1895,0.261
-0.094,0.197,0.261
-0.095,0.1975,0.2605
-0.095,0.1985,0.2625
-0.091,0.1995,0.2655
-0.088,0.2,0.2635
-0.092,0.1995,0.2665
-0.0935,0.201,0.268
-0.0885,0.204,0.2665
-0.087,0.205,0.263
-0.0785,0.207,0.2625
-0.0785,0.208,0.268
-0.087,0.2065,0.269
-0.0845,0.2095,0.27
-0.085,0.212,0.267
-0.0875,0.2125,0.2665
-0.081,0.2145,0.275
-0.08,0.2155,0.278
-0.083,0.2185,0.278
-0.0785,0.2195,0.277
-0.0725,0.2215,0.2815
-0.0745,0.22,0.283
-0.0775,0.2225,0.281
-0.0765,0.226,0.2815
-0.0755,0.227,0.2745
-0.074,0.2295,0.2725
-0.071,0.229,0.276
-0.067,0.234,0.279
-0.0635,0.2375,0.2805
-0.0595,0.24,0.2775
-0.0555,0.2445,0.2705
-0.0535,0.246,0.2725
-0.0615,0.246,0.276
-0.064,0.2475,0.2745
-0.0575,0.2535,0.279
-0.058,0.257,0.2825
-0.054,0.2635,0.288
-0.047,0.2695,0.293
-0.046,0.2725,0.2925
-0.0425,0.2755,0.295
-0.043,0.278,0.294
-0.043,0.28,0.2925
-0.0365,0.2835,0.292
-0.038,0.2855,0.2895
-0.0365,0.29,0.2855
-0.0315,0.2935,0.286
-0.0285,0.2935,0.2915
-0.0245,0.297,0.295
-0.023,0.3005,0.299
-0.0245,0.3025,0.293
-0.025,0.3045,0.2905
-0.0175,0.3085,0.2945
-0.015,0.312,0.296
-0.0185,0.315,0.304
-0.0185,0.317,0.308
-0.017,0.3195,0.3055
-0.0115,0.3225,0.311
-0.006,0.3235,0.317
-0.002,0.327,0.3185
0.0005,0.3305,0.3155
-0.0005,0.334,0.317
0.0005,0.3365,0.3195
0.004,0.3415,0.3165
0.008,0.3465,0.3195
0.009,0.349,0.3175
0.012,0.353,0.3185
0.017,0.356,0.3185
0.019,0.362,0.3195
0.0255,0.369,0.3245
0.0315,0.372,0.325
0.0365,0.3775,0.328
0.0345,0.38,0.3315
0.032,0.3815,0.3375
0.04,0.3905,0.3425
0.043,0.396,0.3425
0.0425,0.401,0.341
0.0445,0.405,0.342
0.0485,0.407,0.3425
0.0505,0.411,0.345
0.055,0.414,0.352
0.0585,0.419,0.3565
0.0595,0.4225,0.361
0.0655,0.4285,0.364
0.0685,0.435,0.366
0.0685,0.436,0.361
0.0715,0.4405,0.3565
0.0755,0.4445,0.36
0.075,0.446,0.358
0.075,0.4505,0.3605
0.0755,0.453,0.361
0.0745,0.4555,0.36
0.076,0.4615,0.3625
0.08,0.464,0.361
0.0825,0.464,0.362
0.081,0.4665,0.364
0.0825,0.471,0.364
0.0835,0.472,0.3665
0.083,0.472,0.3695
0.082,0.4725,0.37
0.084,0.474,0.3755
0.088,0.4765,0.3765
0.092,0.477,0.38
0.096,0.479,0.3795
0.095,0.479,0.375
0.094,0.4785,0.3795
0.09,0.4765,0.375
0.086,0.4775,0.376
0.0885,0.481,0.381
0.0875,0.48,0.378
0.0905,0.48,0.377
0.0935,0.48,0.3755
0.093,0.4815,0.3765
0.092,0.4805,0.3815
0.088,0.48,0.3815
0.0875,0.482,0.3795
0.0865,0.4825,0.3795
0.081,0.4825,0.3815
0.0775,0.481,0.385
0.084,0.4785,0.382
0.085,0.4785,0.3815
0.0855,0.48,0.3855
0.0855,0.478,0.3905
0.085,0.4765,0.391
0.075,0.473,0.3865
0.072,0.468,0.384
0.074,0.462,0.3865
0.0745,0.4595,0.3855
0.0795,0.4585,0.3805
0.066,0.451,0.3795
0.064,0.448,0.381
0.0535,0.44,0.378
0.043,0.431,0.3745
0.0455,0.4295,0.3785
0.0425,0.426,0.379
0.0435,0.423,0.3765
0.0415,0.418,0.3745
0.0395,0.4115,0.3745
0.035,0.404,0.374
0.0265,0.3945,0.3625
0.0195,0.386,0.359
0.0155,0.3765,0.3605
0.009,0.3665,0.355
0.002,0.358,0.351
-0.0005,0.355,0.34
-0.002,0.348,0.331
-0.0065,0.339,0.328
-0.011,0.333,0.324
-0.0125,0.3245,0.32
-0.014,0.319,0.321
-0.0275,0.312,0.319
-0.033,0.305,0.309
-0.027,0.3015,0.3045
-0.03,0.296,0.307
-0.035,0.2885,0.3105
-0.0385,0.2815,0.31
-0.046,0.277,0.304
-0.051,0.271,0.2985
-0.0515,0.266,0.294
-0.0535,0.2625,0.291
-0.0565,0.258,0.289
-0.0585,0.2535,0.287
-0.0605,0.249,0.2855
-0.0675,0.2445,0.283
-0.0665,0.2395,0.277
-0.0695,0.234,0.2675
-0.0755,0.228,0.265
-0.0765,0.2235,0.2655
-0.08,0.2205,0.2655
-0.0825,0.2175,0.259
-0.0875,0.216,0.2555
-0.0895,0.21,0.2555
-0.0915,0.2055,0.2515
-0.095,0.202,0.2465
-0.099,0.198,0.246
-0.102,0.1945,0.2465
-0.102,0.1925,0.243
-0.106,0.192,0.244
-0.108,0.1865,0.242
-0.1085,0.1835,0.2405
-0.1115,0.181,0.243
-0.1085,0.1795,0.2435
-0.108,0.177,0.2395
-0.1095,0.1725,0.24
-0.1125,0.173,0.2385
-0.116,0.17,0.2335
-0.11,0.1695,0.2355
-0.111,0.17,0.235
-0.115,0.17,0.2325
-0.116,0.169,0.2285
-0.116,0.166,0.2275
-0.1185,0.1645,0.226
-0.1205,0.1625,0.224
-0.119,0.163,0.2295
-0.1245,0.1625,0.232
-0.123,0.162,0.2315
-0.118,0.161,0.234
-0.119,0.159,0.2355
-0.1195,0.1575,0.2325
-0.1235,0.1565,0.2275
-0.1245,0.155,0.223
-0.124,0.154,0.2215
-0.1205,0.157,0.22
-0.121,0.156,0.221
-0.122,0.1555,0.2225
-0.1195,0.1545,0.22
-0.1235,0.153,0.22
-0.1255,0.152,0.217
-0.1205,0.1535,0.2205
-0.1205,0.155,0.224
-0.1225,0.153,0.22
-0.1235,0.153,0.219
-0.125,0.1525,0.215
-0.122,0.1535,0.217
-0.1265,0.153,0.216
-0.125,0.1545,0.2155
-0.118,0.157,0.2185
-0.1205,0.154,0.2165
-0.123,0.1525,0.214
-0.123,0.1545,0.214
-0.123,0.153,0.219
-0.1245,0.15,0.2215
-0.1285,0.15,0.221
-0.1285,0.152,0.218
-0.129,0.1505,0.2185
-0.1275,0.149,0.2135
-0.123,0.149,0.2115
-0.123,0.148,0.2205
-0.123,0.1485,0.2205
-0.1215,0.1495,0.2185
-0.123,0.1525,0.2135
-0.1255,0.15,0.215
-0.115,0.152,0.225
-0.117,0.1525,0.227
-0.1265,0.15,0.2285
-0.119,0.151,0.2295
-0.1205,0.1515,0.2315
-0.123,0.1525,0.228
-0.121,0.1515,0.2225
-0.119,0.1525,0.226
-0.118,0.1525,0.224
-0.1245,0.1495,0.2265
-0.125,0.1515,0.228
-0.1205,0.1535,0.2255
-0.1195,0.1545,0.2245
-0.12,0.155,0.221
-0.118,0.1535,0.222
-0.115,0.1545,0.215
-0.113,0.153,0.21
-0.1195,0.1525,0.2125
-0.1225,0.155,0.2175
