i,vx,vy
-1.709,-0.1235,0.027
-1.711,-0.1235,0.0305
-1.7095,-0.1225,0.033
-1.7135,-0.124,0.0355
-1.715,-0.126,0.0365
-1.7085,-0.1225,0.036
-1.7,-0.1185,0.038
-1.7005,-0.12,0.042
-1.7035,-0.121,0.0445
-1.706,-0.1225,0.0395
-1.7035,-0.1285,0.04
-1.696,-0.1295,0.0375
-1.694,-0.1295,0.036
-1.7015,-0.1325,0.04
-1.7025,-0.1335,0.036
-1.6965,-0.132,0.0305
-1.6985,-0.1295,0.0295
-1.699,-0.128,0.0295
-1.699,-0.1265,0.03
-1.7025,-0.1285,0.03
-1.7035,-0.1295,0.0305
-1.7065,-0.129,0.0345
-1.7035,-0.1255,0.0345
-1.7045,-0.1255,0.034
-1.715,-0.129,0.035
-1.712,-0.126,0.032
-1.7065,-0.127,0.0355
-1.7055,-0.13,0.037
-1.7,-0.131,0.028
-1.698,-0.1295,0.0285
-1.704,-0.1295,0.035
-1.709,-0.131,0.033
-1.7075,-0.1325,0.029
-1.7065,-0.133,0.03
-1.7065,-0.1315,0.0345
-1.706,-0.134,0.0345
-1.7075,-0.1335,0.0285
-1.7105,-0.131,0.024
-1.708,-0.131,0.0245
-1.7045,-0.129,0.027
-1.7085,-0.131,0.0225
-1.712,-0.13,0.0205
-1.7105,-0.1245,0.0245
-1.7055,-0.1255,0.023
-1.712,-0.127,0.027
-1.713,-0.1275,0.032
-1.702,-0.123,0.0335
-1.7065,-0.121,0.034
-1.7115,-0.124,0.0325
-1.705,-0.1205,0.033
-1.7025,-0.1215,0.0315
-1.7025,-0.125,0.0345
-1.7025,-0.125,0.039
-1.7065,-0.123,0.038
-1.7025,-0.1215,0.034
-1.6985,-0.1245,0.03
-1.697,-0.13,0.027
-1.692,-0.1315,0.0235
-1.6905,-0.127,0.0275
-1.6935,-0.124,0.0315
-1.7,-0.1255,0.027
-1.712,-0.128,0.021
-1.723,-0.1285,0.023
-1.7155,-0.128,0.0255
-1.7165,-0.131,0.0235
-1.728,-0.1325,0.028
-1.7205,-0.133,0.0275
-1.7185,-0.134,0.023
-1.723,-0.133,0.0255
-1.718,-0.1325,0.026
-1.718,-0.1305,0.028
-1.7035,-0.125,0.028
-1.6995,-0.1255,0.0325
-1.707,-0.127,0.0365
-1.6995,-0.1235,0.033
-1.707,-0.1235,0.029
-1.7025,-0.1255,0.0265
-1.7,-0.126,0.0305
-1.7075,-0.1295,0.0335
-1.7095,-0.1285,0.0345
-1.712,-0.125,0.032
-1.7095,-0.1305,0.0285
-1.7125,-0.1335,0.028
-1.71,-0.1305,0.0285
-1.715,-0.129,0.031
-1.722,-0.129,0.033
-1.7165,-0.1305,0.035
-1.7165,-0.1355,0.035
-1.7155,-0.135,0.039
-1.708,-0.1335,0.0335
-1.7035,-0.133,0.03
-1.7005,-0.1255,0.031
-1.6905,-0.1215,0.0295
-1.6955,-0.1275,0.027
-1.703,-0.1295,0.026
-1.7025,-0.1245,0.03
-1.715,-0.1265,0.0245
-1.715,-0.1315,0.024
-1.71,-0.13,0.0275
-1.708,-0.1265,0.0275
-1.7085,-0.1275,0.0265
-1.7145,-0.1305,0.0265
-1.716,-0.1295,0.0275
-1.713,-0.134,0.0245
-1.711,-0.134,0.025
-1.7195,-0.1345,0.025
-1.7215,-0.1375,0.0235
-1.7175,-0.1325,0.029
-1.7165,-0.1315,0.03
-1.7155,-0.133,0.026
-1.7145,-0.134,0.0235
-1.7095,-0.136,0.0225
-1.707,-0.1335,0.027
-1.7085,-0.1335,0.0265
-1.7025,-0.133,0.0245
-1.6955,-0.13,0.022
-1.6975,-0.128,0.02
-1.702,-0.1275,0.023
-1.7045,-0.126,0.023
-1.708,-0.123,0.026
-1.7125,-0.122,0.0275
-1.7145,-0.124,0.0305
-1.716,-0.124,0.031
-1.7135,-0.1245,0.028
-1.7175,-0.1265,0.0325
-1.7245,-0.128,0.031
-1.723,-0.1255,0.033
-1.718,-0.1215,0.0365
-1.7155,-0.1225,0.0345
-1.7115,-0.121,0.0285
-1.7135,-0.1235,0.025
-1.714,-0.129,0.0255
-1.7105,-0.1235,0.022
-1.7185,-0.1205,0.025
-1.7145,-0.121,0.024
-1.7145,-0.125,0.0205
-1.7215,-0.128,0.023
-1.715,-0.125,0.023
-1.715,-0.124,0.02
-1.711,-0.1225,0.023
-1.721,-0.131,0.024
-1.728,-0.1405,0.0235
-1.718,-0.1385,0.025
-1.7155,-0.137,0.0235
-1.72,-0.1355,0.0255
-1.724,-0.1335,0.0235
-1.7235,-0.1325,0.028
-1.7215,-0.132,0.028
-1.722,-0.1295,0.021
-1.722,-0.1315,0.02
-1.7235,-0.134,0.018
-1.7275,-0.1325,0.0155
-1.731,-0.1355,0.014
-1.732,-0.1355,0.0145
-1.7195,-0.1325,0.0155
-1.7105,-0.1345,0.012
-1.719,-0.137,0.0135
-1.722,-0.135,0.012
-1.7285,-0.1385,0.0105
-1.7255,-0.14,0.018
-1.71,-0.1305,0.012
-1.7205,-0.1305,0.0145
-1.722,-0.133,0.0185
-1.7145,-0.1325,0.0155
-1.7145,-0.1345,0.0175
-1.711,-0.132,0.0175
-1.709,-0.1265,0.022
-1.7055,-0.127,0.026
-1.7065,-0.1325,0.0185
-1.71,-0.136,0.012
-1.7105,-0.136,0.019
-1.7135,-0.1325,0.017
-1.7185,-0.1325,0.018
-1.7195,-0.134,0.0195
-1.7235,-0.135,0.0155
-1.7185,-0.136,0.0145
-1.715,-0.1385,0.012
-1.7165,-0.14,0.014
-1.71,-0.1405,0.0165
-1.7105,-0.1415,0.019
-1.7095,-0.138,0.017
-1.7075,-0.139,0.016
-1.7045,-0.14,0.0185
-1.6985,-0.138,0.0135
-1.699,-0.1355,0.0135
-1.7045,-0.135,0.018
-1.718,-0.138,0.0215
-1.729,-0.138,0.025
-1.7275,-0.1355,0.0225
-1.7255,-0.133,0.0225
-1.726,-0.131,0.0235
-1.72,-0.132,0.0205
-1.712,-0.132,0.0215
-1.712,-0.1315,0.0145
-1.7135,-0.1335,0.0145
-1.7095,-0.1345,0.02
-1.7005,-0.132,0.019
-1.702,-0.133,0.019
-1.709,-0.138,0.0175
-1.7085,-0.1395,0.019
-1.7075,-0.137,0.0185
-1.7085,-0.1355,0.021
-1.7095,-0.135,0.022
-1.7075,-0.1355,0.0175
-1.7105,-0.1365,0.0215
-1.7175,-0.1375,0.024
-1.72,-0.1385,0.0245
-1.719,-0.1385,0.0245
-1.713,-0.137,0.023
-1.7085,-0.1365,0.027
-1.712,-0.1365,0.0275
-1.7095,-0.133,0.0275
-1.7055,-0.1325,0.027
-1.7085,-0.133,0.025
-1.707,-0.132,0.0215
-1.7085,-0.135,0.016
-1.712,-0.136,0.0155
-1.7125,-0.1345,0.014
-1.713,-0.135,0.0125
-1.7125,-0.135,0.014
-1.7115,-0.1315,0.017
-1.7185,-0.13,0.0125
-1.728,-0.134,0.01
-1.7285,-0.1345,0.0145
-1.7315,-0.13,0.014
-1.7295,-0.1295,0.0155
-1.7285,-0.131,0.015
-1.73,-0.134,0.016
-1.7225,-0.136,0.0195
-1.72,-0.1305,0.012
-1.719,-0.125,0.011
-1.7125,-0.1235,0.015
-1.72,-0.1275,0.013
-1.7265,-0.1285,0.0125
-1.7165,-0.127,0.0075
-1.714,-0.128,0.006
-1.7205,-0.1295,0.013
-1.7225,-0.131,0.0115
-1.7165,-0.129,0.0125
-1.7185,-0.128,0.0175
-1.7225,-0.1295,0.0155
-1.7245,-0.132,0.0195
-1.7255,-0.1325,0.0235
-1.7205,-0.1325,0.02
-1.7195,-0.1325,0.0225
-1.72,-0.1295,0.026
-1.719,-0.129,0.0255
-1.724,-0.1295,0.0285
-1.73,-0.13,0.025
-1.7265,-0.1285,0.023
-1.7235,-0.128,0.023
-1.7175,-0.129,0.022
-1.716,-0.1305,0.021
-1.72,-0.133,0.0205
-1.7135,-0.13,0.019
-1.7175,-0.133,0.0105
-1.7235,-0.1355,0.015
-1.7225,-0.1335,0.013
-1.7205,-0.134,0.0075
-1.721,-0.133,0.0135
-1.729,-0.1345,0.0135
-1.727,-0.135,0.013
-1.7225,-0.136,0.0135
-1.7245,-0.1375,0.014
-1.7355,-0.138,0.0175
-1.74,-0.1375,0.0175
-1.735,-0.134,0.0185
-1.7385,-0.132,0.0195
-1.7425,-0.13,0.0195
-1.739,-0.128,0.024
-1.7325,-0.129,0.021
-1.7285,-0.127,0.023
-1.7295,-0.126,0.026
-1.7335,-0.126,0.026
-1.7335,-0.1235,0.026
-1.7315,-0.124,0.0245
-1.7365,-0.1255,0.025
-1.7335,-0.121,0.0315
-1.734,-0.1235,0.032
-1.7405,-0.1295,0.028
-1.739,-0.129,0.03
-1.737,-0.1305,0.026
-1.7325,-0.128,0.0225
-1.73,-0.127,0.0225
-1.735,-0.127,0.0235
-1.735,-0.1255,0.025
-1.732,-0.127,0.025
-1.7345,-0.124,0.022
-1.739,-0.1195,0.02
-1.735,-0.1145,0.017
-1.7315,-0.1095,0.021
-1.726,-0.1045,0.025
-1.72,-0.101,0.02
-1.7215,-0.0995,0.023
-1.7145,-0.096,0.027
-1.7125,-0.096,0.0275
-1.713,-0.092,0.0285
-1.707,-0.087,0.029
-1.705,-0.085,0.035
-1.702,-0.0835,0.039
-1.7005,-0.079,0.0405
-1.7055,-0.075,0.0415
-1.7085,-0.0745,0.0405
-1.701,-0.0645,0.0495
-1.7045,-0.063,0.0535
-1.7135,-0.065,0.0505
-1.707,-0.0595,0.051
-1.705,-0.057,0.0515
-1.711,-0.0585,0.048
-1.708,-0.059,0.0465
-1.701,-0.0495,0.044
-1.6835,-0.0435,0.041
-1.673,-0.044,0.041
-1.6755,-0.0435,0.039
-1.6675,-0.0345,0.0395
-1.666,-0.03,0.04
-1.665,-0.0335,0.0345
-1.6605,-0.03,0.0355
-1.6615,-0.031,0.0425
-1.66,-0.0275,0.0445
-1.6555,-0.022,0.0485
-1.6555,-0.0215,0.0515
-1.663,-0.022,0.0505
-1.6605,-0.0235,0.05
-1.6535,-0.019,0.056
-1.6585,-0.022,0.054
-1.6625,-0.027,0.054
-1.661,-0.028,0.0535
-1.6645,-0.0315,0.0505
-1.6685,-0.0325,0.0575
-1.6665,-0.0335,0.058
-1.664,-0.032,0.0595
-1.6625,-0.0365,0.055
-1.6655,-0.0415,0.0545
-1.664,-0.0425,0.0555
-1.6635,-0.0445,0.05
-1.6675,-0.0475,0.053
-1.669,-0.053,0.0495
-1.668,-0.0555,0.052
-1.664,-0.057,0.054
-1.666,-0.0615,0.0465
-1.665,-0.064,0.0555
-1.663,-0.0635,0.0575
-1.6615,-0.0635,0.054
-1.661,-0.065,0.0505
-1.667,-0.0675,0.049
-1.6735,-0.0695,0.0505
-1.6745,-0.0685,0.0445
-1.6795,-0.069,0.044
-1.6875,-0.071,0.0415
-1.6825,-0.069,0.0385
-1.6745,-0.0645,0.041
-1.6705,-0.0645,0.038
-1.674,-0.067,0.0315
-1.674,-0.0665,0.0285
-1.6655,-0.0685,0.0245
-1.664,-0.0735,0.0125
-1.664,-0.0775,0.01
-1.664,-0.0785,0.015
-1.662,-0.076,0.0135
-1.6565,-0.0725,0.013
-1.66,-0.0765,0.012
-1.6625,-0.0785,0.0105
-1.66,-0.0775,0.01
-1.658,-0.0755,0.0125
-1.66,-0.075,0.0195
-1.6585,-0.076,0.029
-1.655,-0.0755,0.0385
-1.6635,-0.078,0.0425
-1.677,-0.0825,0.0465
-1.689,-0.0935,0.043
-1.699,-0.1035,0.036
-1.711,-0.1055,0.033
-1.72,-0.1095,0.03
-1.7215,-0.115,0.026
-1.7205,-0.1165,0.0175
-1.7185,-0.1105,0.0165
-1.7205,-0.112,0.0145
-1.7215,-0.115,0.012
-1.7235,-0.117,0.0125
-1.7345,-0.1265,0.009
-1.741,-0.13,0.0125
-1.743,-0.1325,0.0115
-1.744,-0.135,0.0085
-1.7465,-0.1395,0.0065
-1.7465,-0.142,0.005
-1.749,-0.1425,0.0045
-1.749,-0.144,0.0015
-1.7465,-0.144,0.0025
-1.7485,-0.146,-0.0005
-1.748,-0.1475,-0.0035
-1.7425,-0.1455,-0.0025
-1.732,-0.1405,0.0
-1.7305,-0.1385,-0.0005
-1.733,-0.138,-0.0025
-1.732,-0.1385,-0.002
-1.7275,-0.1365,-0.001
-1.729,-0.1325,-0.002
-1.7365,-0.131,-0.004
-1.734,-0.1295,-0.001
-1.7275,-0.128,-0.001
-1.7265,-0.127,-0.0035
-1.7395,-0.129,-0.0015
-1.736,-0.128,0.0005
-1.7315,-0.127,0.001
-1.739,-0.131,0.0
-1.741,-0.1315,-0.0015
-1.742,-0.1345,0.0005
-1.7345,-0.135,-0.004
-1.738,-0.134,-0.004
-1.74,-0.1365,0.004
-1.7305,-0.1355,0.0025
-1.7255,-0.1345,0.0005
-1.729,-0.1355,-0.001
-1.733,-0.138,-0.0015
-1.7365,-0.144,-0.0035
-1.741,-0.1475,-0.0035
-1.7395,-0.15,-0.0015
-1.7395,-0.153,-0.003
-1.737,-0.1515,-0.0035
-1.7335,-0.151,-0.0005
-1.732,-0.1535,-0.0035
-1.7325,-0.154,-0.0045
-1.732,-0.1515,-0.0005
-1.735,-0.1495,0.0015
-1.7375,-0.146,0.004
-1.7345,-0.146,0.002
-1.7355,-0.145,-0.001
-1.738,-0.142,-0.005
-1.745,-0.1415,-0.0055
-1.75,-0.137,-0.004
-1.746,-0.1355,-0.0035
-1.742,-0.135,-0.004
-1.741,-0.133,-0.0065
-1.737,-0.135,-0.005
-1.7325,-0.133,-0.007
-1.729,-0.1315,-0.0105
-1.7275,-0.1335,-0.0075
-1.724,-0.1305,-0.004
-1.7225,-0.131,-0.0055
-1.722,-0.1335,-0.004
-1.7225,-0.1345,-0.0045
-1.7245,-0.139,-0.006
-1.7235,-0.1375,-0.0035
-1.7295,-0.1365,-0.0025
-1.733,-0.137,0.001
-1.734,-0.1355,0.0075
-1.7345,-0.1355,0.0035
-1.73,-0.137,0.001
-1.7265,-0.1385,0.0055
-1.73,-0.1355,0.0065
-1.731,-0.136,0.0065
-1.727,-0.137,0.004
-1.7295,-0.135,0.004
-1.731,-0.135,0.0045
-1.734,-0.136,0.0015
-1.7345,-0.1425,-0.006
-1.7285,-0.1405,-0.0015
-1.728,-0.1345,0.0075
-1.726,-0.134,0.0005
-1.725,-0.1385,0.003
-1.729,-0.1435,0.0055
-1.726,-0.138,0.003
-1.7215,-0.137,0.0025
-1.7185,-0.135,0.0065
-1.714,-0.134,0.01
-1.7125,-0.1345,0.0105
-1.714,-0.133,0.0105
-1.72,-0.1365,0.0095
-1.7185,-0.139,0.0085
-1.722,-0.1425,0.0035
-1.731,-0.144,0.0075
-1.732,-0.149,0.0005
-1.7315,-0.1565,-0.008
-1.726,-0.165,-0.017
-1.7345,-0.1835,-0.0345
-1.743,-0.197,-0.0455
-1.7445,-0.214,-0.062
-1.7475,-0.233,-0.075
-1.753,-0.2455,-0.078
-1.755,-0.2545,-0.0855
-1.749,-0.2555,-0.094
-1.751,-0.257,-0.0925
-1.748,-0.254,-0.0985
-1.7425,-0.247,-0.1035
-1.7345,-0.234,-0.109
-1.719,-0.207,-0.1105
-1.691,-0.1635,-0.109
-1.6695,-0.128,-0.1195
-1.6565,-0.096,-0.12
-1.6455,-0.053,-0.1105
-1.635,-0.013,-0.0935
-1.608,0.044,-0.0735
-1.5785,0.111,-0.053
-1.5465,0.167,-0.04
-1.522,0.2195,-0.032
-1.5015,0.2775,-0.0005
-1.482,0.341,0.0455
-1.4585,0.4155,0.1035
-1.426,0.505,0.153
-1.41,0.572,0.2035
-1.4095,0.614,0.2805
-1.393,0.6905,0.351
-1.375,0.7695,0.4315
-1.38,0.8015,0.498
-1.3785,0.838,0.532
-1.369,0.896,0.5575
-1.358,0.955,0.578
-1.363,0.99,0.5985
-1.3725,1.0155,0.5895
-1.3805,1.035,0.5835
-1.408,0.9925,0.5705
-1.445,0.9095,0.539
-1.4825,0.83,0.48
-1.508,0.7245,0.3625
-1.545,0.592,0.2745
-1.6035,0.421,0.2345
-1.6665,0.21,0.204
-1.744,-0.031,0.187
-1.825,-0.277,0.161
-1.8765,-0.4545,0.1285
-1.9055,-0.5675,0.1045
-1.909,-0.5975,0.071
-1.899,-0.59,0.032
-1.907,-0.603,-0.002
-1.9135,-0.6015,-0.036
-1.9095,-0.5865,-0.063
-1.9055,-0.575,-0.0905
-1.9075,-0.5695,-0.114
-1.909,-0.5635,-0.123
-1.8975,-0.5405,-0.12
-1.888,-0.514,-0.111
-1.875,-0.485,-0.1085
-1.8595,-0.451,-0.1025
-1.85,-0.428,-0.088
-1.838,-0.4025,-0.0725
-1.8235,-0.368,-0.0605
-1.8025,-0.3285,-0.0545
-1.783,-0.295,-0.0445
-1.774,-0.2705,-0.0365
-1.7645,-0.249,-0.0355
-1.7535,-0.2275,-0.0345
-1.7415,-0.207,-0.0325
-1.7255,-0.191,-0.028
-1.715,-0.1755,-0.024
-1.7145,-0.162,-0.017
-1.7135,-0.155,-0.0055
-1.71,-0.1465,0.0055
-1.707,-0.1415,0.012
-1.706,-0.1385,0.017
-1.7035,-0.136,0.02
-1.699,-0.1335,0.023
-1.7005,-0.1295,0.0275
-1.6995,-0.128,0.0305
-1.6895,-0.123,0.031
-1.688,-0.117,0.0315
-1.693,-0.1135,0.037
-1.6945,-0.1105,0.0355
-1.6965,-0.1125,0.033
-1.695,-0.1125,0.0345
-1.693,-0.1115,0.032
-1.694,-0.113,0.0305
-1.6945,-0.115,0.03
-1.6915,-0.1125,0.033
-1.6915,-0.1095,0.0335
-1.6945,-0.11,0.0355
-1.6865,-0.109,0.035
-1.6825,-0.1105,0.0335
-1.683,-0.1115,0.035
-1.681,-0.1125,0.0335
-1.6785,-0.112,0.0365
-1.678,-0.111,0.036
-1.681,-0.1125,0.038
-1.682,-0.1115,0.0395
-1.6765,-0.1105,0.036
-1.6695,-0.1095,0.0365
-1.67,-0.1075,0.0355
-1.6715,-0.108,0.0325
-1.679,-0.1095,0.033
-1.681,-0.1085,0.0345
-1.6775,-0.1065,0.0335
-1.6785,-0.109,0.0335
-1.68,-0.1085,0.0345
-1.6855,-0.107,0.035
-1.6915,-0.1065,0.0335
-1.692,-0.1045,0.0325
-1.688,-0.102,0.0355
-1.6835,-0.1015,0.0345
-1.6815,-0.103,0.035
-1.6815,-0.1,0.038
-1.677,-0.1005,0.037
-1.6725,-0.1005,0.037
-1.6735,-0.1,0.036
-1.672,-0.0995,0.0395
-1.6635,-0.0985,0.039
-1.66,-0.102,0.04
-1.668,-0.101,0.045
-1.67,-0.0975,0.044
-1.6675,-0.095,0.0445
-1.6705,-0.096,0.0455
-1.6725,-0.095,0.044
-1.6705,-0.092,0.0425
-1.669,-0.0945,0.0415
-1.66,-0.0915,0.04
-1.654,-0.0865,0.0425
-1.6575,-0.088,0.0415
-1.664,-0.0895,0.042
-1.6685,-0.089,0.043
-1.67,-0.0895,0.0405
-1.6725,-0.0875,0.041
-1.676,-0.0855,0.0395
-1.671,-0.0855,0.036
-1.669,-0.086,0.033
-1.674,-0.087,0.0325
-1.6675,-0.0875,0.0325
-1.661,-0.088,0.029
-1.6585,-0.086,0.025
-1.657,-0.0845,0.0255
-1.657,-0.0815,0.0245
-1.6645,-0.0835,0.026
-1.667,-0.084,0.026
-1.665,-0.082,0.027
-1.6665,-0.0825,0.0315
-1.66,-0.0785,0.0295
-1.66,-0.0785,0.03
-1.6595,-0.0775,0.0325
-1.655,-0.077,0.035
-1.6565,-0.0775,0.036
-1.658,-0.0775,0.035
-1.6555,-0.08,0.034
-1.6495,-0.0785,0.0355
-1.646,-0.0765,0.038
-1.65,-0.0765,0.035
-1.6595,-0.081,0.0365
-1.6585,-0.08,0.036
-1.653,-0.076,0.0335
-1.6545,-0.075,0.034
-1.655,-0.0745,0.0325
-1.6545,-0.0775,0.031
-1.6575,-0.078,0.034
-1.6555,-0.0745,0.0345
-1.6525,-0.0735,0.031
-1.655,-0.0735,0.0325
-1.6535,-0.0745,0.033
-1.656,-0.076,0.034
-1.658,-0.074,0.0355
-1.657,-0.072,0.0365
-1.6575,-0.072,0.034
-1.6605,-0.072,0.0295
-1.6575,-0.0725,0.0315
-1.651,-0.0705,0.0325
-1.6505,-0.07,0.033
-1.6555,-0.0715,0.036
-1.666,-0.0705,0.0345
-1.664,-0.0685,0.0325
-1.658,-0.069,0.032
-1.6595,-0.069,0.0315
-1.6605,-0.067,0.031
-1.662,-0.0685,0.0315
-1.662,-0.068,0.034
-1.659,-0.069,0.0325
-1.6585,-0.0695,0.0325
-1.6575,-0.068,0.0335
-1.651,-0.066,0.0325
-1.653,-0.0645,0.0345
-1.6535,-0.061,0.0345
-1.6515,-0.0595,0.0365
-1.654,-0.0615,0.037
-1.655,-0.0635,0.038
-1.6545,-0.0635,0.042
-1.6525,-0.063,0.0415
-1.647,-0.0615,0.042
-1.6435,-0.061,0.042
-1.651,-0.0635,0.0415
-1.6465,-0.0645,0.041
-1.6375,-0.0645,0.041
-1.6435,-0.0615,0.0395
-1.6455,-0.06,0.0355
-1.6415,-0.061,0.033
-1.64,-0.0595,0.033
-1.642,-0.059,0.035
-1.649,-0.0595,0.0345
-1.6505,-0.06,0.0335
-1.6465,-0.058,0.0325
-1.646,-0.06,0.035
-1.6425,-0.06,0.038
-1.643,-0.058,0.0415
-1.6435,-0.0615,0.043
-1.644,-0.0615,0.0405
-1.6405,-0.0625,0.0405
-1.6385,-0.0595,0.0405
-1.643,-0.056,0.04
-1.644,-0.056,0.0385
-1.651,-0.0545,0.0365
-1.6505,-0.0525,0.0355
-1.6485,-0.0525,0.035
-1.654,-0.0515,0.032
-1.6535,-0.05,0.0295
-1.6565,-0.049,0.031
-1.6545,-0.0475,0.029
-1.6495,-0.0465,0.0255
-1.647,-0.045,0.028
-1.6435,-0.0465,0.0275
-1.6375,-0.0445,0.0265
-1.635,-0.0435,0.0275
-1.642,-0.046,0.0305
-1.6405,-0.047,0.031
-1.6365,-0.047,0.0295
-1.635,-0.0455,0.0335
-1.6335,-0.042,0.033
-1.634,-0.0395,0.0315
-1.631,-0.039,0.031
-1.6255,-0.038,0.0325
-1.6275,-0.038,0.0345
-1.629,-0.0385,0.0345
-1.622,-0.0355,0.0345
-1.6215,-0.0345,0.035
-1.6235,-0.035,0.0305
-1.62,-0.037,0.0265
-1.618,-0.0335,0.033
-1.616,-0.031,0.034
-1.617,-0.0325,0.03
-1.6205,-0.0295,0.0315
-1.6175,-0.0285,0.036
-1.6135,-0.026,0.0375
-1.6125,-0.025,0.0395
-1.6125,-0.0255,0.0405
-1.6105,-0.0235,0.041
-1.6055,-0.02,0.0415
-1.61,-0.0165,0.041
-1.6135,-0.016,0.0415
-1.6135,-0.012,0.0435
-1.608,-0.01,0.041
-1.5985,-0.0085,0.0395
-1.598,-0.006,0.044
-1.5965,-0.005,0.043
-1.598,-0.0015,0.0405
-1.6,0.001,0.041
-1.599,0.0035,0.044
-1.601,0.0035,0.0445
-1.602,0.0055,0.0445
-1.601,0.0105,0.0465
-1.6025,0.013,0.045
-1.602,0.0145,0.0455
-1.6045,0.016,0.0505
-1.608,0.019,0.0505
-1.6055,0.022,0.052
-1.6035,0.0215,0.056
-1.599,0.0205,0.053
-1.5955,0.022,0.052
-1.5935,0.025,0.053
-1.591,0.028,0.0545
-1.588,0.0305,0.058
-1.5835,0.029,0.0605
-1.584,0.0295,0.0605
-1.5815,0.0345,0.064
-1.5755,0.04,0.0685
-1.573,0.041,0.07
-1.5715,0.0425,0.071
-1.5725,0.044,0.071
-1.569,0.0475,0.0695
-1.567,0.0525,0.072
-1.5645,0.0545,0.069
-1.56,0.058,0.0685
-1.5625,0.056,0.072
-1.561,0.056,0.0725
-1.5555,0.0605,0.0745
-1.554,0.063,0.074
-1.551,0.0655,0.0745
-1.549,0.0695,0.0755
-1.553,0.0715,0.075
-1.549,0.0745,0.0775
-1.5455,0.0775,0.081
-1.545,0.0765,0.0805
-1.5415,0.0775,0.081
-1.545,0.079,0.0825
-1.544,0.082,0.0815
-1.5435,0.084,0.082
-1.5455,0.0855,0.0845
-1.5415,0.0885,0.0905
-1.538,0.0905,0.0945
-1.541,0.0885,0.0915
-1.544,0.087,0.089
-1.5415,0.0875,0.0905
-1.54,0.088,0.0925
-1.537,0.0935,0.096
-1.536,0.093,0.0985
-1.5375,0.0915,0.102
-1.5385,0.0945,0.1035
-1.539,0.0945,0.102
-1.5345,0.097,0.105
-1.5305,0.1015,0.109
-1.5315,0.103,0.1095
-1.534,0.104,0.1095
-1.5325,0.1085,0.11
-1.532,0.107,0.1075
-1.5295,0.1065,0.107
-1.5275,0.1095,0.1045
-1.5275,0.108,0.1025
-1.5295,0.1065,0.104
-1.5365,0.104,0.1025
-1.537,0.1015,0.103
-1.5405,0.1005,0.104
-1.536,0.1005,0.1025
-1.5415,0.0995,0.1025
-1.555,0.0985,0.1035
-1.5555,0.099,0.1055
-1.5575,0.0935,0.103
-1.559,0.091,0.102
-1.555,0.0905,0.102
-1.5495,0.087,0.1
-1.5505,0.085,0.1
-1.547,0.083,0.1
-1.548,0.081,0.099
-1.55,0.0795,0.0955
-1.554,0.0765,0.093
-1.5615,0.0685,0.0895
-1.5615,0.0615,0.084
-1.5595,0.0595,0.0835
-1.558,0.051,0.084
-1.558,0.045,0.078
-1.5645,0.0425,0.0745
-1.577,0.0355,0.073
-1.579,0.0285,0.07
-1.5805,0.025,0.068
-1.585,0.0225,0.0655
-1.5865,0.0155,0.0635
-1.5905,0.01,0.0615
-1.5905,0.0065,0.059
-1.5885,0.002,0.0575
-1.5905,-0.0045,0.057
-1.5935,-0.009,0.0545
-1.596,-0.0125,0.052
-1.6005,-0.018,0.0495
-1.598,-0.0235,0.047
-1.6,-0.027,0.0445
-1.604,-0.029,0.0435
-1.605,-0.034,0.0445
-1.61,-0.0395,0.0445
-1.6125,-0.0435,0.0425
-1.6165,-0.046,0.0425
-1.6245,-0.0485,0.041
-1.6265,-0.0495,0.0395
-1.625,-0.0505,0.0395
-1.6265,-0.053,0.0375
-1.628,-0.0525,0.042
-1.625,-0.053,0.0425
-1.626,-0.055,0.0385
-1.6305,-0.06,0.035
-1.627,-0.064,0.0285
-1.623,-0.063,0.027
-1.6215,-0.0655,0.027
-1.619,-0.068,0.0265
-1.6215,-0.0725,0.0275
-1.621,-0.076,0.0235
-1.6255,-0.0785,0.0215
-1.64,-0.081,0.0205
-1.646,-0.0815,0.017
-1.6505,-0.085,0.0165
-1.6525,-0.09,0.014
-1.6515,-0.0925,0.011
-1.6515,-0.0925,0.0105
-1.6465,-0.092,0.012
-1.6405,-0.089,0.0095
-1.6405,-0.09,0.0105
-1.64,-0.09,0.0165
-1.6375,-0.0895,0.0175
-1.637,-0.0925,0.0205
-1.639,-0.0945,0.016
-1.642,-0.0965,0.0185
-1.6435,-0.0995,0.0235
-1.6475,-0.0995,0.0185
-1.6535,-0.0975,0.0185
-1.66,-0.0945,0.0205
-1.6615,-0.0925,0.0205
-1.658,-0.096,0.017
-1.6605,-0.097,0.0155
-1.657,-0.0995,0.0165
-1.653,-0.1025,0.012
-1.6545,-0.1025,0.0115
-1.6555,-0.103,0.012
-1.6615,-0.1045,0.0095
-1.6605,-0.106,0.01
-1.6605,-0.1045,0.01
-1.6665,-0.1065,0.012
-1.667,-0.106,0.014
-1.6615,-0.1045,0.0145
-1.658,-0.1025,0.017
-1.66,-0.1015,0.0185
-1.6605,-0.104,0.015
-1.661,-0.105,0.013
-1.659,-0.104,0.014
-1.6595,-0.102,0.0145
-1.659,-0.1015,0.017
-1.6475,-0.1005,0.017
-1.6435,-0.0975,0.016
-1.653,-0.097,0.015
-1.6545,-0.1005,0.014
-1.6505,-0.1015,0.0135
-1.657,-0.1025,0.0135
